run,generation,genetic_format,mutation_intensity,best_velocity,avg_velocity,stddev_velocity
0,0,1,0.0,0.003831162693244833,0.003831162693181827,5.313051049239442e-14
0,1,1,0.0,0.003831162693246911,0.002763972577529,0.0017522942553065736
0,2,1,0.0,0.003831175144455047,0.0029767863372615155,0.0015892662890698212
0,3,1,0.0,0.0038311695401393136,0.002890677043354562,0.0016218587637283417
0,4,1,0.0,0.003832132271845593,0.003021372563634356,0.0015510575538090527
0,5,1,0.0,0.003832136107896781,0.003367813563022222,0.0012016094721252167
0,6,1,0.0,0.0038326785203860194,0.0029723304967376294,0.001566467239521084
0,7,1,0.0,0.003832678520375255,0.0030317158445209084,0.0015894041475703437
0,8,1,0.0,0.003832678520379769,0.002930680489470692,0.0016470859484737025
0,9,1,0.0,0.0038326785204006006,0.003213723618563595,0.001436472103515436
0,10,1,0.0,0.0038326785204006006,0.003331601670383043,0.0013403867005897818
0,11,1,0.0,0.0038326785203987575,0.003045273654876598,0.001508272288977983
0,12,1,0.0,0.0038326785204003053,0.0031099758783601056,0.0015297623462928252
0,13,1,0.0,0.0038326785203951492,0.0028426034773153066,0.0017212911548154688
0,14,1,0.0,0.003832678520393088,0.0034527304398224677,0.001108767419125835
0,15,1,0.0,0.0038326785203996955,0.0029292131241829057,0.001598261089956824
0,16,1,0.0,0.003832678520407215,0.003446474916529313,0.001160981386063424
0,17,1,0.0,0.0038326785204033965,0.0029113391397789924,0.001605865774782489
0,18,1,0.0,0.0038326785203960513,0.0029936745031139203,0.0016260400567724715
0,19,1,0.0,0.0038326785203960513,0.0031960269866239794,0.001455373635384427
0,20,1,0.0,0.003832678520391475,0.0031941089410137203,0.001400963407077265
0,21,1,0.0,0.0038326785204025717,0.0024784168782801775,0.0028546997347492793
0,22,1,0.0,0.0038326785203984083,0.0032986541120326334,0.0012529313471764851
0,23,1,0.0,0.003832678520395258,0.003213712945566804,0.0013482276727046797
0,24,1,0.0,0.0038326785204033965,0.0033193487741366434,0.0012925716636587661
0,25,1,0.0,0.0038326785204033965,0.0029811608130890736,0.0016372307745422924
0,26,1,0.0,0.0038326785204033965,0.003079442027277253,0.0015308334620142048
0,27,1,0.0,0.0038326785203965453,0.002922612952537783,0.0016279980759784794
