genotype_index,genotype,perfperiod,lifespan,distance,velocity
33,"(rrX(lX(llX,),lXMMMMX[|1:1.378,s:0]rrX[T:-0.407]l(LlX,,LlX),))",500,10000.0,0.0005351829514465669,5.3518295144656685e-08
34,"bDdgX(X[@0:1.524][|1:-4.885], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-2.097][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][N][|G:3.838], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",500,10000.0,180.97061429792222,0.018097061429792224
35,"X(X, RRMMX[@G:0.738](X[@G:-0.553,-1:0.623], X))",500,10000.0,131.5046382608909,0.01315046382608909
36,"FFX[G:-8.903,in:0]MMX[|-1:11.318,in:0.8,fo:0.04]X[|-1:-1.206,fo:1]RRX(X, X)",500,10000.0,0.47233031730118236,4.7233031730118234e-05
37,"RRLLLLFFFFX[*][Sin][N,-1:-19.155,-2:3.977,in:0.907657]lllffffX[|,-1:49.545,p:1,r:0.886]RRFFFFXllllF(llllFFFF(lllllXllllFFFFX))",500,10000.0,1.5309136013054254,0.00015309136013054252
38,XX(XCcLX[S]XX),500,10000.0,0.0,0.0
39,"X[S]rrX[G][-1:80][|, -1:-0.027]fX[|, -2:-23.499]",500,10000.0,15.293081114884055,0.0015293081114884054
0,X,2000,10000.0,0.0,0.0
1,X(X),2000,10000.0,0.0,0.0
2,"RXX(X,CXXX)",2000,10000.0,1.6044218876990075e-10,1.6044218876990074e-14
3,"XrrX[G][-1:80][|,-1:0.9]X[|,-2:-21]",2000,10000.0,4.710946698052276,0.0004710946698052276
4,"(rrX(lX(llX[T:1],),lXMMMMX[|1:2,-1:-3]rrX[T:-0.407](LlX,,LlX),))",2000,10000.0,25.80210387202745,0.002580210387202745
5,"bDdgX(X[@0:1.524][|1:-2.379], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-1.331][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][0:-1.331][|G:1.849], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",2000,10000.0,26.064098580627636,0.0026064098580627637
6,"X(X, RRMMX[@G:.5](X[@G:.5], X))",2000,10000.0,0.22216888437861126,2.2216888437861127e-05
7,"FFX[G:-5.141,in:0]MMX[|-1:8.097,in:0.8,fo:0.04]X[|-1:1.768,fo:1]RRX(X, X)",2000,10000.0,0.3069947245582926,3.069947245582925e-05
8,"RRLLLLFFFFX[*][Sin][N,-1:-14.52,-2:3.977,in:0.907657]lllffffX[|,-1:52.083,p:1,r:0.886]RRFFFFXllllF(llllFFFF(llllX,llllFFFFX))",2000,10000.0,34.08941725221404,0.003408941725221404
9,"X(X,)",2000,10000.0,0.0,0.0
10,"RXX(X,CcXXX)",2000,10000.0,9.304774489562847e-13,9.304774489562848e-17
11,"X[S]rrX[G][-1:80][|, -1:0.9]X[|, -2:-21]",2000,10000.0,5.0936743799028275,0.0005093674379902828
12,"(rrX(lX(llX[T:1],),lXMMMMX[|1:1.378,-1:-3]rrX[T:-0.407](LlX,,LlX),))",2000,10000.0,14.033890422686879,0.0014033890422686878
13,"bDdgX(X[@0:1.524][|1:-2.379], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-1.331][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][N][|G:1.849], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",2000,10000.0,29.602678912254838,0.002960267891225484
14,"X(X, RRMMX[@G:.5](X[@G:.5,-1:1], X))",2000,10000.0,7.481153380750428,0.0007481153380750427
15,"FFX[G:-5.141,in:0]MMX[|-1:8.097,in:0.8,fo:0.04]X[|-1:-1.898,fo:1]RRX(X, X)",2000,10000.0,0.2756461932609081,2.756461932609081e-05
16,"RRLLLLFFFFX[*][Sin][N,-1:-14.52,-2:3.977,in:0.907657]lllffffX[|,-1:52.083,p:1,r:0.886]RRFFFFXllllF(llllFFFF(lllllX,llllFFFFX))",2000,10000.0,33.67654443705561,0.0033676544437055613
17,RXX(XCcXXX),2000,10000.0,0.002345893331082142,2.3458933310821423e-07
18,"X[S]rrX[G][-1:80][|, -1:-0.027]X[|, -2:-21]",2000,10000.0,4.540217154256381,0.0004540217154256381
19,"(rrX(lX(llX[T:1],),lXMMMMX[|1:1.378,-1:-3]rrX[T:-0.407]l(LlX,,LlX),))",2000,10000.0,18.222527686134104,0.0018222527686134104
20,"bDdgX(X[@0:1.524][|1:-2.379], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-1.331][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][N][|G:3.838], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",2000,10000.0,39.34489473082722,0.003934489473082722
21,"X(X, RRMMX[@G:0.738](X[@G:.5,-1:1], X))",2000,10000.0,129.6348422146702,0.01296348422146702
22,"FFX[G:-8.903,in:0]MMX[|-1:8.097,in:0.8,fo:0.04]X[|-1:-1.898,fo:1]RRX(X, X)",2000,10000.0,0.29056975484488823,2.9056975484488824e-05
23,"RRLLLLFFFFX[*][Sin][N,-1:-14.52,-2:3.977,in:0.907657]lllffffX[|,-1:49.545,p:1,r:0.886]RRFFFFXllllF(llllFFFF(lllllX,llllFFFFX))",2000,10000.0,33.67654443706405,0.0033676544437064053
24,RXX(XCcX[S]XX),2000,10000.0,0.0023458933310838426,2.3458933310838427e-07
25,"X[S]rrX[G][-1:80][|, -1:-0.027]X[|, -2:-20.549]",2000,10000.0,3.298916788284826,0.0003298916788284826
26,"(rrX(lX(llX,),lXMMMMX[|1:1.378]rrX[T:-0.407]l(LlX,,LlX),))",2000,10000.0,0.0005094428599130114,5.094428599130113e-08
27,"bDdgX(X[@0:1.524][|1:-4.885], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-1.331][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][N][|G:3.838], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",2000,10000.0,44.65529790711738,0.0044655297907117385
28,"X(X, RRMMX[@G:0.738](X[@G:-0.553,-1:1], X))",2000,10000.0,131.15381742730852,0.013115381742730853
29,"FFX[G:-8.903,in:0]MMX[|-1:11.318,in:0.8,fo:0.04]X[|-1:-1.898,fo:1]RRX(X, X)",2000,10000.0,0.29030569930120637,2.9030569930120636e-05
30,"RRLLLLFFFFX[*][Sin][N,-1:-14.52,-2:3.977,in:0.907657]lllffffX[|,-1:49.545,p:1,r:0.886]RRFFFFXllllF(llllFFFF(lllllXllllFFFFX))",2000,10000.0,1.6774955008357135,0.00016774955008357133
31,RXX(XCcLX[S]XX),2000,10000.0,0.001111420979308839,1.111420979308839e-07
32,"X[S]rrX[G][-1:80][|, -1:-0.027]X[|, -2:-23.499]",2000,10000.0,3.2485253124191855,0.00032485253124191855
33,"(rrX(lX(llX,),lXMMMMX[|1:1.378,s:0]rrX[T:-0.407]l(LlX,,LlX),))",2000,10000.0,0.0005087335772312688,5.087335772312687e-08
34,"bDdgX(X[@0:1.524][|1:-4.885], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-2.097][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][N][|G:3.838], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",2000,10000.0,34.676178757340196,0.0034676178757340193
35,"X(X, RRMMX[@G:0.738](X[@G:-0.553,-1:0.623], X))",2000,10000.0,129.7947601258607,0.012979476012586071
36,"FFX[G:-8.903,in:0]MMX[|-1:11.318,in:0.8,fo:0.04]X[|-1:-1.206,fo:1]RRX(X, X)",2000,10000.0,0.47200095508446505,4.7200095508446504e-05
37,"RRLLLLFFFFX[*][Sin][N,-1:-19.155,-2:3.977,in:0.907657]lllffffX[|,-1:49.545,p:1,r:0.886]RRFFFFXllllF(llllFFFF(lllllXllllFFFFX))",2000,10000.0,1.246637310335823,0.0001246637310335823
38,XX(XCcLX[S]XX),2000,10000.0,0.0,0.0
39,"X[S]rrX[G][-1:80][|, -1:-0.027]fX[|, -2:-23.499]",2000,10000.0,4.0534647938818775,0.0004053464793881877
0,X,10000,10000.0,0.0,0.0
1,X(X),10000,10000.0,0.0,0.0
2,"RXX(X,CXXX)",10000,10000.0,1.6043860030886568e-10,1.6043860030886567e-14
3,"XrrX[G][-1:80][|,-1:0.9]X[|,-2:-21]",10000,10000.0,2.9227756940459964,0.0002922775694045996
4,"(rrX(lX(llX[T:1],),lXMMMMX[|1:2,-1:-3]rrX[T:-0.407](LlX,,LlX),))",10000,10000.0,5.140849977965357,0.0005140849977965357
5,"bDdgX(X[@0:1.524][|1:-2.379], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-1.331][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][0:-1.331][|G:1.849], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",10000,10000.0,10.577123760853517,0.0010577123760853518
6,"X(X, RRMMX[@G:.5](X[@G:.5], X))",10000,10000.0,0.22109435103188996,2.2109435103188997e-05
7,"FFX[G:-5.141,in:0]MMX[|-1:8.097,in:0.8,fo:0.04]X[|-1:1.768,fo:1]RRX(X, X)",10000,10000.0,7.2188501729792245,0.0007218850172979224
8,"RRLLLLFFFFX[*][Sin][N,-1:-14.52,-2:3.977,in:0.907657]lllffffX[|,-1:52.083,p:1,r:0.886]RRFFFFXllllF(llllFFFF(llllX,llllFFFFX))",10000,10000.0,34.08107666704452,0.0034081076667044517
9,"X(X,)",10000,10000.0,0.0,0.0
10,"RXX(X,CcXXX)",10000,10000.0,9.304776417545273e-13,9.304776417545272e-17
11,"X[S]rrX[G][-1:80][|, -1:0.9]X[|, -2:-21]",10000,10000.0,2.5459895430693527,0.00025459895430693526
12,"(rrX(lX(llX[T:1],),lXMMMMX[|1:1.378,-1:-3]rrX[T:-0.407](LlX,,LlX),))",10000,10000.0,6.135385188821476,0.0006135385188821476
13,"bDdgX(X[@0:1.524][|1:-2.379], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-1.331][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][N][|G:1.849], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",10000,10000.0,17.10700760975409,0.0017107007609754089
14,"X(X, RRMMX[@G:.5](X[@G:.5,-1:1], X))",10000,10000.0,12.352909765553793,0.001235290976555379
15,"FFX[G:-5.141,in:0]MMX[|-1:8.097,in:0.8,fo:0.04]X[|-1:-1.898,fo:1]RRX(X, X)",10000,10000.0,0.28819685762662905,2.8819685762662903e-05
16,"RRLLLLFFFFX[*][Sin][N,-1:-14.52,-2:3.977,in:0.907657]lllffffX[|,-1:52.083,p:1,r:0.886]RRFFFFXllllF(llllFFFF(lllllX,llllFFFFX))",10000,10000.0,33.531833355453,0.0033531833355453008
17,RXX(XCcXXX),10000,10000.0,0.002345893331081483,2.345893331081483e-07
18,"X[S]rrX[G][-1:80][|, -1:-0.027]X[|, -2:-21]",10000,10000.0,1.0387061791854908,0.00010387061791854909
19,"(rrX(lX(llX[T:1],),lXMMMMX[|1:1.378,-1:-3]rrX[T:-0.407]l(LlX,,LlX),))",10000,10000.0,5.519731653125939,0.000551973165312594
20,"bDdgX(X[@0:1.524][|1:-2.379], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-1.331][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][N][|G:3.838], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",10000,10000.0,26.9349921004492,0.00269349921004492
21,"X(X, RRMMX[@G:0.738](X[@G:.5,-1:1], X))",10000,10000.0,128.35572099338356,0.012835572099338353
22,"FFX[G:-8.903,in:0]MMX[|-1:8.097,in:0.8,fo:0.04]X[|-1:-1.898,fo:1]RRX(X, X)",10000,10000.0,0.2923703802388854,2.9237038023888544e-05
23,"RRLLLLFFFFX[*][Sin][N,-1:-14.52,-2:3.977,in:0.907657]lllffffX[|,-1:49.545,p:1,r:0.886]RRFFFFXllllF(llllFFFF(lllllX,llllFFFFX))",10000,10000.0,33.531833355467725,0.003353183335546772
24,RXX(XCcX[S]XX),10000,10000.0,0.0023458933310817505,2.3458933310817503e-07
25,"X[S]rrX[G][-1:80][|, -1:-0.027]X[|, -2:-20.549]",10000,10000.0,0.8394628871243859,8.394628871243859e-05
26,"(rrX(lX(llX,),lXMMMMX[|1:1.378]rrX[T:-0.407]l(LlX,,LlX),))",10000,10000.0,0.0005048516474324173,5.048516474324174e-08
27,"bDdgX(X[@0:1.524][|1:-4.885], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-1.331][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][N][|G:3.838], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",10000,10000.0,14.98414022200544,0.001498414022200544
28,"X(X, RRMMX[@G:0.738](X[@G:-0.553,-1:1], X))",10000,10000.0,105.88776978412298,0.010588776978412298
29,"FFX[G:-8.903,in:0]MMX[|-1:11.318,in:0.8,fo:0.04]X[|-1:-1.898,fo:1]RRX(X, X)",10000,10000.0,0.28993725478175825,2.8993725478175823e-05
30,"RRLLLLFFFFX[*][Sin][N,-1:-14.52,-2:3.977,in:0.907657]lllffffX[|,-1:49.545,p:1,r:0.886]RRFFFFXllllF(llllFFFF(lllllXllllFFFFX))",10000,10000.0,1.6774954718843098,0.00016774954718843098
31,RXX(XCcLX[S]XX),10000,10000.0,0.0011114209793054504,1.1114209793054503e-07
32,"X[S]rrX[G][-1:80][|, -1:-0.027]X[|, -2:-23.499]",10000,10000.0,2.6028522180882914,0.00026028522180882914
33,"(rrX(lX(llX,),lXMMMMX[|1:1.378,s:0]rrX[T:-0.407]l(LlX,,LlX),))",10000,10000.0,0.000504897864632588,5.04897864632588e-08
34,"bDdgX(X[@0:1.524][|1:-4.885], rrLC(rX[|T:2.114], rrrLX[|T:2.114], rrrLX[|T:3.939], rLMX[|T:2.936, -1:-0.812], rLMXFX[@1:-1.040][0:-2.097][|G:1.849][T:-2.607], rLMXFcCX[@1:2.227][N][|G:3.838], rLMXFcCX[@0:-2.675, -1:-483.403, 1:-822.175][|G:2.389], X))",10000,10000.0,13.54813474903882,0.001354813474903882
35,"X(X, RRMMX[@G:0.738](X[@G:-0.553,-1:0.623], X))",10000,10000.0,90.41623011820346,0.009041623011820345
36,"FFX[G:-8.903,in:0]MMX[|-1:11.318,in:0.8,fo:0.04]X[|-1:-1.206,fo:1]RRX(X, X)",10000,10000.0,0.47210561469883805,4.72105614698838e-05
37,"RRLLLLFFFFX[*][Sin][N,-1:-19.155,-2:3.977,in:0.907657]lllffffX[|,-1:49.545,p:1,r:0.886]RRFFFFXllllF(llllFFFF(lllllXllllFFFFX))",10000,10000.0,1.2466373101423769,0.00012466373101423768
38,XX(XCcLX[S]XX),10000,10000.0,0.0,0.0
39,"X[S]rrX[G][-1:80][|, -1:-0.027]fX[|, -2:-23.499]",10000,10000.0,1.3786134626519906,0.00013786134626519905
