run,generation,genetic_format,mutation_intensity,best_velocity,avg_velocity,stddev_velocity
0,0,1,0.0,0.0,0.0,0.0
0,1,1,0.0,0.0,0.0,0.0
0,2,1,0.0,0.0,-3.9079850466805516e-19,1.98729797360599e-18
0,3,1,0.0,0.0,-3.511448318374377e-07,2.45801382285775e-06
0,4,1,0.0,0.0,-7.815970093361101e-19,2.7555869663821852e-18
0,5,1,0.0,0.0,-7.589693761636007e-16,5.248115678429864e-15
0,6,1,0.0,0.0,-1.205594436178628e-07,8.439161053199641e-07
0,7,1,0.0,0.0,-1.8724095865457e-06,1.31068671057661e-05
0,8,1,0.0,3.977037506852828e-07,-0.0015118478439537677,0.010582991722644293
0,9,1,0.0,4.428656099920227e-05,-3.2787999683730973e-07,9.72243600082568e-06
0,10,1,0.0,4.428656099920227e-05,6.425387534661817e-07,6.347576886844494e-06
0,11,1,0.0,4.428656099920227e-05,2.605378515402143e-06,1.538721932927525e-05
0,12,1,0.0,0.00033376160144728105,1.794856221263201e-05,6.538806357360017e-05
0,13,1,0.0,0.00037414749567195007,1.5994970312920893e-05,0.00017191450223041042
0,14,1,0.0,0.0005831816152130198,6.586563489227904e-05,0.00012306039563072475
0,15,1,0.0,0.0005990500375186455,0.0001043497126414796,0.00016807095141015753
0,16,1,0.0,0.32381053030962514,0.00656559688230548,0.04532089713931973
0,17,1,0.0,0.3153394646811966,0.015178193322290484,0.06368581351783947
0,18,1,0.0,0.8709795198280407,0.08036872246852955,0.19048548554407707
0,19,1,0.0,0.8450002912285823,0.11315593915227197,0.20361101576079904
0,20,1,0.0,0.6610646344026837,0.14883144471107093,0.21973838979887192
0,21,1,0.0,0.7314481705242055,0.1940630270305043,0.2516041090339199
0,22,1,0.0,0.8774848169266437,0.24767185091165675,0.27982854998717743
0,23,1,0.0,0.9668104831329629,0.28694263019016086,0.2863618925228417
0,24,1,0.0,1.0572390529661868,0.2696640688792137,0.34708945914454237
0,25,1,0.0,1.183636267571433,0.31656942056321496,0.3817728292813829
0,26,1,0.0,1.183636267571433,0.30911564361236443,0.3385625943282811
0,27,1,0.0,1.2042470347695233,0.38757775806304023,0.4150642849605934
0,28,1,0.0,1.410912717018132,0.3268559318624506,0.4612075296088015
0,29,1,0.0,1.214407634160957,0.23634437901280964,0.40855221554117144
0,30,1,0.0,1.2088052065803665,0.28551931798950725,0.4310889897284211
0,31,1,0.0,1.2155191641504832,0.2896237395471524,0.43890208951238735
0,32,1,0.0,1.2155191641504832,0.3169491263362562,0.4076943963345378
0,33,1,0.0,1.2307625786495013,0.37546011624954717,0.3783230904470412
0,34,1,0.0,1.2241175122984111,0.42727732505487614,0.44133056292661416
0,35,1,0.0,1.2909297641214477,0.31380625562095044,0.44051457157976176
0,36,1,0.0,1.6811906867985464,0.3030951574434567,0.45522195880607536
0,37,1,0.0,1.262132524748242,0.31023840235025907,0.40549062059632995
0,38,1,0.0,1.1616866385215334,0.35880094141526797,0.3771612000570554
0,39,1,0.0,1.754874506872703,0.3878285410130545,0.48354186060904175
0,40,1,0.0,1.5783690704618318,0.3849023224666508,0.48044097086572196
0,41,1,0.0,1.1701886751201875,0.3468976705912781,0.4153297096324237
0,42,1,0.0,1.5698126467727134,0.3427992572770183,0.4942342908682402
0,43,1,0.0,1.5571046610285748,0.4766955659101862,0.5043158638763251
0,44,1,0.0,1.7280170132378903,0.5131363348791196,0.5415789042742004
0,45,1,0.0,1.3914655134828033,0.39496104593614734,0.49507276338873235
0,46,1,0.0,1.5507449504902973,0.49336372412259194,0.5834696120437671
0,47,1,0.0,1.7253456310703952,0.636263975560113,0.6448874735445354
0,48,1,0.0,1.567635515509802,0.4365431981591577,0.648338434213918
0,49,1,0.0,1.5728344102750635,0.46689343379312054,0.6118983970064057
0,50,1,0.0,1.5728344102750635,0.2758994961490905,0.5236262703963468
0,51,1,0.0,1.3968146628832598,0.3546017877113911,0.5618080928835764
0,52,1,0.0,1.5839959470567082,0.4787088460058878,0.5813426402694438
0,53,1,0.0,1.5839959470567082,0.4179169350104639,0.6150204465858663
0,54,1,0.0,1.5839959470567082,0.43814136104453233,0.5110909797107925
0,55,1,0.0,1.5898111864301858,0.3624882382832191,0.5227448915700745
0,56,1,0.0,1.397218516431523,0.34774244117232206,0.45895664848757683
0,57,1,0.0,1.3847992463104977,0.3506845784087935,0.4594717849427311
0,58,1,0.0,1.3847992463104977,0.3222840961973021,0.43441089170990965
0,59,1,0.0,1.3698940001698734,0.32032007828343495,0.410984489469975
1,0,1,0.0,0.0,0.0,0.0
1,1,1,0.0,0.0,-1.4210854715202005e-19,9.947598300641402e-19
1,2,1,0.0,0.0,-6.892264536872972e-18,3.237580782728888e-17
1,3,1,0.0,0.0,-3.197442310920451e-19,1.5764604009642223e-18
1,4,1,0.0,0.0,-8.996154621333274e-07,6.2968699182029704e-06
1,5,1,0.0,0.0,-1.037952014502182e-06,7.265664101514004e-06
1,6,1,0.0,0.0,-1.1368683772161604e-17,6.650600297917165e-17
1,7,1,0.0,0.0,-8.597567102697213e-18,3.057060060170818e-17
1,8,1,0.0,0.0,-5.471179065352771e-18,3.0090960546478276e-17
1,9,1,0.0,0.0,-1.3373166716536656e-08,9.335981036524559e-08
1,10,1,0.0,0.0,-3.627320666055311e-17,2.473625443637704e-16
1,11,1,0.0,0.0,-1.3371318937487331e-08,9.359920272266616e-08
1,12,1,0.0,0.0,-9.333875899515133e-08,6.530455023509031e-07
1,13,1,0.0,0.0,-2.0961010704922957e-18,8.900877274499874e-18
1,14,1,0.0,0.0,-6.736897151219558e-06,4.631945116966734e-05
1,15,1,0.0,0.0,-3.3040236960409167e-18,1.4540150785112477e-17
1,16,1,0.0,0.0,-1.7408297026122454e-18,1.1214932926727195e-17
1,17,1,0.0,1.9721522630525295e-26,-1.0444978215279043e-17,5.0720061483149304e-17
1,18,1,0.0,0.0,-9.629571909230112e-07,3.7815877496556233e-06
1,19,1,0.0,0.0,-3.148059590785124e-15,2.2012313846119076e-14
1,20,1,0.0,0.0,-1.220057895905711e-07,8.540405252455933e-07
1,21,1,0.0,0.0,-1.3642420526593924e-17,9.448711701204232e-17
1,22,1,0.0,0.0,-7.692394769792596e-16,4.40987817274843e-15
1,23,1,0.0,0.0,-2.879773295865276e-16,1.9230621196737403e-15
1,24,1,0.0,0.0,-2.6992750908803483e-07,1.8894925635979732e-06
1,25,1,0.0,0.0,-6.97854472621527e-18,4.1048835471327094e-17
1,26,1,0.0,0.0,-1.2817612577368158e-15,8.540571253495678e-15
1,27,1,0.0,5.679798517591284e-24,-1.182698185637045e-16,7.921446868845294e-16
1,28,1,0.0,0.0,-1.5914928390896925e-08,1.091072372623979e-07
1,29,1,0.0,0.0,-7.783071964695409e-15,3.9068866246932876e-14
1,30,1,0.0,9.771070985782637e-19,-6.696144210144336e-10,4.639224748701192e-09
1,31,1,0.0,0.0,-4.440764871013832e-18,2.5697437108181838e-17
1,32,1,0.0,2.6505726415426e-23,-3.1207535405083076e-05,0.00021845274783556095
1,33,1,0.0,0.0,-2.2903438135393506e-07,1.1246495226901723e-06
1,34,1,0.0,0.0,-1.250366883041032e-09,8.752545995537149e-09
1,35,1,0.0,0.0,-5.009326287108707e-18,2.3621378503724886e-17
1,36,1,0.0,0.0,-5.2757798130187434e-17,3.574289959909902e-16
1,37,1,0.0,0.0,-1.2383130055303935e-06,6.632296523381639e-06
1,38,1,0.0,8.388128399170545e-19,-5.629162569487134e-19,2.172656365781839e-18
1,39,1,0.0,0.0,-1.248887614639564e-17,5.87745790743821e-17
1,40,1,0.0,0.0,-2.2316548609044047e-14,1.561978233193432e-13
1,41,1,0.0,0.0,-2.6325608359911715e-17,8.759056166229654e-17
1,42,1,0.0,0.0,-2.503772403798288e-07,1.7466267905813186e-06
1,43,1,0.0,0.0,-5.663309747461324e-16,3.962794385049636e-15
1,44,1,0.0,0.0,-5.968558980384841e-18,2.8607089422968676e-17
1,45,1,0.0,0.0,-8.526512829121202e-19,2.7112582796944073e-18
1,46,1,0.0,1.7670484276950664e-23,-1.2256265099960456e-07,8.579385569373431e-07
