run,generation,genetic_format,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
1,16,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
1,17,0,0.0,-0.009999997378562976,-0.009999997416568155,2.433518697735521e-10
1,18,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
1,19,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
1,20,0,0.0,-0.009999997378562976,-0.009999997378674153,5.094647702845697e-13
1,21,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
1,22,0,0.0,-0.009999997378562976,-0.009999997378664886,4.8874223158172e-13
1,23,0,0.0,-0.009999997378562976,-0.009999997378621213,3.7288063468587596e-13
1,24,0,0.0,-0.009999997378562976,-0.009999997378562976,0.0
1,25,0,0.0,-0.009999997378562976,-0.00999999737861615,3.566774198902525e-13
1,26,0,0.0,-0.009999997378562976,-0.009999997378617332,3.6052967383847706e-13
2,0,0,0.0,-0.010199999294193912,-0.010199999294193914,1.734723475976807e-18
2,1,0,0.0,-0.009999997378562976,-0.010201663846214565,6.0639601495450364e-05
2,2,0,0.0,-0.009999997378562976,-0.010137820251440378,8.698650593770922e-05
2,3,0,0.0,-0.009999997378562976,-0.010043380632331757,0.00010959160270966558
2,4,0,0.0,-0.009999997378562976,-0.01001538619620481,7.301500442662883e-05
2,5,0,0.0,-0.009999997378562976,-0.01001114658948638,5.4628644703978076e-05
2,6,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
2,7,0,0.0,-0.009999997378562976,-0.009999997378562976,0.0
2,8,0,0.0,-0.009999997378562976,-0.009999997378617332,3.6052967383847706e-13
2,9,0,0.0,-0.009999997378562976,-0.009999997378667058,4.936857457593324e-13
2,10,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
2,11,0,0.0,-0.009999997378562976,-0.009999997378562976,0.0
2,12,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
2,13,0,0.0,-0.009999997378562976,-0.00999999737861615,3.566774198902525e-13
2,14,0,0.0,-0.009999997378562976,-0.009999997378619858,3.6862380765410887e-13
2,15,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
2,16,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
2,17,0,0.0,-0.009999997378562976,-0.00999999737866932,4.987819118737154e-13
2,18,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
2,19,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
2,20,0,0.0,-0.009999997378562976,-0.009999997378618565,3.645094084460865e-13
2,21,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
2,22,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
2,23,0,0.0,-0.009999997378562976,-0.00999999737861502,3.5294598763959797e-13
2,24,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
2,25,0,0.0,-0.009999997378562976,-0.009999997488707392,7.30615386949901e-10
2,26,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
3,0,0,0.0,-0.010199999294193912,-0.010199999294193914,1.734723475976807e-18
3,1,0,0.0,-0.009999997378562976,-0.01019525299602108,5.110357336543753e-05
3,2,0,0.0,-0.009999997378562976,-0.010131864574651886,9.70883003626803e-05
3,3,0,0.0,-0.009999997378562976,-0.010041228614553964,8.044349556246615e-05
3,4,0,0.0,-0.009999997378562976,-0.010031201467292828,0.00010297458149954466
3,5,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
3,6,0,0.0,-0.009999997378562976,-0.01000001000678158,8.376575702939338e-08
3,7,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
3,8,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
3,9,0,0.0,-0.009999997378562976,-0.009999997378618565,3.645094084460865e-13
3,10,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
3,11,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
3,12,0,0.0,-0.009999997378562976,-0.00999999737861615,3.566774198902525e-13
3,13,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
3,14,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
3,15,0,0.0,-0.009999997378562976,-0.009999997378674153,5.094647702845697e-13
3,16,0,0.0,-0.009999997378562976,-0.009999997378562976,0.0
3,17,0,0.0,-0.009999997378562976,-0.009999997378562976,0.0
3,18,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
3,19,0,0.0,-0.009999997378562976,-0.00999999737861733,3.6052967382373104e-13
3,20,0,0.0,-0.009999997378562976,-0.009999997378624123,3.8185589837473636e-13
3,21,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
3,22,0,0.0,-0.009999997378562976,-0.009999997378562976,0.0
3,23,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
3,24,0,0.0,-0.009999997378562976,-0.009999997378671683,5.040387235019392e-13
3,25,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
3,26,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
4,0,0,0.0,-0.010199999294193912,-0.010199999294193914,1.734723475976807e-18
4,1,0,0.0,-0.009999997378562976,-0.010197134926564131,4.934446636826513e-05
4,2,0,0.0,-0.009999997378562976,-0.010139917094374689,9.144550000524629e-05
4,3,0,0.0,-0.009999997378562976,-0.010048043066686623,0.00011153839073137693
4,4,0,0.0,-0.009999997378562976,-0.010011461571459828,5.76268104453839e-05
4,5,0,0.0,-0.009999997378562976,-0.01001864722101789,9.070209307678758e-05
4,6,0,0.0,-0.009999997378562976,-0.009999997378612891,3.4582129266421713e-13
4,7,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
4,8,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
4,9,0,0.0,-0.009999997378562976,-0.009999997378617332,3.6052967383847706e-13
4,10,0,0.0,-0.009999997378562976,-0.009999997378618565,3.645094084460865e-13
4,11,0,0.0,-0.009999997378562976,-0.009999997378618565,3.645094084460865e-13
4,12,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
4,13,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
4,14,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
4,15,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
4,16,0,0.0,-0.009999997378562976,-0.009999997378679445,5.208622639324345e-13
4,17,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
4,18,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
4,19,0,0.0,-0.009999997378562976,-0.009999997378726035,6.100984897941187e-13
4,20,0,0.0,-0.009999997378562976,-0.009999997378562976,0.0
4,21,0,0.0,-0.009999997378562976,-0.00999999737861615,3.566774198902525e-13
4,22,0,0.0,-0.009999997378562976,-0.009999997378562976,0.0
4,23,0,0.0,-0.009999997378562976,-0.009999997378562976,0.0
4,24,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
4,25,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
4,26,0,0.0,-0.009999997378562976,-0.009999997413263358,2.3277721865363862e-10
5,0,0,0.0,-0.010199999294193912,-0.010199999294193914,1.734723475976807e-18
5,1,0,0.0,-0.009999997378562976,-0.0101992016479032,6.823011948484685e-05
5,2,0,0.0,-0.009999997378562976,-0.01011388866830459,9.840347716225648e-05
5,3,0,0.0,-0.009999997378562976,-0.01001172720695425,4.725434824295159e-05
5,4,0,0.0,-0.009999997378562976,-0.010010605343283968,5.7109407967780345e-05
5,5,0,0.0,-0.009999997378562976,-0.010005923692336674,3.975492136192506e-05
5,6,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
5,7,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
5,8,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
5,9,0,0.0,-0.009999997378562976,-0.009999997378617332,3.6052967383847706e-13
5,10,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
5,11,0,0.0,-0.009999997378562976,-0.009999997415741193,2.405652561721439e-10
5,12,0,0.0,-0.009999997378562976,-0.00999999737861393,3.493291947471666e-13
5,13,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
5,14,0,0.0,-0.009999997378562976,-0.009999997378671683,5.040387235019392e-13
5,15,0,0.0,-0.009999997378562976,-0.009999997378616149,3.566774198742957e-13
5,16,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
5,17,0,0.0,-0.009999997378562976,-0.009999997378622632,3.772882934982574e-13
5,18,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
5,19,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
5,20,0,0.0,-0.009999997378562976,-0.00999999737856298,3.469446951953614e-18
5,21,0,0.0,-0.009999997378562976,-0.009999997378616149,3.566774198742957e-13
5,22,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
5,23,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
5,24,0,0.0,-0.009999997378562976,-0.00999999737872974,6.16491467864065e-13
5,25,0,0.0,-0.009999997378562976,-0.009999997378612891,3.4582129266421713e-13
5,26,0,0.0,-0.009999997378562976,-0.009999997378562978,1.734723475976807e-18
