run,generation,genetic_format,mutation_intensity,best_velocity,avg_velocity,stddev_velocity
0,0,1,0.0,0.0,0.0,0.0
0,1,1,0.0,0.0,0.0,0.0
0,2,1,0.0,7.944109290391274e-19,1.588821858078255e-20,1.1121753006547785e-19
0,3,1,0.0,7.944109290391274e-19,6.71055880019307e-20,2.1590513360556464e-19
0,4,1,0.0,1.5888218580782548e-18,2.8693142880931147e-19,3.916190934606728e-19
0,5,1,0.0,2.6645352591003758e-18,7.572102707124603e-19,5.664674113186933e-19
0,6,1,0.0,1.7327481233018858e-07,3.4654962478030283e-09,2.4258473726055083e-08
0,7,1,0.0,1.952134514957071e-07,1.6240448718158455e-08,4.9214190609276795e-08
0,8,1,0.0,2.7635940907923947e-06,1.5897246214614993e-07,4.6948505158853125e-07
0,9,1,0.0,5.326735943879274e-06,8.103606835185632e-07,1.5294288406642919e-06
0,10,1,0.0,4.875397229095643e-05,3.7867327652197524e-06,9.398216330364548e-06
0,11,1,0.0,4.875397229095643e-05,7.357768279001527e-06,1.2359005496204288e-05
0,12,1,0.0,6.715752335620651e-05,1.6976745867037995e-05,2.012682191299531e-05
0,13,1,0.0,7.174154445668279e-05,3.598398741570689e-05,2.174913759403005e-05
0,14,1,0.0,7.625243956854277e-05,4.5862848609581716e-05,1.8502621282034686e-05
0,15,1,0.0,7.625243956854277e-05,4.314280611388197e-05,2.539533698314407e-05
0,16,1,0.0,7.626719254041108e-05,5.158873175035752e-05,2.509695174911987e-05
0,17,1,0.0,7.626719254041108e-05,5.695866986057212e-05,2.4871307294976933e-05
0,18,1,0.0,7.817441354944428e-05,6.403703420488323e-05,2.1718478116606484e-05
0,19,1,0.0,8.950290437082048e-05,6.282947045873462e-05,2.6196358749102746e-05
0,20,1,0.0,8.950290437082048e-05,6.474876370202008e-05,2.65585795581014e-05
0,21,1,0.0,8.950290437082048e-05,7.293213290483521e-05,2.39491277482773e-05
0,22,1,0.0,8.950290437082048e-05,7.387959025260934e-05,2.7585643974373502e-05
0,23,1,0.0,8.950290437082048e-05,7.954361657356925e-05,2.4987417453142027e-05
0,24,1,0.0,8.99084075903721e-05,8.223975299992962e-05,2.1827387245700017e-05
0,25,1,0.0,8.99084075903721e-05,7.736634641616244e-05,2.306172282505252e-05
0,26,1,0.0,8.975170319136365e-05,7.552447696784627e-05,2.813937373505331e-05
0,27,1,0.0,9.32300678564784e-05,7.70051021216558e-05,2.837931145275157e-05
0,28,1,0.0,0.000141844313079423,7.381793580329002e-05,3.249030965162926e-05
0,29,1,0.0,0.00014553013582333673,7.57492282431731e-05,3.447980003533909e-05
0,30,1,0.0,0.0001433045945924311,7.323255010920494e-05,4.352106767182952e-05
0,31,1,0.0,0.00016113161674259134,9.414174918452897e-05,3.748051197554589e-05
0,32,1,0.0,0.00016113161674259134,0.00011280982076297866,4.993768128885739e-05
0,33,1,0.0,0.00018895697567628453,0.0001320140162431503,5.253815829006175e-05
0,34,1,0.0,0.00021376535218458424,0.0001271688014509893,6.184837585616942e-05
0,35,1,0.0,0.00021376535218458424,0.00014101004355204167,5.816033309947258e-05
0,36,1,0.0,0.00021376535218458424,0.00014228846552587576,7.30588600346887e-05
0,37,1,0.0,0.00021447844972531676,0.00015949670813338802,7.918158061037377e-05
0,38,1,0.0,0.000217535488527677,0.00018048832419806572,7.122468849762826e-05
0,39,1,0.0,0.0002152122107524995,0.00016494052584026836,8.456125119761794e-05
0,40,1,0.0,0.0002195066537426642,0.00017961637458699368,7.082569635125404e-05
0,41,1,0.0,0.0002219669516767011,0.00017748686809829505,7.324136141809325e-05
0,42,1,0.0,0.0002219669516767011,0.00017222509822143847,8.101061280208299e-05
0,43,1,0.0,0.00022863043322643778,0.00016191926155473092,8.876240790979123e-05
0,44,1,0.0,0.00022863043322643778,0.00019089632728894426,7.115432230193722e-05
0,45,1,0.0,0.00022863043322643778,0.00018942652243343278,7.60733367217749e-05
0,46,1,0.0,0.00022863043322643778,0.00019832376372156446,7.122732114673032e-05
0,47,1,0.0,0.00022871575212122882,0.0001869554934204192,8.300889997899961e-05
0,48,1,0.0,0.00022871575212122882,0.0001994513243821913,6.898068060420531e-05
0,49,1,0.0,0.00022987294480200483,0.0001867103731402302,8.370886269413152e-05
0,50,1,0.0,0.00022987294480200483,0.00019230865939278525,7.706017785070049e-05
0,51,1,0.0,0.00022987294480200483,0.00018302690540626104,8.910631649884253e-05
0,52,1,0.0,0.00023898204053194428,0.00019636206970172053,7.064237522976022e-05
0,53,1,0.0,0.00023898204053194428,0.00020647758094335543,6.211916898626867e-05
0,54,1,0.0,0.00023898204053194428,0.00020490739307162342,6.54355217235206e-05
0,55,1,0.0,0.00023898204053194428,0.0001965200933369536,7.622517732823315e-05
0,56,1,0.0,0.00023898204053194428,0.00020497924886358286,7.185732567732753e-05
0,57,1,0.0,0.00023898204053194428,0.00021458154548134237,7.089102329457483e-05
0,58,1,0.0,0.00023898204053194428,0.000193860674507349,8.929759042486343e-05
0,59,1,0.0,0.0002394532392224153,0.000218756539195668,6.0580062044650063e-05
0,60,1,0.0,0.0002394532392224153,0.0002105382641600166,6.861758983577316e-05
0,61,1,0.0,0.0002394532392224153,0.00021004309438539038,6.446195635717545e-05
0,62,1,0.0,0.0002394532392224153,0.00021394408742198524,6.304638637421186e-05
0,63,1,0.0,0.0002394532392224153,0.00022234736902128333,5.4720557104976644e-05
0,64,1,0.0,0.0002394532392224153,0.00020952327399029525,6.760588844436297e-05
0,65,1,0.0,0.0002394566842569862,0.00019278495495215573,8.876715727502098e-05
0,66,1,0.0,0.0002394566842569862,0.00020316367972980604,7.871870794201346e-05
0,67,1,0.0,0.00023947158334510502,0.00022333463144538177,5.679138879367036e-05
0,68,1,0.0,0.0002661122843841509,0.00021057993698907348,7.666234471820222e-05
0,69,1,0.0,0.0002661122843841509,0.00020850609966026223,7.71359204700471e-05
0,70,1,0.0,0.0002661122843841509,0.00018058489193314693,0.00010295977806504469
0,71,1,0.0,0.0002963502245980667,0.00023091502500167664,6.677340121773653e-05
0,72,1,0.0,0.0002963502245980667,0.00022378288732202242,9.087794179245235e-05
0,73,1,0.0,0.0002963502245980667,0.0002456316094126855,6.804762104954329e-05
0,74,1,0.0,0.0002963502245980667,0.00022226890349948968,0.00011582217437833693
0,75,1,0.0,0.0002969467613193809,0.00023521051637776243,0.00010989004787744659
0,76,1,0.0,0.0002969467613193809,0.00020912304794685422,0.00011972590069886561
0,77,1,0.0,0.0002969467613193809,0.00025783327042384484,8.721728922474259e-05
0,78,1,0.0,0.0002969467613193809,0.00023585818035240042,9.93533358057545e-05
0,79,1,0.0,0.0002969467613193809,0.0002680532973502877,6.735897024020716e-05
0,80,1,0.0,0.0002969467613193809,0.0002299044189821057,0.00011253558382454674
0,81,1,0.0,0.00029741396038794116,0.000267009290448348,8.005579876764483e-05
0,82,1,0.0,0.00029741396038794116,0.00027474475517587214,7.008314139092918e-05
0,83,1,0.0,0.00029758657645974205,0.0002660950709506378,7.530564055016677e-05
0,84,1,0.0,0.00029758657645974205,0.000275164638651225,6.705354625550683e-05
0,85,1,0.0,0.00029758657645974205,0.0002792193027429193,5.863403652828559e-05
0,86,1,0.0,0.00029758657645974205,0.00026639045744694597,8.238935537293182e-05
0,87,1,0.0,0.00029758657645974205,0.0002613692389739124,8.561882142906667e-05
0,88,1,0.0,0.0002975984082082065,0.0002582654421552876,9.31681852041892e-05
0,89,1,0.0,0.0002975984082082065,0.00028365156888054467,4.523610454035242e-05
0,90,1,0.0,0.0002975984082082065,0.0002785036176171997,6.281038230216217e-05
0,91,1,0.0,0.0002975984082082065,0.00027546802576250727,6.9886528610839e-05
0,92,1,0.0,0.0002975984082082065,0.0002726946941421706,7.276420607384397e-05
0,93,1,0.0,0.0002975984082082065,0.0002746620970292378,6.718235043946214e-05
0,94,1,0.0,0.0002975984082082065,0.00025003845382076483,9.135506765647325e-05
0,95,1,0.0,0.0002975984082082065,0.00022614240005277937,0.00011940079975166275
0,96,1,0.0,0.0002975984082082065,0.0002529213492706049,9.612129519992994e-05
0,97,1,0.0,0.0002975984082082065,0.00024707128758190086,0.00010238416114212322
