run,generation,genetic_format,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
2,49,9,0.0,0.7588612707142945,0.3731565447065838,0.19570361936360306
2,50,9,0.0,0.7588612707142945,0.39366903637220185,0.2045091739345296
2,51,9,0.0,0.7588612707142945,0.4281769414860279,0.19885830742857213
2,52,9,0.0,0.7588612707142945,0.4209693488051965,0.21035429330167232
2,53,9,0.0,0.7588258443984484,0.42806875996543226,0.22177983823745556
2,54,9,0.0,0.7588258443984484,0.36619982884257923,0.22633627306651702
2,55,9,0.0,0.7588258443984484,0.3978055441405578,0.2158031465938818
2,56,9,0.0,0.7588612707142945,0.3929976132621426,0.24670506525917954
2,57,9,0.0,0.7540520271999478,0.4222759294401599,0.22295651049251664
2,58,9,0.0,0.7588258443984484,0.41935966170551636,0.24729781197321796
2,59,9,0.0,0.7585074135924207,0.4159317010501205,0.19450170582805737
2,60,9,0.0,0.7589109879440914,0.38925176629858727,0.2296531294375757
2,61,9,0.0,0.7589109879440914,0.4103946008852559,0.24928502546168785
2,62,9,0.0,0.7589109879440914,0.38720760249845043,0.24654283705059984
2,63,9,0.0,0.7585074135924207,0.4228236250394448,0.23621686332154826
2,64,9,0.0,0.7585074135924207,0.34324483055663185,0.23449182956324421
2,65,9,0.0,0.7589109879440914,0.35605978934370974,0.2391918847651901
2,66,9,0.0,0.7585074135924207,0.34792423924936855,0.23079841961377573
2,67,9,0.0,0.753453549750205,0.3411213876327136,0.20919425792466181
2,68,9,0.0,0.753453549750205,0.3879325522479168,0.19414207959664115
2,69,9,0.0,0.7131166793649082,0.35541452516166855,0.22682083564493583
2,70,9,0.0,0.7585074135924207,0.3608173533051757,0.24307996628349884
2,71,9,0.0,0.7162893730318246,0.34486279272759957,0.23047203302971564
2,72,9,0.0,0.7166098219818434,0.36150978518985705,0.24025900235480582
2,73,9,0.0,0.7534747127566456,0.3719504715469023,0.23132646278305952
2,74,9,0.0,0.7534879716236828,0.388131741765649,0.2320764707557827
2,75,9,0.0,0.7175062840740066,0.3650482069445733,0.23847804826893168
2,76,9,0.0,0.7871853889137932,0.3876211740464081,0.20372118238048811
2,77,9,0.0,0.7871853889137932,0.4262212044902225,0.22865479267704436
2,78,9,0.0,0.7871853889137932,0.42069637724660863,0.24231504671404466
2,79,9,0.0,0.794119318991112,0.32091331689418284,0.2509632837094622
2,80,9,0.0,0.7534629123189306,0.42156366941954926,0.19759192796873246
2,81,9,0.0,0.7534879716236828,0.37572599249848915,0.23564201775040605
2,82,9,0.0,0.7584937527157644,0.3909941514399279,0.24110178104464453
2,83,9,0.0,0.7584937527157644,0.4197496400641969,0.23607398046734449
2,84,9,0.0,0.7584937527157644,0.41102743337199704,0.22665369041167074
2,85,9,0.0,0.7584937527157644,0.4569112257767628,0.2416589928423114
2,86,9,0.0,0.7588174659642782,0.4040889140065772,0.278610339278172
2,87,9,0.0,0.7588174659642782,0.4316861111620293,0.25820650253899025
2,88,9,0.0,0.7588174659642782,0.3687367401643393,0.23372379089216275
2,89,9,0.0,0.7588174659642782,0.40883137750018916,0.2310494878491324
2,90,9,0.0,0.7588174659642782,0.3321473543824841,0.20485170603018457
2,91,9,0.0,0.7535938736897639,0.2699720096357274,0.213969920977923
