run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,134,360.12211734599987,"(l(l((, rMfX[|, 1:4.23]), )), FLcqfLX[*]LFX[*][|, -2:0.19][@, -2:3.199])",0.0017618943367390997
