run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,115,267.3181451529963,"rffX[|,1:1.078]FX[G][@][|, 1:17.812,r:0.965][*]",0.002271489597793448
