run,generation,genetic_format,mutation_intensity,best_velocity,avg_velocity,stddev_velocity
0,0,1,0.0,0.0038311626932383573,0.0038311626931682124,5.176731127938024e-14
0,1,1,0.0,0.0038311626932429565,0.0027758004727789333,0.0017236495479924876
0,2,1,0.0,0.0038328036692015814,0.0024866116104967514,0.0018576463106093086
0,3,1,0.0,0.0038328257815498736,0.0027607730883310536,0.0017057885465323235
0,4,1,0.0,0.003832805798181826,0.0031386357020160133,0.00142566907821767
0,5,1,0.0,0.0038343388732427403,0.0031204487900247284,0.0014170746792343423
0,6,1,0.0,0.0038343458730651166,0.0028671932269911326,0.0016880801316811595
0,7,1,0.0,0.003834512026776422,0.003000765741302008,0.0015432433892982724
0,8,1,0.0,0.003834537889808873,0.0027583577004607453,0.0017049413580721797
0,9,1,0.0,0.0038345378898284044,0.002832906175733977,0.0016862770453924378
0,10,1,0.0,0.0038345426497536886,0.0028066179843805627,0.0017494343500064698
0,11,1,0.0,0.003834542649788237,0.0029937114626464637,0.001576801256980116
0,12,1,0.0,0.0038345426498488746,0.0030164497712488066,0.0016337883455196562
0,13,1,0.0,0.0038345426498488746,0.0031405067985420536,0.001509596673322196
0,14,1,0.0,0.0038345426498104878,0.003319782282768812,0.0013300780003740209
0,15,1,0.0,0.0038345426497828033,0.0029596653058256146,0.0016249177703942378
0,16,1,0.0,0.00383454264979406,0.003470580849536986,0.001061830279515634
0,17,1,0.0,0.0038345426497985212,0.002431044604945364,0.0018329709426512695
0,18,1,0.0,0.0038345426498282245,0.003016124486327418,0.0015861465082595491
0,19,1,0.0,0.0038345426498229552,0.003601912807456707,0.0008573842640663536
0,20,1,0.0,0.0038345426498282245,0.002998662763687084,0.0016488865655160023
0,21,1,0.0,0.0038345426498880325,0.003244800164787737,0.0013571588596022494
0,22,1,0.0,0.0038355174851735702,0.002936518557269456,0.0016406624858987225
0,23,1,0.0,0.04245714433195799,0.003622505088863446,0.005871944354285567
0,24,1,0.0,0.03708299050873966,0.0037432244693506884,0.005011631516381403
0,25,1,0.0,0.05982190319569891,0.006094842038021927,0.012617427059564366
0,26,1,0.0,0.05982190319569891,0.0015223213098939812,0.040354110809149545
0,27,1,0.0,0.059356446422464945,0.006423586112961295,0.04277498710011714
0,28,1,0.0,0.17670680957066218,-0.012656994735300657,0.16178833769617937
0,29,1,0.0,0.18996526479038278,0.011252823338929609,0.0955101960070972
0,30,1,0.0,0.505254059532098,0.051744697163083934,0.11047304359875015
0,31,1,0.0,0.9272964049882834,0.14445385108076905,0.281049660569779
0,32,1,0.0,0.9671614129832253,0.32841795864543355,0.301505839003617
0,33,1,0.0,1.488085411936651,0.3303959988003741,0.424420358632883
0,34,1,0.0,1.7898873510511648,0.44910460766162863,0.5341687901303378
0,35,1,0.0,1.7866739791378106,0.627760206903252,0.667443873205161
0,36,1,0.0,1.8357538013426664,1.008584340037939,0.6444528598705286
0,37,1,0.0,1.8136576956669834,0.8487164002092185,0.8012080762796061
0,38,1,0.0,2.0291887881277795,0.7759740686363716,0.8883272391884168
0,39,1,0.0,2.0399610361312854,0.9095990804477287,0.8940550229481393
0,40,1,0.0,4.164436083928732,1.001910276675191,0.9952031455073189
0,41,1,0.0,2.9409841023697414,1.187069457581425,0.986184726071288
0,42,1,0.0,2.955644518459065,1.0727648429554257,1.2067166230590618
0,43,1,0.0,4.180303557206992,1.2498204975513039,1.0806146624204545
0,44,1,0.0,3.7235840144519208,0.9273427735148823,1.1702746138919873
0,45,1,0.0,4.509627006611359,1.4972866883694789,1.2964961599808493
0,46,1,0.0,7.83677620941565,1.561195019887941,1.6733982537884902
0,47,1,0.0,5.181267040409251,1.621220829301469,1.4422202988928479
0,48,1,0.0,7.814734351141045,1.847571474164773,1.8335018133894219
0,49,1,0.0,8.083716188011,2.2249083056437455,2.298352806976165
0,50,1,0.0,5.0633978316334645,1.3312151672795,1.5871326191848887
0,51,1,0.0,7.64923152693149,1.8060366831226198,2.058346716566278
0,52,1,0.0,5.286681659999479,1.598705031879389,1.7538919479953363
0,53,1,0.0,5.11950628047074,1.7126086771349922,2.018997191658654
0,54,1,0.0,5.134342780055082,1.4542431800253812,1.9323001266227309
0,55,1,0.0,7.628956719609503,2.029353504667532,1.9306114213036825
0,56,1,0.0,7.628956719609503,1.8858586626506126,2.091237174690134
0,57,1,0.0,6.395479890693746,1.8030801940829906,2.0543926525571456
0,58,1,0.0,5.168143775425653,1.9977285261903237,1.9324488068115107
0,59,1,0.0,6.168684652956256,2.073030648277421,1.8857479595473752
0,60,1,0.0,6.168684652956256,1.7677747299654711,2.0296720976153684
0,61,1,0.0,7.350976682814972,2.5880008001479196,2.1440444424450886
0,62,1,0.0,6.171250775754305,1.874203773866185,1.9901322083826491
0,63,1,0.0,6.303579715984497,2.1123696166607107,2.0946601499734667
0,64,1,0.0,6.992168762328119,2.670142792812986,2.0886666151407587
0,65,1,0.0,6.170897164180026,2.479663435143226,2.135318731850747
0,66,1,0.0,6.401075123830017,2.134497323613005,2.4284217507462227
0,67,1,0.0,6.46243360300096,2.3685834698279398,2.382821597698405
0,68,1,0.0,6.326495440246691,2.2737914905033456,2.131407452443475
0,69,1,0.0,7.449922554177479,2.1732238287568726,2.2978574581101245
1,0,1,0.0,0.0038311626932484755,0.00383116269318151,4.7996655737852755e-14
1,1,1,0.0,0.0038311626932433546,0.0029085836666494064,0.0016647290297524026
1,2,1,0.0,0.0038311626932433546,0.003186304694571036,0.0014444915523083603
1,3,1,0.0,0.0038314985730757297,0.003073550231796,0.001538905244345855
1,4,1,0.0,0.003832760180204954,0.0028141686644693243,0.0016923178264635701
1,5,1,0.0,0.0038328293669104754,0.0030106284811157995,0.0015889584828199198
1,6,1,0.0,0.003834512024723219,0.003469277119434962,0.0010275723788682085
1,7,1,0.0,0.0038345196413668934,0.00341472552126882,0.0011682983748151413
1,8,1,0.0,0.0038345398491721797,0.003355568013070825,0.0012819973760911608
1,9,1,0.0,0.003834539849174049,0.003342364733397792,0.0012706245057351015
1,10,1,0.0,0.0038349140291336473,0.0027923143220239407,0.0015892070675291984
1,11,1,0.0,0.0038349140291336473,0.002972656295291169,0.0015122907576156062
1,12,1,0.0,0.0038345431283519442,-0.0006110030581424405,0.025236603800501405
1,13,1,0.0,0.0038345411751827606,-0.003564511966858027,0.048176433756032956
1,14,1,0.0,0.0038345431283700903,0.003363667431306411,0.0012709169514145055
1,15,1,0.0,0.0038345431283730064,0.00297946763879648,0.0016359750051025983
1,16,1,0.0,0.003834543128378755,0.003337835308677506,0.0012369109390499703
1,17,1,0.0,0.003834543128378755,0.0031194889759492907,0.0015247291728649865
1,18,1,0.0,0.0038345431284653357,-0.00032268736915991753,0.02525740034682224
1,19,1,0.0,0.0038345431283820135,0.0033206019158753815,0.0013272763267705493
