run,generation,genetic_format,mutation_intensity,best_velocity,avg_velocity,stddev_velocity
0,0,1,0.0,0.0,0.0,0.0
0,1,1,0.0,0.0,-2.8421709430404006e-20,1.9895196601282807e-19
0,2,1,0.0,9.85878337745674e-18,1.971756675491348e-19,1.3802296728439436e-18
0,3,1,0.0,0.0,-7.219653706682294e-08,5.053757542562341e-07
0,4,1,0.0,0.0,-1.7646103229616728e-07,6.937909664650068e-07
0,5,1,0.0,0.0,-1.4735490481026402e-07,7.218886557421448e-07
0,6,1,0.0,1.3312912679667308e-05,2.716920949120181e-07,1.8823380537924385e-06
0,7,1,0.0,1.3233866499913101e-17,-3.508312907739022e-07,2.4558190354190026e-06
0,8,1,0.0,0.0,-5.987317308608909e-16,4.181279183719078e-15
0,9,1,0.0,4.636781921144528e-14,-6.945710774119659e-08,4.861997660515766e-07
0,10,1,0.0,3.5264650479080726e-14,1.5721719298438163e-15,6.613051251869257e-15
0,11,1,0.0,1.4437415772502247e-05,2.5585460716784497e-07,2.1377304518368486e-06
0,12,1,0.0,1.4437415772502247e-05,3.270065114037666e-07,2.239041352900728e-06
0,13,1,0.0,5.356956329177652e-05,1.5567967761870802e-06,1.3772163122916672e-05
0,14,1,0.0,0.000405918924210268,2.6204968248161365e-05,7.110005747847338e-05
0,15,1,0.0,0.00040654946351317004,5.8757419389253936e-05,0.00011289229548129015
0,16,1,0.0,0.0004065254600542542,-4.1838630574926274e-05,0.0007241822811346441
0,17,1,0.0,0.00040688414673264176,7.149885557824318e-05,0.00012676172326199934
0,18,1,0.0,0.00040690453138828334,8.362205710419571e-05,0.0001241859835259544
0,19,1,0.0,0.00040690453138828334,6.976451593131379e-05,0.00011808164944538667
0,20,1,0.0,0.0004073638571395611,0.00010106131618603082,0.00014424317432402948
0,21,1,0.0,0.00040732203026002707,7.524843373017552e-05,0.00019270636244849944
0,22,1,0.0,0.00040872149684337847,0.00011898284332471934,0.00015683243975573772
0,23,1,0.0,0.00040872149684337847,6.020524667486935e-05,0.0003572883492502292
0,24,1,0.0,0.0006886130300707574,7.864824766332687e-05,0.00019802423327060489
0,25,1,0.0,0.0007113386670572146,0.00017737554163196106,0.0002217999687875129
0,26,1,0.0,0.05978062019043384,0.0015679138712144133,0.008375497521718005
0,27,1,0.0,0.06196545313882503,0.002703318192058801,0.012025237506072
