category,walk_id,sample_id,rank_group,step,fitness,genotype,mutation_attempts
f4,4-1,1,best,29,0.22501837474761036,"/*4*/F<<X>CLLM<Cq,X#2>><,X>FL<X>L<X>cMXf#1fq>>X>",1
f4,4-1,1,best,30,0.17628411485817486,"/*4*/F<<X>CLLM<Cq,X#2>><,X>FL<,X>L<X>cMXf#1fq>>X>",1
f4,4-2,2,best,0,0.26828269569191165,/*4*/ql<Cq<X><<X>X>X>X>,0
f4,4-2,2,best,1,0.3132039668809835,/*4*/q<Cq<X><<X>X>X>X>,2
f4,4-2,2,best,2,0.3132039668809835,/*4*/q<Cq<X><<X>X>XF>X>,1
f4,4-2,2,best,3,0.3132039668809835,/*4*/q<Cq<X><<X>X>XF>X>,1
f4,4-2,2,best,4,0.049156326857272684,/*4*/q<Cq<X><XF><X>X>X>,1
f4,4-2,2,best,5,0.04921316330809845,/*4*/q<Cq<X><X><X>X>X>,1
f4,4-2,2,best,6,0.04921316330809845,/*4*/q<Cq<mX><X><X>X>X>,1
f4,4-2,2,best,7,0.04921316330809845,/*4*/q<Cq<mmX><X><X>X>X>,1
f4,4-2,2,best,8,0.049215335619681076,/*4*/q<Cq<mmX><Xf><X>X>X>,1
f4,4-2,2,best,9,0.04921533561968108,/*4*/q<Cq<mmX><Xf><QX>X>X>,1
f4,4-2,2,best,10,0.049215335619681076,/*4*/q<Cq<mmX><Xf><X>QX>X>,1
f4,4-2,2,best,11,0.3132039668809835,/*4*/q<Cq<mmX><<X>QX>Xf>X>,1
f4,4-2,2,best,12,0.3132039668809835,/*4*/q<Cq<mmX><<X>QXC>Xf>X>,1
f4,4-2,2,best,13,0.3132039668809835,/*4*/q<Cq<mmX><<X>XC>Xf>X>,1
f4,4-2,2,best,14,0.22248025303847607,/*4*/qC<Cq<mmX><<X>XC>Xf>X>,2
f4,4-2,2,best,15,0.22090737315801234,/*4*/qC<X>Cq<mmX><<X>XC>Xf>,1
f4,4-2,2,best,16,0.22090737315801234,/*4*/qC<X>Cq<mmMX><<X>XC>Xf>,1
f4,4-2,2,best,17,0.22090737315801234,/*4*/qC<X>Cq<mmX><<X>XC>Xf>,1
f4,4-2,2,best,18,0.22248025303847607,/*4*/qC<Cq<mmX><<X>XC>Xf>X>,1
f4,4-2,2,best,19,0.22248025303847607,/*4*/qC<Cq<mX><<X>XC>Xf>X>,1
f4,4-2,2,best,20,0.22250703639109862,/*4*/qC<Cq<mX><<X>XC>X#2f>>X>,1
f4,4-2,2,best,21,0.22250703639109862,"/*4*/qC<Cq<mX><<X>XC,>X#2f>>X>",1
f4,4-2,2,best,22,0.09928635406223395,"/*4*/qC<Cq<mX><X#2f>><X>XC,>X>",1
f4,4-2,2,best,23,0.09928635406223395,"/*4*/qC<Cq<mX><X#1f>><X>XC,>X>",1
f4,4-2,2,best,24,0.09928635406223395,"/*4*/qCm<Cq<mX><X#1f>><X>XC,>X>",1
f4,4-2,2,best,25,0.09928635406223395,"/*4*/qCm<Cq<mX><X#2f>><X>XC,>X>",1
f4,4-2,2,best,26,0.1455714917018908,"/*4*/qCm<Cq<mX><X#2f>><XC>XC,>X>",1
f4,4-2,2,best,27,0.1447996495521758,"/*4*/qCm<Cq<FmX><X#2f>><XC>XC,>X>",1
f4,4-2,2,best,28,0.1302659406076334,"/*4*/qCm<Cq<<FmX>X><X#2f>><XC>XC,>X>",1
f4,4-2,2,best,29,0.024252409382806858,/*4*/qCm<Cq<<FmX>X><X#2f>>XC>X>,1
f4,4-2,2,best,30,0.024252409382806858,/*4*/qC<Cq<<FmX>X><X#2f>>XC>X>,1
f4,4-3,3,best,0,0.5114484380664289,"/*4*/RmLqqc<<<X>Xm#2>>X><<X>,qlL<X>FCX>RX>",0
f4,4-3,3,best,1,0.0671827847633198,"/*4*/RmLqqc<<<X>Xm#2>>X><RX><X>,qlL<X>FCX>",1
f4,4-3,3,best,2,0.03677194180738817,"/*4*/RmLqc<<<X>Xm#2>>X><RX><X>,qlL<X>FCX>",1
f4,4-3,3,best,3,0.0713280560280031,"/*4*/RmLqc<<<X>Xm#2>>X>r<RX><X>,qlL<X>FCX>",1
f4,4-3,3,best,4,0.0713280560280031,"/*4*/RmLqc<<<X>Xm#2>>X>r<RX><X>,qlL<X>FX>",1
f4,4-3,3,best,5,0.22202377478879448,"/*4*/RmLqc<<<X>Xm#2>>X>r<RX><,qlL<X>FX>X>",1
f4,4-3,3,best,6,0.3008238894555597,"/*4*/RmLqc<<<X>Xm#2>>X>r<<RX>X><,qlL<X>FX>X>",1
f4,4-3,3,best,7,0.3067577937801575,"/*4*/RmLqc<<<X>Xm#2>>X>r<<RX>X><,qlL,<X>FX>X>",1
f4,4-3,3,best,8,0.18111806761455523,"/*4*/RmLqc<<<X>Xm#2>>X>r<<RX>X><X>,qlL,<X>FX>",1
f4,4-3,3,best,9,0.3067577937801575,"/*4*/RmLqc<<<X>Xm#2>>X>r<<RX>X><,qlL,<X>FX>X>",1
f4,4-3,3,best,10,0.18783828575827224,"/*4*/RmLqcr<<RX>X><,qlL,<X>FX>X>",1
f4,4-3,3,best,11,0.18783828575827224,"/*4*/mLqcm<<RX>X><,qlL,<X>FX>X>",1
f4,4-3,3,best,12,0.13703819684454832,"/*4*/mLqlcm<<RX>X><,qlL,<X>FX>X>",1
f4,4-3,3,best,13,0.13620514668008835,"/*4*/mLqlcm<<X>RX><,qlL,<X>FX>X>",1
f4,4-3,3,best,14,0.13620514668008835,"/*4*/mLqlMcm<<X>RX><,qlL,<X>FX>X>",1
f4,4-3,3,best,15,0.13643814562774545,"/*4*/mLqlMcm<<X>RX><,qlL,<FX>X>X>",1
f4,4-3,3,best,16,0.13643814562774545,"/*4*/mLqlMcm<<X>RX><,qlL,<FX>Xc>X>",1
f4,4-3,3,best,17,0.1361059939198814,"/*4*/mLqlMcm<<RX>X><,qlL,<FX>Xc>X>",1
f4,4-3,3,best,18,0.13054922531873261,"/*4*/mLq<lMcm<<RX>X><,qlL,<FX>Xc>X>X>",1
f4,4-3,3,best,19,0.0221686034276947,"/*4*/mLq<X><lMcm<<RX>X><,qlL,<FX>Xc>X>X>",1
f4,4-3,3,best,20,0.029168685714219236,"/*4*/mLq<X><lMcm<<RX>X><,qlL,<Xc>FX>X>X>",2
f4,4-3,3,best,21,0.019464122935012786,"/*4*/mLq<X><lMcm<<<RX>X>X><,qlL,<Xc>FX>X>X>",1
f4,4-3,3,best,22,0.016052840567144885,"/*4*/mq<X><lMcm<<<RX>X>X><,qlL,<Xc>FX>X>X>",1
f4,4-3,3,best,23,0.0020060610742077324,"/*4*/mq<X><lMcm<<<RX>X>X><,RqlL,<Xc>FX>X>X>",1
f4,4-3,3,best,24,0.0517920657218991,"/*4*/mq<X><lMcm<<<RXQ>X>X><,RqlL,<Xc>FX>X>X>",1
f4,4-3,3,best,25,0.05179206572189911,"/*4*/mq<X><lMcm<<<RXQ>X>Xr><,RqlL,<Xc>FX>X>X>",1
f4,4-3,3,best,26,0.05179206572189911,"/*4*/mq<X><lMcm<<<RXQ>,X>Xr><,RqlL,<Xc>FX>X>X>",1
f4,4-3,3,best,27,0.0015249431743160561,"/*4*/mq<X><lMcm<<<,X>RXQ>Xr><,RqlL,<Xc>FX>X>X>",2
f4,4-3,3,best,28,0.0016131545778637999,"/*4*/mq<X><lMcm<<<,X>RXQ>Xr><,RqlL,<FX>Xc>X>X>",1
f4,4-3,3,best,29,0.009098757809612938,"/*4*/mq<X><lM<X>cm<<<,X>RXQ>Xr><,RqlL,<FX>Xc>X>X>",1
f4,4-3,3,best,30,0.082142173788698,"/*4*/mq<X><lM<X>cm<<,RqlL,<FX>Xc>X><<,X>RXQ>Xr>X>",1
f4,4-4,4,best,0,0.6666614825296321,"/*4*/rrQLLQL<<X#2RQ,>>X><m<lX><X>X#1#4>>>QX#2#1>>>",0
f4,4-4,4,best,1,0.6666614825296321,"/*4*/rrQLLQL<<X#2RQ,>>X><m<lX><X#1#4>>>X>QX#2#1>>>",2
f4,4-4,4,best,2,0.1990317246455238,"/*4*/rrQLLQL<<X#2RQQ,>>X><m<lX><X#1#4>>>X>QX#2#1>>>",1
f4,4-4,4,best,3,0.1990317246455238,"/*4*/rrQLLQL<<X#2RQQ,>>X><m<lX><X#1#4>>>X>X#2#1>>>",1
f4,4-4,4,best,4,0.17945229724196032,"/*4*/rrQLLQL<<X#2RQQc,>>X><m<lX><X#1#4>>>X>X#2#1>>>",1
f4,4-4,4,best,5,0.17897118225085218,"/*4*/rrQLLL<<X#2RQQc,>>X><m<lX><X#1#4>>>X>X#2#1>>>",1
f4,4-4,4,best,6,0.17897118225085218,"/*4*/rrQLLL<<X#2RQQc,>>X><m<lX><X#1#4>>>X>X#2#1>>>",1
f4,4-4,4,best,7,0.1047547057603101,"/*4*/rrQLLL<<X#2RQQc,>>X><m<lXr><X#1#4>>>X>X#2#1>>>",1
f4,4-4,4,best,8,0.10355276054491402,"/*4*/rrQLLL<<X#2RQQc,>>X><m<lXCr><X#1#4>>>X>X#2#1>>>",2
f4,4-4,4,best,9,0.035677459112361275,"/*4*/rrQLLL<<X#2RQc,>>X><m<lXrC><X#1#4>>>X>X#2#1>>>",1
f4,4-4,4,best,10,0.11126437589443963,"/*4*/rrQLLL<<X#2RQc,>>X><m<lXrC><<X#1#4>>>X>X>X#2#1>>>",1
f4,4-4,4,best,11,0.11126437589443963,"/*4*/rrQLLL<<X#2RQc,>>X><m<lXrC><<X#1#4>>>X>X>X#3#1>>>",1
f4,4-4,4,best,12,0.09003015031712547,"/*4*/rrQLLLl<<X#2RQc,>>X><m<lXrC><<X#1#4>>>X>X>X#3#1>>>",1
f4,4-4,4,best,13,0.10731602038069504,"/*4*/rrQLLLl<<X#2RQc,>>X><m<lXrC><<LX#1#4>>>X>X>X#3#1>>>",1
f4,4-4,4,best,14,0.10580151113319919,"/*4*/rrQLLLl<<X#2RQc,>>X><m<lXrC><<X>LX#1#4>>>X>X#3#1>>>",1
f4,4-4,4,best,15,0.10355484516602889,"/*4*/rrQLLl<<X#2RQc,>>X><m<lXrC><<X>LX#1#4>>>X>X#3#1>>>",1
f4,4-4,4,best,16,0.14660423949753593,"/*4*/rrQLLl<<X#2RQc,>>X><X><m<lXrC><<X>LX#1#4>>>X>X#3#1>>>",1
f4,4-4,4,best,17,0.15486464818015794,"/*4*/rrQLLl<<X#2RQc,>>X><X><m<XrC><<X>LX#1#4>>>X>X#3#1>>>",1
f4,4-4,4,best,18,0.03967247274277378,"/*4*/rrQLLl<<X#2RQc,q>>X><X><m<XrC><<X>LX#1#4>>>X>X#3#1>>>",1
f4,4-4,4,best,19,0.03967247274277378,"/*4*/rrQLLl<<X#2RQc,q>>X><X><m<XrC><<X>LX#1#4>>>X>X#2#3#1>>>>",2
f4,4-4,4,best,20,0.03967247274277378,"/*4*/rrQLLl<<X#2RQc,q>>X><X><m<XrC><<X>LX#1#4>>>X>X#2#3#1>M>>>",1
f4,4-4,4,best,21,0.03961263511302767,"/*4*/rrQLLl<<X#2RQc,q>>X><X><m<XrCF><<X>LX#1#4>>>X>X#2#3#1>M>>>",2
f4,4-4,4,best,22,0.03961263511302771,"/*4*/rrQLLl<<X#2RQc,q>>X><X><m<XrCF><<QX>LX#1#4>>>X>X#2#3#1>M>>>",1
f4,4-4,4,best,23,0.03961263511302771,"/*4*/rrQLLl<<X#2RQc,q>>X><X><m<XrCF><<QX>LX#1#4>>>X>XM#2#3#1>M>>>",1
f4,4-4,4,best,24,0.03961263511302771,"/*4*/rrQLLl<<X#2RQc,q>>X><X><m<XrCF><<QX>LX#1#4>>>X>XM#2#3#1>>>>",1
f4,4-4,4,best,25,0.05730444750123148,"/*4*/rrQLLl<<X#2RCQc,q>>X><X><m<XrCF><<QX>LX#1#4>>>X>XM#2#3#1>>>>",1
f4,4-4,4,best,26,0.04473245992830526,"/*4*/rrQLLl<<X#2RCQc,q>>X><X><m<XrCF>X>XM#2#3#1>>>>",1
f4,4-4,4,best,27,0.005843067186358832,"/*4*/rrQLLl<<XRCQc,q>X><X><m<XrCF>X>XM#2#3#1>>>>",1
f4,4-4,4,best,28,0.016326214475896172,"/*4*/rrQLLl<<X>XRCQc,q><X><m<XrCF>X>XM#2#3#1>>>>",1
f4,4-4,4,best,29,0.016326214475896172,"/*4*/rrQLLl<<X>XRMCQc,q><X><m<XrCF>X>XM#2#3#1>>>>",1
f4,4-4,4,best,30,0.018552501502608846,"/*4*/rrQLLl<<X>XRMCQc,lq><X><m<XrCF>X>XM#2#3#1>>>>",1
f4,4-5,5,best,0,0.7805896304077112,"/*4*/rFq<X>L<X><<X><X>qX><rqL<rq<X><<qFX>fX><,<<X>XQM>Xf#1>>X>mX>X>",0
f4,4-5,5,best,1,0.3677303057089479,"/*4*/rFq<X>L<X><<X><X>qX><rqL<rq<X><<qFX>fX><,<<X>XQM>Xf#1>><X>X>mX>X>",1
f4,4-5,5,best,2,0.36773030570894805,"/*4*/rFq<X>L<X><<X><qX>X><rqL<rq<X><<qFX>fX><,<<X>XQM>Xf#1>><X>X>mX>X>",1
f4,4-5,5,best,3,0.366335282310279,"/*4*/frFq<X>L<X><<X><qX>X><rqL<rq<X><<qFX>fX><,<<X>XQM>Xf#1>><X>X>mX>X>",1
f4,4-5,5,best,4,0.366335282310279,"/*4*/rfFq<X>L<X><<X><qX>X><rqL<rq<X><<qFX>fX><,<<X>XQM>Xf><X>X>mX>X>",1
f4,4-5,5,best,5,0.1966309447025292,"/*4*/rfFq<X>L<X><<rqL<rq<X><<qFX>fX><,<<X>XQM>Xf><X>X>mX>X><X><qX>X>",1
f4,4-5,5,best,6,0.09582849705069893,"/*4*/rfFq<X>L<X><<rqL<rq<X><,<<X>XQM>Xf><X>X>mX>X><X><qX>X>",1
f4,4-5,5,best,7,0.2388704026103892,"/*4*/rfFq<L<X><<rqL<rq<X><,<<X>XQM>Xf><X>X>mX>X><X><qX>X>X>",1
f4,4-5,5,best,8,0.2176676870645678,"/*4*/rfFq<L<X><<rL<rq<X><,<<X>XQM>Xf><X>X>mX>X><X><qX>X>X>",1
f4,4-5,5,best,9,0.2176676870645678,"/*4*/rfFq<L<X><<rL<rq<X><,<<X>XQM>Xff><X>X>mX>X><X><qX>X>X>",1
f4,4-5,5,best,10,0.25874221029447514,"/*4*/rfFq<L<X><<rL<rq<X><,<<X>XQM>Xff><X>X>mX>X>X>X>",1
f4,4-5,5,best,11,0.365305644341911,"/*4*/rfFq<L<X><<X>rL<rq<X><,<<X>XQM>Xff><X>X>mX>X>X>",1
f4,4-5,5,best,12,0.2917437305540548,"/*4*/rfFq<L<X><<X>rL<rq<X><,<<X><X>XQM>Xff><X>X>mX>X>X>",1
f4,4-5,5,best,13,0.3562017305770826,"/*4*/rfFq<L<X><<X>rL<rq<X><,<<<X>XQM>X>Xff><X>X>mX>X>X>",1
f4,4-5,5,best,14,0.36922247803688835,"/*4*/rfFq<L<X><<X>rL<rq<X>,<<<X>XQM>X>Xff>mX>X>X>",1
f4,4-5,5,best,15,0.40709892772833095,"/*4*/rfFq<L<X><<X>rL<rq<X>,<<X><X>XQM>Xff>mX>X>X>",1
f4,4-5,5,best,16,0.2562329790015095,"/*4*/rfFq<L<X><<Xq>rL<rq<X>,<<X><X>XQM>Xff>mX>X>X>",1
f4,4-5,5,best,17,0.4304365897992856,"/*4*/rfFq<L<X><<Xq>L<rq<X>,<<X><X>XQM>Xff>mX>X>X>",1
f4,4-5,5,best,18,0.0992320639713776,"/*4*/rfFq<L<X><<Xq>Lrq<X>,<<X><X>XQM>Xff>X>X>",1
f4,4-5,5,best,19,0.0992320639713776,"/*4*/rfFq<L<X><<Xq>rLq<mX>,<<X><X>XQM>Xff>X>X>",1
f4,4-5,5,best,20,0.0992320639713773,"/*4*/rfFq<L<X><<Xq>rLq<mX>,<<X><XQM>X>Xff>X>X>",1
f4,4-5,5,best,21,0.09788358862200497,"/*4*/rfFq<RL<X><<Xq>rLq<mX>,<<X><XQM>X>Xff>X>X>",1
f4,4-5,5,best,22,0.11176993673972926,"/*4*/rfFq<RL<X><<Xq>rLq<mX>,<<X>XQM>Xff>X>X>",1
f4,4-5,5,best,23,0.09777254276746737,"/*4*/rfFq<RL<X><<X><Xq>rLq<mX>,<<X>XQM>Xff>X>X>",1
f4,4-5,5,best,24,0.08206062776587514,"/*4*/rcfFq<RL<X><<X><Xq>rLq<mX>,<<X>XQM>Xff>X>X>",1
f4,4-5,5,best,25,0.0849563152434553,"/*4*/rcfFq<RL<X><<X><Xq>rLCq<mX>,<<X>XQM>Xff>X>X>",1
f4,4-5,5,best,26,0.08495631524345557,"/*4*/rcfFq<RL<X><<X><Xq>rLCq<mX>,<<XQM>X>Xff>X>X>",1
f4,4-5,5,best,27,0.0721018936760003,"/*4*/rcfFq<RL<X><<X><Xq>rLCq<,<<XQM>X>Xff>mX>X>X>",1
f4,4-5,5,best,28,0.0721018936760003,"/*4*/rcfFq<RL<X><m<X><Xq>rLCq<,<<XQM>X>Xff>mX>X>X>",1
f4,4-5,5,best,29,0.07210189367600024,"/*4*/rcfFq<RL<X><m<X><Xq>rLCq<,<<X>XQM>Xff>mX>X>X>",1
f4,4-5,5,best,30,0.07155841239304403,"/*4*/rcfFq<RL<X><m<X><Xq>rCq<,<<X>XQM>Xff>mX>X>X>",1
f4,4-6,6,high,0,0.8789561762382311,"/*4*/rfFq<X><<X>C<X>X><rqL<rLq<X><<X><qFX>X>F<,<<X>XQM>fX><X>qXQ>XFfQ>X>",0
f4,4-6,6,high,1,0.8788791362338583,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<X><<X><qFX>X>F<,<<X>XQM>fX><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,2,0.8788791362338583,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<X><<X><qFQX>X>F<,<<X>XQM>fX><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,3,0.5509876266707247,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<X><<X><cqFQX>X>F<,<<X>XQM>fX><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,4,0.8413859605159407,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<<X>X><<X><cqFQX>X>F<,<<X>XQM>fX><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,5,0.585381012438558,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<<X>X><<X><cqFQX>X>F<,<fX><X>XQM><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,6,0.8413859605159407,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<<X>X><<X><cqFQX>X>F<,<<X>XQM>fX><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,7,0.8413859605159407,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<<X>X><<X><cqFQX>X>F<,<<X>XM>fX><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,8,0.6781000367771333,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<<X>X><<QX><cqFQX>X>F<,<<X>XM>fX><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,9,0.6781000367771359,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<<X>X><<QX><cqFQX>X>F<,<Q<X>XM>fX><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,10,0.7312880524043672,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<<X>X><<QX><cqFQX>X>F<,<QC<X>XM>fX><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,11,0.4090474973266722,"/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<<X>X><<<cqFQX>X>QX>F<,<QC<X>XM>fX><X>qXQ>XFfQ>X>",1
f4,4-6,6,high,12,0.47868910667782694,/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<<X>X><<cqFQX>X>QX>XFfQ>X>,1
f4,4-6,6,high,13,0.5715470994779688,/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<<X>X><<X>cqFQX>QX>XFfQ>X>,1
f4,4-6,6,high,14,0.5361125290686015,/*4*/rfFFq<X><<X>C<X>X><rqL<rLq<X><<X>X><<X>cqFQX>QX>XFfQ>X>,1
f4,4-6,6,high,15,0.6732329712564098,/*4*/rfFFq<X><<X>C<X>X><rqL<rq<X><<X>X><<X>cqFQX>QX>XFfQ>X>,1
f4,4-6,6,high,16,0.6732329712564098,/*4*/rfFFq<X><<X>C<X>X><rqL<rq<X><<X>X><<X>cqFQX>QX#2>>XFfQ>X>,1
f4,4-6,6,high,17,0.644283265079788,/*4*/rfFFq<X><<X>CX><rqL<rq<X><<X>X><<X>cqFQX>QX#2>>XFfQ>X>,1
f4,4-6,6,high,18,0.3511812603535031,/*4*/rfFFq<X><<X>CX><rqL<XFfQ>rq<X><<X>X><<X>cqFQX>QX#2>>X>,1
f4,4-6,6,high,19,0.3511812603535031,/*4*/rfFFq<X><<X>CX><rqL<XFfQ>rq<X><<X>X><<X>cqMFQX>QX#2>>X>,1
f4,4-6,6,high,20,0.3511812603535031,/*4*/rfFFq<X><<X>CX><rqL<XFfQ>rq<X><<X>X><<X>cqMFQX>QX#2Q>>X>,1
f4,4-6,6,high,21,0.051279238883327014,/*4*/rfFFq<X><<X>CX><X>rqL<XFfQ>rq<X><<X>X><<X>cqMFQX>QX#2Q>>,1
f4,4-6,6,high,22,0.0667576779852789,/*4*/rfFF<X><<X>CX><X>rqL<XFfQ>rq<X><<X>X><<X>cqMFQX>QX#2Q>>,1
f4,4-6,6,high,23,0.1354527911115589,/*4*/rfFF<X><<X>CX><X>rqL<X#2FfQ>>rq<X><<X>X><<X>cqMFQX>QX#2Q>>,1
f4,4-6,6,high,24,0.1221206789535886,/*4*/rfFF<X><<X>CX><X>rqL<Xq#2FfQ>>rq<X><<X>X><<X>cqMFQX>QX#2Q>>,1
f4,4-6,6,high,25,0.11156092690659777,/*4*/rfFF<X><<X>CX><X>rq<Xq#2FfQ>>rq<X><<X>X><<X>cqMFQX>QX#2Q>>,1
f4,4-6,6,high,26,0.11156092690659766,/*4*/rfFF<X><<X>CX><X>rq<Xq#2FfQ>>rq<X><<X>X>q<<X>cqMFQX>QX#2Q>>,1
f4,4-6,6,high,27,0.1012401210021855,/*4*/<X>rfFF<X><<X>CX><X>rq<Xq#2FfQ>>rq<X><<X>X>q<<X>cqMFQX>QX#2Q>>,1
f4,4-6,6,high,28,0.1012401210021855,/*4*/<X>rfFF<X><<X>CX><X>rq<Xq#2FfQ>>rq<X><<X>X>q<<X>cqMFQX>QXc#2Q>>,1
f4,4-6,6,high,29,0.1012401210021855,/*4*/<X>rfFF<X><<X>CX><X>rq<Xq#2FfQ>>rq<X><<X>X>q<<X>cqMFQX>QXc#2>>,1
f4,4-6,6,high,30,0.102343572619674,/*4*/<X>rfFF<X><f<X>CX><X>rq<Xq#2FfQ>>rq<X><<X>X>q<<X>cqMFQX>QXc#2>>,1
f4,4-7,7,high,0,0.9178269567931966,"/*4*/<RRfFLLLc<c<<MQMfQ<MXRQ>X>,MX>FqX>X><<X>rX#2cLf#2>#2c>>>LCmqLXRf#1Q>>",0
f4,4-7,7,high,1,0.07832287264972376,"/*4*/<RRfFLLLc<c<X><<MQMfQ<MXRQ>X>,MX>FqX>X><<X>rX#2cLf#2>#2c>>>LCmqLXRf#1Q>>",1
f4,4-7,7,high,2,0.33966601798102763,"/*4*/<RRfFLLLc<c<<<MQMfQ<MXRQ>X>,MX>FqX>X>X><<X>rX#2cLf#2>#2c>>>LCmqLXRf#1Q>>",1
f4,4-7,7,high,3,0.11027323546126504,"/*4*/<RRfFLLLc<X>c<<<MQMfQ<MXRQ>X>,MX>FqX>X><<X>rX#2cLf#2>#2c>>>LCmqLXRf#1Q>>",1
f4,4-7,7,high,4,0.2435402013633501,"/*4*/<RRfFLLLc<X>c<<<MQMfQ<MXRQ>X>,MX>FqX>X><LCmqLXRf#1Q>><X>rX#2cLf#2>#2c>>>",1
f4,4-7,7,high,5,0.16067348063438502,"/*4*/<RRfFLLLc<X>c<<<MQMfQ<MXRQ>X>,MX>FqX>X><LCmqLXf#1Q>><X>rX#2cLf#2>#2c>>>",1
