category,walk_id,sample_id,rank_group,step,fitness,genotype,mutation_attempts
f1,1-3,3,best,7,0.23836622270366983,"(X(XX), cLQQXmcXRXrXLcX)",1
f1,1-3,3,best,8,0.2383662227036692,"(X(RXX), cLQQXmcXRXrXLcX)",1
f1,1-3,3,best,9,0.23377142388915323,"(X(RXX), cLQQXmcXRXrXcX)",1
f1,1-3,3,best,10,0.23377142388915323,"(X(RMXX), cLQQXmcXRXrXcX)",1
f1,1-3,3,best,11,0.216690716105322,"(X(RMXX), cLQQXmcXRXcX)",1
f1,1-3,3,best,12,0.24558399030431252,"(X(RMXX), LcLQQXmcXRXcX)",1
f1,1-3,3,best,13,0.2913867862084094,"(X(RMXX), LcLQQXmcXRX)",1
f1,1-3,3,best,14,0.29138678620840974,"(X(RMXX), LcLQQXmcXRRX)",1
f1,1-3,3,best,15,0.2917089481664801,"(X(RLMXX), LcLQQXmcXRRX)",1
f1,1-3,3,best,16,0.2913272654607147,"(X(RLLMXX), LcLQQXmcXRRX)",2
f1,1-3,3,best,17,0.33777653601378094,"(X(RLLMXX), XLcLQQXmcXRRX)",1
f1,1-3,3,best,18,0.3377765360137644,"(X(LLMXX), XLcLQQXmcXRRX)",1
f1,1-3,3,best,19,0.33777653601378604,"(XQ(LLMXX), XLcLQQXmcXRRX)",1
f1,1-3,3,best,20,0.03995420518101736,"(XQ(LLMXX), XLcLQQXRRX)",1
f1,1-3,3,best,21,0.03995420518101737,"(X(LLMXX), XLcLQQXRRX)",1
f1,1-3,3,best,22,0.029644903999527197,"(X(LLMXX), XXLcLQQXRRX)",1
f1,1-3,3,best,23,0.029644903999527197,"(XM(LLMXX), XXLcLQQXRRX)",1
f1,1-3,3,best,24,0.029644903999527246,"(XM(LLMXX), XXLcLQQXRX)",1
f1,1-3,3,best,25,0.02963448803471465,"(XM(LMXX), XXLcLQQXRX)",1
f1,1-3,3,best,26,0.0282357277150551,"((X), M(LMXX), XXLcLQQXRX)",1
f1,1-3,3,best,27,0.02894978640138188,"((X), M(LMXX, XXLcLQQXRX))",1
f1,1-3,3,best,28,0.04555752196911714,"((X), M(X, XXLcLQQXRX))",2
f1,1-3,3,best,29,0.04555752196911719,"((X), M(qX, XXLcLQQXRX))",1
f1,1-3,3,best,30,0.04569876854558174,"(L(X), M(qX, XXLcLQQXRX))",2
f1,1-4,4,best,0,0.5840066206886622,"XC((XL(rlfqXm(X, XX), FX)))",0
f1,1-4,4,best,1,0.09066213259707302,"XC((XL(lfqXm(X, XX), FX)))",1
f1,1-4,4,best,2,0.06741379450027321,"XC((X(lfqXm(X, XX), FX)))",1
f1,1-4,4,best,3,0.05626223738922793,"XC((X(lfqXm(X, X,X), FX)))",1
f1,1-4,4,best,4,0.05621827528641462,"XC((X(lfqXm(X, fX,X), FX)))",1
f1,1-4,4,best,5,0.05621827528641462,"XC((X(lfqXm(mX, fX,X), FX)))",1
f1,1-4,4,best,6,0.05437717437391319,"XC((X(lfqXm(mX, fX,XX), FX)))",1
f1,1-4,4,best,7,0.08580220977794269,"XC((X(lfqXXm(mX, fX,XX), FX)))",1
f1,1-4,4,best,8,0.14036087427366783,"XC((X(lfqXcXm(mX, fX,XX), FX)))",1
f1,1-4,4,best,9,0.09235854912885391,"XC((X(lfqXcXm(mX, fXX,XX), FX)))",1
f1,1-4,4,best,10,0.07627996095342977,"XC((X(lfqXXm(mX, fXX,XX), FX)))",1
f1,1-4,4,best,11,0.06224140011490588,"C((X(lfqXXm(mX, fXX,XX), FX)))",1
f1,1-4,4,best,12,0.008595057890198573,"C((X(lfqXXm(mX, fXX,XX), )))",1
f1,1-4,4,best,13,0.009079645209031562,"C((X(lfqXXmq(mX, fXX,XX), )))",1
f1,1-4,4,best,14,0.029279823458967066,"C((X(lfqXXmq(mX, fCXX,XX), )))",1
f1,1-4,4,best,15,0.029279823458967066,"C((X(lfqXXmq(mX, fCXX,XMX), )))",1
f1,1-4,4,best,16,0.2725709747798439,"C((X(lfqXXmq(mX fCXX,XMX), )))",1
f1,1-4,4,best,17,0.37913812420903087,"C((X(lfqXXmLq(mX fCXX,XMX), )))",1
f1,1-4,4,best,18,0.16309967983428209,"rC((X(lfqXXmLq(mX fCXX,XMX), )))",1
f1,1-4,4,best,19,0.1955112815402058,"rC((X(XmLq(mX fCXX,XMX), )))",1
f1,1-4,4,best,20,0.20496999623750844,"rC((qX(XmLq(mX fCXX,XMX), )))",1
f1,1-4,4,best,21,0.3241906969953081,"C((qX(XmLq(mX fCXX,XMX), )))",1
f1,1-4,4,best,22,0.19880075359096672,"C(qX(XmLq(mX fCXX,XMX, )))",1
f1,1-4,4,best,23,0.05291879348552833,"C(qX(XmLq(fCXX,XMX, )))",1
f1,1-4,4,best,24,0.0421369305379088,"C(qX(XmLq(fCXXXMX, )))",1
f1,1-4,4,best,25,0.038790821427855664,"XC(qX(XmLq(fCXXXMX, )))",1
f1,1-4,4,best,26,0.038790821427855664,"MXC(qX(XmLq(fCXXXMX, )))",1
f1,1-4,4,best,27,0.039115310893840786,"MXC(qX(XmLq(CXXXMX, )))",1
f1,1-4,4,best,28,0.07838181091374334,"MXC(qX(XmLq(XXMX, )))",1
f1,1-4,4,best,29,0.09358733672955658,"MXqC(qX(XmLq(XXMX, )))",1
f1,1-4,4,best,30,0.060075147152480565,"MXqC(qX(XmLq(XXMX, ),))",1
f1,1-5,5,best,0,0.7220781473722768,rC(rXCXmLXrCqXCLMCXFXCX LX),0
f1,1-5,5,best,1,0.5056856815814321,rC(rXCXmXrCqXCLMCXFXCX LX),1
f1,1-5,5,best,2,0.2883032207386574,rC(rXCXmXrCqXFXCX LX),1
f1,1-5,5,best,3,0.3484557609850242,"rC(rX,CXmXrCqXFXCX LX)",1
f1,1-5,5,best,4,0.3484557609850242,"rC(rX,CXmmXrCqXFXCX LX)",1
f1,1-5,5,best,5,0.13974448192025393,"rqC(rX,CXmmXrCqXFXCX LX)",1
f1,1-5,5,best,6,0.13874438554472923,"rqC(rX,CXmmXrCqXXCX LX)",1
f1,1-5,5,best,7,0.13874438554472923,"rqC(rX,CXmmXrCqXmXCX LX)",1
f1,1-5,5,best,8,0.13874438554472923,"rqC(rX,CXmXrCqXmXCX LX)",1
f1,1-5,5,best,9,0.1662563066678548,rqC(rXCXmXrCqXmXCX LX),1
f1,1-5,5,best,10,0.2881328503959338,rC(rXCXmXrCqXmXCX LX),1
f1,1-5,5,best,11,0.29265669107201875,rC(rCXCXmXrCqXmXCX LX),1
f1,1-5,5,best,12,0.25167341942133453,rC(rCXCXrCqXmXCX LX),1
f1,1-5,5,best,13,0.3146662537802416,"rC(rCXCXrCqXmXCX ,LX)",1
f1,1-5,5,best,14,0.31493851604268397,"rC(rCXCXrCqXmXX ,LX)",1
f1,1-5,5,best,15,0.21824224669300551,"rC(CXrCqXmXX ,LX)",1
f1,1-5,5,best,16,0.21824224669300551,"rC(CXrCqXXX ,LX)",1
f1,1-5,5,best,17,0.3257359029187017,"XrC(CXrCqXXX ,LX)",1
f1,1-5,5,best,18,0.32808888356744115,"XrC(XrCqXXX ,LX)",1
f1,1-5,5,best,19,0.14846009987287342,"XrC(XrCqXX(X, ), LX)",1
f1,1-5,5,best,20,0.12212234556722291,"XrCXrCqXX(X, , LX)",1
f1,1-5,5,best,21,0.03170123409716544,"XrCXX(X, , LX)",1
f1,1-5,5,best,22,0.031233367021110143,"XrCXX(X, , X)",1
f1,1-5,5,best,23,0.03103444899493524,"XrCXX(X,  X)",1
f1,1-5,5,best,24,0.032125783254638045,"XrCX(X(X),  X)",1
f1,1-5,5,best,25,0.032125783254638045,"XrCX(X(mX),  X)",1
f1,1-5,5,best,26,0.025133789414155363,"XrCX(XX(mX),  X)",1
f1,1-5,5,best,27,0.020118390367434232,"XrCX(XX(mXX),  X)",2
f1,1-5,5,best,28,0.02011929550091156,"XrCX(XX(mFXX),  X)",1
f1,1-5,5,best,29,0.0357085030601047,"XrrCX(XX(mFXX),  X)",1
f1,1-5,5,best,30,0.03002496532786882,"XrrCX(XX(mFXXX),  X)",1
f1,1-6,6,high,0,0.8178132591424675,"C((LXL(rlfqXL(X, XmX), RLFX)))",0
f1,1-6,6,high,1,0.8178132591424677,"C((LXL(rlfqXL(X, XmqX), RLFX)))",1
f1,1-6,6,high,2,0.7061159864829506,"CX((LXL(rlfqXL(X, XmqX), RLFX)))",1
f1,1-6,6,high,3,0.5464204224322571,"CX((LXL(rlfqXL(, XmqX), RLFX)))",1
f1,1-6,6,high,4,0.5369851164474422,"CX((LXL(rlfqXL(, XfmqX), RLFX)))",1
f1,1-6,6,high,5,0.5076518059191961,"CX((XL(rlfqXL(, XfmqX), RLFX)))",1
f1,1-6,6,high,6,0.5076518059191958,"CX((XL(rlfqXL(, XfmX), RLFX)))",2
f1,1-6,6,high,7,0.34728642038537644,"CX((XL(rlfqXL(, X), RLFX)))",1
f1,1-6,6,high,8,0.3659128532851205,"CX((L(rlfqXL(, X), RLFX)))",1
f1,1-6,6,high,9,0.22704540937643164,"X((L(rlfqXL(, X), RLFX)))",1
f1,1-6,6,high,10,0.22704540937643164,"mX((L(rlfqXL(, X), RLFX)))",1
f1,1-6,6,high,11,0.22704540937643164,"mX((L(rlfqXL(, X), RLFX)))",2
f1,1-6,6,high,12,0.2270398817235469,"mX((L(rlfqXL(, X), RLX)))",1
f1,1-6,6,high,13,0.3119786033243693,"mX((L(rlfqXL(, X), RCLX)))",1
f1,1-6,6,high,14,0.3119786033243693,"mX(((L(rlfqXL(, X), RCLX))))",1
f1,1-6,6,high,15,0.29367075156399053,"mX((((rlfqXL(, X), RCLX))))",1
f1,1-6,6,high,16,0.07850058764222262,"mX((((rlfqXLX(, X), RCLX))))",1
f1,1-6,6,high,17,0.07840701265491268,"mfX((((rlfqXLX(, X), RCLX))))",1
f1,1-6,6,high,18,0.03188682176478921,"qmfX((((rlfqXLX(, X), RCLX))))",1
f1,1-6,6,high,19,0.0318868217647892,"qmfX((((rlfqXLX(, X), CLX))))",1
f1,1-6,6,high,20,0.03189068115400714,"qmfX((((rlfqXLXF(, X), CLX))))",1
f1,1-6,6,high,21,0.03189068115400714,"qmfX(M(((rlfqXLXF(, X), CLX))))",1
f1,1-6,6,high,22,0.17448857943601562,"qmfX(M(((rlfqXLcXF(, X), CLX))))",2
f1,1-6,6,high,23,0.12492460923530868,"qmfX(M(((rlfqXLcXF(, X), ))))",1
f1,1-6,6,high,24,0.02645148161961036,"qmfX(M(((rlfqXLcXF(, X) ))))",1
f1,1-6,6,high,25,0.020996656299123274,"QqmfX(M(((rlfqXLcXF(, X) ))))",1
f1,1-6,6,high,26,0.020996335017512666,"QqmfX(M(((rlfqXLcX(, X) ))))",1
f1,1-6,6,high,27,0.020996335017512666,"QqmfX((((rlfqXLcX(, X) ))))",1
f1,1-6,6,high,28,0.0002644055836343013,"QqmfX((((rlfqXLccX(, X) ))))",1
f1,1-6,6,high,29,0.0002692622170326139,"QqmfX((((rlffqXLccX(, X) ))))",1
f1,1-6,6,high,30,0.0002692622170326139,"QqmfX((((rlffqXLccX((, X)) ))))",1
f1,1-7,7,high,0,0.882531061149138,RXrrLCXCFXXLXrCqXCLMCXFXmX,0
f1,1-7,7,high,1,0.882531061149138,RXrrLCXCFXXLXrMCqXCLMCXFXmX,1
f1,1-7,7,high,2,0.030148122892283233,RXrrLCXCFXXLXCLMCXFXmX,1
f1,1-7,7,high,3,0.03014782122208662,RXrrLCXCFXXLXCLMCXXmX,1
f1,1-7,7,high,4,0.035897152156020205,RXrrLCXCFXXCLMCXXmX,1
f1,1-7,7,high,5,0.035897152156020205,RXrrLCXCFXXCLMCXXX,1
f1,1-7,7,high,6,0.17338824834811628,"(RXrrLCXCFX(X), CLMCXXX)",1
f1,1-7,7,high,7,0.17355058120401734,"(RXrrLCXCX(X), CLMCXXX)",1
f1,1-7,7,high,8,0.19653690814089964,"(RXrrLCXCX(X), CLMCXX)",1
f1,1-7,7,high,9,0.1965369081408997,"(RXrrLCXCX(RX), CLMCXX)",1
f1,1-7,7,high,10,0.04874434618547465,"(RXCX(RX), CLMCXX)",1
f1,1-7,7,high,11,0.05876761913178253,"(RXCX(RX), X)",2
f1,1-7,7,high,12,0.05876761913178253,"(RXCX(RX), mX)",1
f1,1-7,7,high,13,0.058767619131782405,"(RXCX(X), mX)",1
f1,1-7,7,high,14,0.058767059745469065,"(RXfCX(X), mX)",1
f1,1-7,7,high,15,0.08692430099992458,"(,RXfCX(X), mX)",1
f1,1-7,7,high,16,0.08692468869217573,"(,RXfCXf(X), mX)",1
f1,1-7,7,high,17,0.09960994860955875,"(,RXfCXf(LX), mX)",1
f1,1-7,7,high,18,0.10433681350775315,"(,RXfCXf(LLX), mX)",1
f1,1-7,7,high,19,0.059689854641204555,"(, RXfCXf((LLX), ), mX)",1
f1,1-7,7,high,20,0.12542320259859488,"R(, RXfCXf((LLX), ), mX)",1
f1,1-7,7,high,21,0.12542320259859488,"R(, RXfCXf((LLX), ), X)",1
f1,1-7,7,high,22,0.12542320259859488,"R(, RXfCXf((LLX), ), (X))",1
f1,1-7,7,high,23,0.12542320259859488,"R(, RXfCXf(m(LLX), ), (X))",1
f1,1-7,7,high,24,0.12542320259860607,"R(, RXfCXrf(m(LLX), ), (X))",1
f1,1-7,7,high,25,0.1254232025986083,"R(, RXfCXrf(m(LLX), ), r(X))",1
f1,1-7,7,high,26,0.12492751549917268,"R(, RXfCXrf(m(LX), ), r(X))",1
f1,1-7,7,high,27,0.09953014381368658,"R(, RXfCXrf(m(LX), ), Xr(X))",1
f1,1-7,7,high,28,0.0995301438136867,"R(, RXfCXrf(m(LX), ), Xr(rX))",1
f1,1-7,7,high,29,0.09953014381368652,"R(, RXfCXf(m(LX), ), Xr(rX))",1
f1,1-7,7,high,30,0.11627897183377996,"RC(, RXfCXf(m(LX), ), Xr(rX))",1
f1,1-8,8,high,0,0.9103331204755007,MXrrLLCXCXLmLXrCqXCLMCFXCFX mLX,0
f1,1-8,8,high,1,0.48110911816204915,rrLLCXCXLmLXrCqXCLMCFXCFX mLX,1
f1,1-8,8,high,2,0.6744135544662342,rrLLCXLmLXrCqXCLMCFXCFX mLX,1
f1,1-8,8,high,3,0.42359155365319584,"(rrLLCXLmLXrCqX(CLMCFX), CFXmLX)",2
f1,1-8,8,high,4,0.42359155365319584,"(rrLLCXLmLXrCqX(CLMCFX), mCFXmLX)",1
f1,1-8,8,high,5,0.5005415293402969,"(rrLLCXLmLXrCqX(CLMCFXX), mCFXmLX)",1
f1,1-8,8,high,6,0.5005415293402969,"(rrLLCXLmLXrCqX(CLMCFXmX), mCFXmLX)",1
f1,1-8,8,high,7,0.5005415293402969,"(rrLLCXLmLXrCqX(CLMCFXmX), mCFXmLX)",1
f1,1-8,8,high,8,0.6354669244799497,"(rrLLCXXLmLXrCqX(CLMCFXmX), mCFXmLX)",1
f1,1-8,8,high,9,0.6887801993094825,"(rrLLCXXLmLXrCqX(CLMCFXcmX), mCFXmLX)",1
f1,1-8,8,high,10,0.6887801993094825,"(rrLLCXXLmLXrCqX(CLMCFXcmX), (mCFXmLX))",1
f1,1-8,8,high,11,0.365454403860691,"(rrLLCXXLmLXXrCqX(CLMCFXcmX), (mCFXmLX))",1
f1,1-8,8,high,12,0.41444239374505903,"r(rrLLCXXLmLXXrCqX(CLMCFXcmX), (mCFXmLX))",1
f1,1-8,8,high,13,0.3768746762350914,"r(XrrLLCXXLmLXXrCqX(CLMCFXcmX), (mCFXmLX))",1
f1,1-8,8,high,14,0.2699840777546879,"r(XrrLLCXXLmLXXCqX(CLMCFXcmX), (mCFXmLX))",1
f1,1-8,8,high,15,0.30203841295181955,"r(XrrLLCXXLmLXXCqX(CLMCFXcmX), (mCFX))",1
f1,1-8,8,high,16,0.13027984874890222,"r(XrrLLCXXLmLXQXCqX(CLMCFXcmX), (mCFX))",1
f1,1-8,8,high,17,0.4250427778438093,"r((XrrLLCXXLmLX), QXCqX(CLMCFXcmX), (mCFX))",1
f1,1-8,8,high,18,0.41681783325354527,"r((XrrLLCXXLmLX), QXCqX(CLLMCFXcmX), (mCFX))",1
f1,1-8,8,high,19,0.41681783325354516,"r((XrrLLCXXrLmLX), QXCqX(CLLMCFXcmX), (mCFX))",1
f1,1-8,8,high,20,0.35424276065637406,"r((XrrLLCXQXrLmLX), QXCqX(CLLMCFXcmX), (mCFX))",1
f1,1-8,8,high,21,0.35424276065637406,"r((XrrLLCXQXrLmLX), QXCqXCLLMCFXcmX, (mCFX))",1
f1,1-8,8,high,22,0.3771427346993953,"r((CXrrLLCXQXrLmLX), QXCqXCLLMCFXcmX, (mCFX))",1
f1,1-8,8,high,23,0.37714273469939097,"r((CXrrLLCXQXrLqmLX), QXCqXCLLMCFXcmX, (mCFX))",1
f1,1-8,8,high,24,0.37714273469939097,"r((CXrrLLCXQXrLqmLX), QXCqXCLLMCFXcmMX, (mCFX))",1
f1,1-8,8,high,25,0.18445409989822742,"r((CXrrLLCXQXrLqmLX), XCqXCLLMCFXcmMX, (mCFX))",1
f1,1-8,8,high,26,0.17552083516146078,"r((CXrrLLCfXQXrLqmLX), XCqXCLLMCFXcmMX, (mCFX))",1
f1,1-8,8,high,27,0.17552083516146078,"r((CX(rrLLCfXQXrLqmLX)), XCqXCLLMCFXcmMX, (mCFX))",1
f1,1-8,8,high,28,0.17426190446623674,"r(,(CX(rrLLCfXQXrLqmLX)), XCqXCLLMCFXcmMX, (mCFX))",1
f1,1-8,8,high,29,0.17552083516146078,"r((CX(rrLLCfXQXrLqmLX)), XCqXCLLMCFXcmMX, (mCFX))",1
f1,1-8,8,high,30,0.2409428881205312,"r((CX(rrLLCfXQXrLqmLX)), XCXCLLMCFXcmMX, (mCFX))",1
f1,1-9,9,high,0,0.9371794952927921,LMqLXcQLXRFMfLMLfcXmXLFMcXMX,0
f1,1-9,9,high,1,0.2558561817709276,LMqLXcQLXRFMfLMLfXmXLFMcXMX,1
f1,1-9,9,high,2,0.2179359038542101,"(LMqLXcQLX, RFMfLMLfXmXLFMcXMX)",1
f1,1-9,9,high,3,0.12187993755679973,"(LMqLXcCQLX, RFMfLMLfXmXLFMcXMX)",1
f1,1-9,9,high,4,0.2179359038542101,"(LMqLXcQLX, RFMfLMLfXmXLFMcXMX)",1
f1,1-9,9,high,5,0.2558561817709276,(LMqLXcQLX RFMfLMLfXmXLFMcXMX),1
f1,1-9,9,high,6,0.4154871922426206,"(LMqLXcQLX RFMfLMLfXmXLFMcX,MX)",1
f1,1-9,9,high,7,0.4154871922426206,"(LMqLXcQLX RFMfLMLfXmX(LFMcX),MX)",1
f1,1-9,9,high,8,0.3941454651127686,"(LMqLXcQLX RFMfLMLfXmX(XLFMcX),MX)",1
f1,1-9,9,high,9,0.416130907003835,"LMqLXcQLX RFMfLMLfXmX(XLFMcX,MX)",1
f1,1-9,9,high,10,0.31941389428297146,"LMqLXcQLX RFMfLMLfXmX(XLFMcX,XMX)",1
f1,1-9,9,high,11,0.31941389428297146,"LMqLXcQLX RFMfLMLfXmX(XLFMcX,X(MX))",1
f1,1-9,9,high,12,0.3262249170288097,"LMqLXcQLX RFMfLMLfXmX(XLFMcX,RX(MX))",1
f1,1-9,9,high,13,0.289252528494318,"LMqLXcQLX RFMfLMLfXmX(XXLFMcX,RX(MX))",1
f1,1-9,9,high,14,0.21974764186168122,"LMqLXcQLX RFMfLMLfXmX(qXXLFMcX,RX(MX))",1
f1,1-9,9,high,15,0.24670050486544542,"LMqLXcQLXRFMfLMLfXmX(qXXLFMcX, RX)",1
f1,1-9,9,high,16,0.25299106278826466,"LMqLXcQLXRFMfLMLfXmX(qqXXLFMcX, RX)",1
f1,1-9,9,high,17,0.25299106278826466,"LMqLXcQLXRFMfLMLfXmXM(qqXXLFMcX, RX)",1
f1,1-9,9,high,18,0.252966191873302,"LMqLfXcQLXRFMfLMLfXmXM(qqXXLFMcX, RX)",1
f1,1-9,9,high,19,0.2504455986427861,"LMqLfXcQLXRFMfLMfXmXM(qqXXLFMcX, RX)",1
f1,1-9,9,high,20,0.23397882915700144,"LMqfXcQLXRFMfLMfXmXM(qqXXLFMcX, RX)",1
f1,1-9,9,high,21,0.4105720275367511,"LMfXcQLXRFMfLMfXmXM(qqXXLFMcX, RX)",1
f1,1-9,9,high,22,0.2980078737920772,"LMfXcQLXRFMfLMfXmXM(qqXXXLFMcX, RX)",1
f1,1-9,9,high,23,0.33558137603838406,"XLMfXcQLXRFMfLMfXmXM(qqXXXLFMcX, RX)",1
f1,1-9,9,high,24,0.46346924667549555,"XLMfXcQLXRFMfLMfXmXM(qqXcXXLFMcX, RX)",1
f1,1-9,9,high,25,0.4634899514918027,"XLMfXcQLFXRFMfLMfXmXM(qqXcXXLFMcX, RX)",1
f1,1-9,9,high,26,0.4634706571907333,"XLMfXcQLFXRFMfLMfXmfXM(qqXcXXLFMcX, RX)",1
f1,1-9,9,high,27,0.4634706571907333,"XLMfXcQLFXRFMfLMfXmfXM(qqXcXXLFcX, RX)",1
f1,1-9,9,high,28,0.5047339968137958,"XLMfXXcQLFXRFMfLMfXmfXM(qqXcXXLFcX, RX)",1
f1,1-9,9,high,29,0.5753019196673126,"XLMfXXcQLFXRFMfLMfXmfXM(qqXcXLFcX, RX)",1
f1,1-9,9,high,30,0.20253521890227455,"XLMfXXcQLFXRFMfLMfXmfXM(qXcXLFcX, RX)",1
f1,1-10,10,high,0,0.9657105190955615,"X((rXX, RFLXXXcLXRRLFcXLXfXmMcFXRX))",0
f1,1-10,10,high,1,0.9657105190955615,"X(rXX, RFLXXXcLXRRLFcXLXfXmMcFXRX)",1
f1,1-10,10,high,2,0.3786859315266814,"X(rXX, FLXXXcLXRRLFcXLXfXmMcFXRX)",1
f1,1-10,10,high,3,0.12394967276037289,"X(rXX, FLXXXcLXRRLFcXQLXfXmMcFXRX)",1
f1,1-10,10,high,4,0.13121270574034205,"X(rXX, FLXXXcLXRRLLFcXQLXfXmMcFXRX)",1
f1,1-10,10,high,5,0.13121270574034205,"mX(rXX, FLXXXcLXRRLLFcXQLXfXmMcFXRX)",1
