run,generation,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
0,0,0.1,0.14810951195883332,0.14810951195883335,2.7755575615628914e-17
0,1,0.1,0.43729980360566223,0.064699029240635,0.11904724961276321
0,2,0.1,0.43729980360566223,0.09162332318927278,0.12080224696759184
0,3,0.1,0.7522766512852385,0.1586764531778633,0.15536420149013203
0,4,0.1,0.7522766512852385,0.16500421926214287,0.18329623870611658
0,5,0.1,0.7522766512852385,0.2699339098157957,0.2242581005599726
0,6,0.1,0.7522766512852385,0.21657247216355355,0.19194679754407773
0,7,0.1,0.7522766512852385,0.27553940864213256,0.21836147270841802
0,8,0.1,0.7522766512852385,0.2954543844351711,0.23305760020363755
0,9,0.1,0.7522766512852385,0.22305425480784588,0.19937447039063552
0,10,0.1,0.7522766512852385,0.2891796146665606,0.19691332150975796
0,11,0.1,0.7504019116127887,0.21757547016895912,0.18206601284823543
0,12,0.1,0.7504019116127887,0.2919292812746583,0.19803912291749212
0,13,0.1,0.753548416286227,0.280151681685717,0.20328089283806677
0,14,0.1,0.7522766512852385,0.26055298542905864,0.21527501650359612
0,15,0.1,0.7518242012651843,0.2840689163348578,0.18578370239545378
0,16,0.1,0.7538350292268069,0.2871140971575492,0.22214164969270656
0,17,0.1,0.7538350292268069,0.26500623707486953,0.20734346936888773
0,18,0.1,0.752147867875501,0.30965890946150765,0.17379148858962434
0,19,0.1,0.7550044398801992,0.33328381084240183,0.22484870057557618
0,20,0.1,0.752734390841878,0.3318036168193833,0.19993582941715005
0,21,0.1,0.752147867875501,0.3106113774282229,0.20426169882127068
0,22,0.1,0.752412929216998,0.25605596914481965,0.21901873069301453
0,23,0.1,0.7518242012651843,0.2692479269036027,0.19081694307808394
0,24,0.1,0.7518242012651843,0.2511178734396917,0.19017647960899606
0,25,0.1,0.7537839977131372,0.2768483837168941,0.1891946536180727
0,26,0.1,0.7510859031044231,0.3302957421287165,0.1716913013841547
0,27,0.1,0.7510859031044231,0.28419365409400654,0.21377683080860946
0,28,0.1,0.9646923157927757,0.3629251331891225,0.21068527263492653
0,29,0.1,0.9646923157927757,0.32880506976667967,0.22552247825727845
0,30,0.1,0.7590740461863883,0.3079705221970557,0.21543177403044028
0,31,0.1,0.7590740461863883,0.3342032761023417,0.18389577823367464
0,32,0.1,0.7519154427885169,0.34415925720664825,0.17882250003506173
0,33,0.1,0.7506766709925053,0.30979368327697915,0.2028530420150685
0,34,0.1,0.7504019116127887,0.34153497788818205,0.1772741984733555
0,35,0.1,0.7590740461863883,0.31541877353738057,0.2018141973154005
0,36,0.1,0.7357585331425123,0.30341803330746053,0.15814318572517472
0,37,0.1,0.7590740461863883,0.32163725559664513,0.1450517783887018
0,38,0.1,0.9646923157927757,0.35305127648250156,0.22577851872544236
0,39,0.1,0.9646923157927757,0.38187244647834356,0.2516774520109469
0,40,0.1,0.891568942115014,0.3148869102326316,0.19411501777735451
0,41,0.1,0.7590740461863883,0.3259439624217477,0.21987658926286016
0,42,0.1,0.7590740461863883,0.3679202567922059,0.2227366280939666
0,43,0.1,0.752734390841878,0.35415874031479655,0.2148908081330419
0,44,0.1,0.752734390841878,0.32014672758895246,0.21424469228476548
0,45,0.1,0.752734390841878,0.40398980462581446,0.2004558171450581
0,46,0.1,0.753548416286227,0.3748634043771025,0.2256887642045549
0,47,0.1,0.7506765225584027,0.3440365013938076,0.20335788665084292
0,48,0.1,0.7504019116127887,0.3593358132872484,0.21014346704317077
0,49,0.1,0.753548416286227,0.35301760880822647,0.21687522567440426
0,50,0.1,0.7880763479862222,0.3704826325647484,0.2196701819357703
0,51,0.1,0.8034482824859475,0.43349925706650216,0.22955753392206854
0,52,0.1,0.8034482824859475,0.3408726175733463,0.23339096681223032
0,53,0.1,0.8034482824859475,0.3847633395321264,0.23425550727241023
0,54,0.1,0.7522766512852385,0.37142538385093843,0.22784794618922136
0,55,0.1,0.755205065354308,0.4038236521708387,0.21932630448443735
0,56,0.1,0.7519154427885169,0.2998984298852695,0.22612055157262462
0,57,0.1,0.8004346538083871,0.3798789237867298,0.24202287464454766
0,58,0.1,0.8002461976308736,0.3163483890930918,0.20420518678174673
0,59,0.1,0.8002461976308736,0.38277988648771094,0.21494022794107623
0,60,0.1,0.8004289606835356,0.33962682571725716,0.21223988104420435
0,61,0.1,0.8004346538083871,0.4206165099348841,0.21777014604727005
0,62,0.1,0.7950059595581395,0.3655486863323884,0.2385450387224145
0,63,0.1,0.7950059595581395,0.4501380032768387,0.2131265300422359
0,64,0.1,0.8272283063853137,0.3801424483969105,0.22764381400733744
0,65,0.1,0.8272283063853137,0.431122142463473,0.24217679673794826
0,66,0.1,0.7970620826379415,0.41859398402651515,0.22981984333242836
0,67,0.1,0.9060377463384109,0.3365075051395282,0.21721876557149866
0,68,0.1,0.7952454510841527,0.33519242510308755,0.17069326277154592
0,69,0.1,0.7930905779343602,0.36709563796776556,0.18177227386649875
0,70,0.1,0.759122701748835,0.35967586258484674,0.1770317691576632
0,71,0.1,0.7520300510199687,0.4073818650957286,0.18505641340725082
0,72,0.1,0.7520300510199687,0.364036885781319,0.1950847533748895
0,73,0.1,0.8003225988560454,0.38392265787888546,0.21670218811068254
0,74,0.1,0.7994519206664146,0.3519870236439749,0.22057525000790495
0,75,0.1,0.7994519206664146,0.31644321877198583,0.19065305799312038
0,76,0.1,0.7491449906470874,0.33300040658321317,0.20098459979238975
0,77,0.1,0.7947661036247002,0.30544024665091263,0.19923776413837968
0,78,0.1,0.7947661036247002,0.3128929680472423,0.1741854281660971
1,0,0.1,0.14810951195883332,0.14810951195883335,2.7755575615628914e-17
1,1,0.1,0.43729980360566223,0.09186942926806455,0.1098366823878977
1,2,0.1,0.43725998013606404,0.10137855318418439,0.12931023747768663
1,3,0.1,0.36746301393422404,0.17480064394501274,0.11489194543314425
1,4,0.1,0.34896970432133406,0.15662193923711903,0.12274893372613345
1,5,0.1,0.3765288140920262,0.18188583848111278,0.12522029786940167
1,6,0.1,0.38821557006862784,0.20491709636814048,0.1052306563905884
1,7,0.1,0.5404719861353505,0.252845129260018,0.08860404838467292
1,8,0.1,0.8006041568921701,0.25548184611467195,0.15390159016864727
