run,generation,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
0,0,0.4,0.14810951195883332,0.14810951195883335,2.7755575615628914e-17
0,1,0.4,0.23140249055358195,0.03903929453751554,0.08107867542208477
0,2,0.4,0.29721211749450327,0.07242362921002884,0.09935781838102638
0,3,0.4,0.35533592483396453,0.10949796096020072,0.11807114904563357
0,4,0.4,0.4407756103204383,0.15271103654015017,0.14718189028441028
0,5,0.4,0.4407756103204383,0.17809076574618518,0.12897432233138242
0,6,0.4,0.7542250447018342,0.16366069686229642,0.1705043138459936
0,7,0.4,0.5891766196282947,0.19687707297662688,0.154403590880438
0,8,0.4,0.4457950320914696,0.23929441727854647,0.14561806387398527
0,9,0.4,0.5891597208531903,0.22230132361651914,0.14290103648681032
0,10,0.4,0.5891597208531903,0.19321794894457406,0.1417964495614595
0,11,0.4,0.5891597208531903,0.17666031594199993,0.1360378478674645
0,12,0.4,0.4463523239377104,0.20585481970594244,0.13466466225060933
0,13,0.4,0.4463441988212615,0.19193854619662554,0.1386238643534539
0,14,0.4,0.4020694869303484,0.17259751719465574,0.13021002389688813
0,15,0.4,0.46762878334688623,0.18270176253467066,0.11808889798653215
0,16,0.4,0.46600351434342413,0.18145230245625643,0.12941063108137413
0,17,0.4,0.4463523239377104,0.16751108101652862,0.14327488629910431
0,18,0.4,0.49096262444613975,0.2067000273322671,0.1252545524328205
0,19,0.4,0.4561952406101399,0.2464016018050862,0.12486441118641249
0,20,0.4,0.44634989709796247,0.19480998659546475,0.1239657235937325
0,21,0.4,0.5388664210733626,0.21088126086028186,0.1366343030482701
0,22,0.4,0.5064704564582626,0.25227279592334,0.1206976945172353
0,23,0.4,0.534367370083255,0.22460099039169854,0.12463677747521056
0,24,0.4,0.47734820687603385,0.24120667987502883,0.1272465079444355
0,25,0.4,0.47734820687603385,0.21242007332172227,0.13475514715194054
0,26,0.4,0.6140385336411376,0.24921778410825593,0.13656909261338288
0,27,0.4,0.6140385336411376,0.2478660583560235,0.14167564016213272
0,28,0.4,0.6140385336411376,0.24228103960313152,0.11062800767764738
0,29,0.4,0.6430758988753448,0.2549988093066182,0.12409969769579128
0,30,0.4,0.5482570257568118,0.2878727315043943,0.12815759348434172
0,31,0.4,0.5387138708334771,0.2589427574721576,0.11916853339387942
0,32,0.4,0.6172479813920024,0.25532621266015215,0.1269303028003689
0,33,0.4,0.541394756536081,0.26869683198974803,0.11661659541549635
0,34,0.4,0.46271800450468925,0.24838478143345244,0.10504599946157939
0,35,0.4,0.6171028982567627,0.26079808295570645,0.135979715437921
0,36,0.4,0.6296823217789921,0.2838174359386874,0.13085695503859787
0,37,0.4,0.5641156268671476,0.27195729365751103,0.11781325726266366
0,38,0.4,0.5641156268671476,0.2817260438718488,0.11420731733296502
0,39,0.4,0.4583735183548936,0.26696611453747787,0.10673979116785158
0,40,0.4,0.4763849922218061,0.23233335683720557,0.114744817625579
0,41,0.4,0.5572567064808722,0.29082011109053874,0.09234168273643441
0,42,0.4,0.5572567064808722,0.28536634697752045,0.11260252985608807
0,43,0.4,0.5572567064808722,0.29354694269051856,0.11359765950669087
0,44,0.4,0.5572567064808722,0.26904965024264915,0.11266958237727467
0,45,0.4,0.5026116044878312,0.2837415956590205,0.0930243720544007
0,46,0.4,0.5026116044878312,0.2946755310829477,0.1078641305798531
0,47,0.4,0.511320759687619,0.2638146449432372,0.10762572512710339
0,48,0.4,0.5128114778164474,0.27350431883497583,0.1332225540814383
0,49,0.4,0.6537859760696346,0.3264664433108816,0.10307456719802002
0,50,0.4,0.6537859760696346,0.2952821692145264,0.13491545209542588
0,51,0.4,0.5983034490626775,0.2766970070890452,0.12549401126013845
0,52,0.4,0.49759678996275897,0.2658606811088085,0.12005053023936003
0,53,0.4,0.5726268028963178,0.2848157503339934,0.10963692903207894
0,54,0.4,0.47243022730476186,0.2579064813421996,0.10090255156553064
0,55,0.4,0.5037205340451194,0.2809054717801992,0.10218503734883201
0,56,0.4,0.5721194056796982,0.27044165438566375,0.11022974520103256
1,0,0.4,0.14810951195883332,0.14810951195883335,2.7755575615628914e-17
1,1,0.4,0.43729980360566223,0.07714498923490944,0.109849870767573
1,2,0.4,0.29738609632955815,0.042866747002303925,0.09659812879167869
1,3,0.4,0.29738609632955815,0.09043326660730214,0.11333980405099234
1,4,0.4,0.4437945639688007,0.14689137512885023,0.13223929923116173
1,5,0.4,0.4542626122378173,0.18079656765121999,0.139773165839041
1,6,0.4,0.5412482418813808,0.18168210422186948,0.13325895077619032
1,7,0.4,0.5412482418813808,0.18357719837762562,0.1363391667410874
1,8,0.4,0.6173106299246994,0.21175180559219842,0.14613979341153538
1,9,0.4,0.6485607927795192,0.20806505046148843,0.15816281208599317
1,10,0.4,0.6485607927795192,0.21955089777268913,0.16730386684938242
1,11,0.4,0.7519154427885169,0.2281772591604902,0.15701155995153654
1,12,0.4,0.7522766512852385,0.20015247735751981,0.16904079918169973
1,13,0.4,0.7522766512852385,0.1844416827501467,0.17058052883663488
1,14,0.4,0.7522766512852385,0.22768108911156384,0.21329822410988314
1,15,0.4,0.7506765225584027,0.20712802687393375,0.1595016018646928
