run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,119,395.3222198000003,"qmlfqXFXqmCqX[G]CLX[N, 1:-0.951,si:2,fo:0.04][Gpart, rz:0][|, -1:0.64]CqX",0.006089634737017352
