run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,382,973.5761470000002,"rLLfffQfLQLQLfX[@,4:1.361]LLfffXfffLXqLffLLLMX[S]LLLLMX[S]LLLLLX[G]LLMFCCLLFFX[G][*][|, -1:51.673, p:0.994, r:0.958, r:0.857, r:1]RmLLLmLX",0.0010299018215386055
