run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,159,530.9326532999999,"ff((XfLMLfX[N,2:6.179,s:0](rFlrCX[*][T, r:0.736,ry:-0.576][N, si:999, s:-0.229, 0:-1.419]FXLFX[|, -1:10.199,r:1]), ), LCmX)",0.002666499958522997
