run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,122,335.0966870000002,"RFLffXRLXLmLX[|,1:1.566,p:0.764][*]LX",0.00019608267183784085
