run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,81,227.7171688999997,"(MQfQX[*][|, -1:13.872, r:1]Q(X[*], ), X)",0.00017725326767919561
