run,generation,genetic_format,mutation_intensity,best_velocity,avg_velocity,stddev_velocity
0,0,1,0.0,0.0,0.0,0.0
0,1,1,0.0,0.0,0.0,0.0
0,2,1,0.0,0.0,0.0,0.0
0,3,1,0.0,0.0,0.0,0.0
0,4,1,0.0,0.0,0.0,0.0
0,5,1,0.0,0.0,0.0,0.0
0,6,1,0.0,0.0,0.0,0.0
0,7,1,0.0,1.7347234759768072e-22,3.469446951953614e-24,2.4286128663675302e-23
0,8,1,0.0,1.7347234759768072e-22,2.0816681711721686e-23,5.637184056103666e-23
0,9,1,0.0,2.944597914915983e-07,6.244186035003182e-09,4.124854444891548e-08
0,10,1,0.0,1.056395564520132e-06,8.64277700900644e-08,2.302975609473144e-07
0,11,1,0.0,1.184135380752081e-06,3.1313980818727433e-07,4.032611250765881e-07
0,12,1,0.0,1.482405056530587e-06,5.999923033148673e-07,4.787770954812372e-07
0,13,1,0.0,1.4845320240871045e-06,4.977766807348558e-07,5.137871919211275e-07
0,14,1,0.0,1.0627218407996136e-05,7.505597614039403e-07,1.5085791318908492e-06
0,15,1,0.0,2.4150873816089576e-05,1.3273100280528933e-06,3.3142666874276717e-06
0,16,1,0.0,2.5854550188466052e-05,3.4845930899314816e-06,7.195218471489533e-06
0,17,1,0.0,4.8675565721153554e-05,9.128033770828698e-06,1.2575968447132237e-05
0,18,1,0.0,6.755471507119518e-05,2.2567071287406953e-05,1.3365783978496784e-05
0,19,1,0.0,7.939241242114823e-05,2.964628991269992e-05,1.7700829957831092e-05
0,20,1,0.0,8.206644521407064e-05,4.477595926068545e-05,2.0183646356295136e-05
0,21,1,0.0,8.765072897615794e-05,6.085975336179807e-05,1.8338556631713944e-05
0,22,1,0.0,8.787880044862229e-05,6.0350672702635136e-05,2.5343679176249073e-05
0,23,1,0.0,9.549287514907678e-05,6.570755771637674e-05,2.4637966398865274e-05
0,24,1,0.0,9.223996518975947e-05,6.690112589308035e-05,2.6058594364839688e-05
0,25,1,0.0,9.246371411339698e-05,6.063870379846765e-05,3.0345106146691587e-05
0,26,1,0.0,9.246371411339698e-05,7.444586689609801e-05,2.3992648840068408e-05
0,27,1,0.0,9.246371411339698e-05,6.791284783594255e-05,2.804153747138792e-05
0,28,1,0.0,9.246371411339698e-05,7.039904639553573e-05,2.8956390374672534e-05
0,29,1,0.0,9.494981031832352e-05,7.638681311558816e-05,2.5980891083578692e-05
0,30,1,0.0,9.365695512695016e-05,7.164051826123398e-05,2.763902981924753e-05
0,31,1,0.0,9.90162890720117e-05,7.24694453460336e-05,2.9107310566175988e-05
0,32,1,0.0,0.00010110377184956312,7.967562332064381e-05,2.482709766491508e-05
0,33,1,0.0,0.00010110377184956312,7.757095904038162e-05,2.62878209688068e-05
0,34,1,0.0,0.00010110377184956312,8.690995971818083e-05,2.373100406797603e-05
0,35,1,0.0,0.0001021267819033999,8.807815556068944e-05,2.5265676744189922e-05
0,36,1,0.0,0.00010147738085845399,7.574691139413898e-05,3.1540281754232365e-05
0,37,1,0.0,0.00010492122674420858,8.504761280840005e-05,2.636028244911355e-05
0,38,1,0.0,0.00010492122674420858,8.787593149092731e-05,2.4832931234007277e-05
0,39,1,0.0,0.00011041801757243583,8.714164539322753e-05,2.8594896792144225e-05
0,40,1,0.0,0.00012214244769669105,9.40467633526218e-05,2.4607314324588537e-05
0,41,1,0.0,0.00012377799504927116,9.897087893601938e-05,2.5015193515353095e-05
0,42,1,0.0,0.00012377799504927116,0.00010528418434059924,2.9273624461628575e-05
0,43,1,0.0,0.00012721473865236766,0.00010360568307342433,3.350286656809173e-05
0,44,1,0.0,0.00012377799504927116,0.00010387156087874614,3.587532821171065e-05
0,45,1,0.0,0.00012509974331013736,9.794608187766462e-05,3.838381636048185e-05
0,46,1,0.0,0.00012509974331013736,0.00010637656163950517,3.247516040284645e-05
0,47,1,0.0,0.00012509974331013736,0.00010807551716066878,3.2977127161587114e-05
0,48,1,0.0,0.00012509974331013736,9.625416562623452e-05,4.089323519878975e-05
0,49,1,0.0,0.00012509974331013736,0.00010838047648816918,2.9325338723723967e-05
0,50,1,0.0,0.00012509974331013736,0.00010350301607575489,3.752262275123639e-05
0,51,1,0.0,0.00012509974331013736,0.00010991144382594896,3.434440030149248e-05
0,52,1,0.0,0.00012509974331013736,0.00010257583220842937,3.631470730674856e-05
0,53,1,0.0,0.00012509974331013736,0.00011519742176247575,2.344797627506583e-05
0,54,1,0.0,0.00012509974331013736,0.00011285912753421405,2.884678747067108e-05
0,55,1,0.0,0.00012509974331013736,0.00010303296204375775,3.782441356818688e-05
0,56,1,0.0,0.00012509974331013736,0.00011416020043790567,2.4890429352583255e-05
0,57,1,0.0,0.00012509974331013736,0.00010312612827949709,3.50655529174101e-05
0,58,1,0.0,0.00012509974331013736,0.00010810993288323422,3.443849716959956e-05
0,59,1,0.0,0.00012509974331013736,0.00010972759195234572,3.373000151542438e-05
0,60,1,0.0,0.00012509974331013736,0.00010807339945654752,3.425903566315546e-05
0,61,1,0.0,0.00012509974331013736,0.00010586803927050248,3.558385017053977e-05
0,62,1,0.0,0.00012509974331013736,0.00010750873211788112,3.5186126942432563e-05
0,63,1,0.0,0.00012509974331013736,0.00010572791755033393,3.666117480345507e-05
0,64,1,0.0,0.00012509974331013736,0.00010856964859384332,3.4494686217988234e-05
0,65,1,0.0,0.0001284783878382234,0.00011274060437399887,2.5563095686047968e-05
0,66,1,0.0,0.0001284783878382234,0.00011029534796930689,3.329414110460083e-05
0,67,1,0.0,0.0001284783878382234,0.00011087926485499532,3.1839861883499396e-05
0,68,1,0.0,0.00013246441059639203,9.472449542493081e-05,4.743213987838787e-05
0,69,1,0.0,0.00013246441059639203,0.00011278412207186046,3.1819997441336883e-05
0,70,1,0.0,0.00013246441059639203,0.00011778876339927632,2.6520565303062438e-05
0,71,1,0.0,0.00013246441059639203,0.00010742394558426809,3.6511211218983794e-05
0,72,1,0.0,0.00013246441059639203,0.00012109820003892577,2.8153159207865932e-05
0,73,1,0.0,0.00013246441059639203,0.00011398543893245966,3.5445435226152546e-05
0,74,1,0.0,0.00013246441059639203,0.00011128106023930816,3.686972848961319e-05
0,75,1,0.0,0.00013246441059639203,0.00011516978576022411,3.554747612470939e-05
0,76,1,0.0,0.00013246441059639203,0.000116791452572604,3.071639453228585e-05
0,77,1,0.0,0.00013246441059639203,0.00011694972154262847,3.053858900377463e-05
0,78,1,0.0,0.00013246441059639203,0.00012215059909404194,2.6685363082500564e-05
0,79,1,0.0,0.00013246441059639203,0.00011497239133649982,3.674240009365819e-05
0,80,1,0.0,0.00013246441059639203,0.000115679842783752,3.56344711633951e-05
0,81,1,0.0,0.00013246441059639203,0.00012192268941204013,2.7489758618520098e-05
0,82,1,0.0,0.00013246441059639203,0.0001083699875704154,4.183204746452786e-05
0,83,1,0.0,0.00013246441059639203,0.00011266487537969122,3.704253136045482e-05
0,84,1,0.0,0.00013246441059639203,0.00011175510753394509,3.560416123574521e-05
0,85,1,0.0,0.00013246441059639203,0.00011740361395117792,2.979902139590842e-05
0,86,1,0.0,0.00013246441059639203,0.00011375711519965852,3.3491328811437376e-05
0,87,1,0.0,0.00013246441059639203,0.00012404568018627824,1.9544875002514625e-05
0,88,1,0.0,0.00013246441059639203,0.00011371447580816297,3.6046600698004874e-05
0,89,1,0.0,0.00013246441059639203,0.00011184740825469967,3.868517236152393e-05
0,90,1,0.0,0.00013246441059639203,0.00011892900433829878,2.8939759797795754e-05
0,91,1,0.0,0.00013246441059639203,0.00011420617480042053,3.676254237817484e-05
0,92,1,0.0,0.00013246441059639203,0.00011370085974414476,3.445255184152164e-05
0,93,1,0.0,0.00013246441059639203,0.00011589686202223109,3.700334035052605e-05
