run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,587,1287.0724250000003,"LMLcLL((, RlCX(c(cCCLX)), mqfQq(CQX), ,MLX[|, p:0.156,1:2.672]LfqLffLLfX[G]f(ffLfLfLX[@, -1:-52.972, p:0.966,p:1]ffCQLLfX)))",0.008547312292284396
