run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,70,213.68263479999996,"rmfqmclMX[Gpart,ry:0,rz:0][|,p:0.25,p:0.265,-1:1.648,r:1,p:0.25,p:0.25,r:1]CX",0.0020831200598546954
