run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,70,221.08199309999964,"rqcX[Gpart]FXXrcqX[|,-1:5.112,r:0.884]",0.011915261927949432
