run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,199,571.3076257000002,"X[@, 4:15.686]M(FX[N, 5:-0.133, 3:7.839, 5:-5.061,3:1]cqX[Gpart, rz:-5.416][@, 1:-1.674](R(X[Gpart]), cX(Xrq(qX[|,-1:1][N, -2:16.731, -4:4.505, 0:-0.149, 0:-4.676, 0:1.631]), )))",0.004605792898318034
