run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,197,599.7274129000002,"mLqmXMFLFX[|, 4:-0.526, r:0.968]mFX[G][N, 2:3.037, 2:4.966]RLLFX[|, 1:24.963, r:0.845, p:0.282][*]",0.0004729003613508647
