run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,87,234.83492517600098,"Cf(rX[@, 1:2.876,p:0.829,p:1][Gpart,rz:0][|, -1:1.445]F(, cX[T]))",0.0032747246886561726
