run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,44,105.31379292999918,"rcqX[Gpart,ry:0]QcX[|,-1:1.677]",0.0005845163709745098
