run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,67,214.49505820000013,"M(rlXX, RCX[G][|,r:0.925,-1:11.633]X)",0.0061724336241033755
