run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,96,238.84957519700401,"X((rX), rX[|, r:1,1:8.475,p:0.25]LMQX[G][|, 1:0.482, r:1][*])",0.002706106601160403
