run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,116,260.4235071899966,"(L(rcX[*][|, 4:1, r:1][N, 7:1.137, in:0.821, s:0,5:1][N, 4:-0.196, 4:3.562, si:-999, 0:1, 4:1,si:2,7:1]X[S][Gpart, ry:0][@, 1:1][*][|, -1:3.047]qFqFX[S], ), rQLX[G][G], )",0.0034517209478325773
