run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,195,475.8965876180009,"LQLXRMFLFX[Gpart,rz:0]XrrrLLLX[|, 1:-11.955, r:0.994,r:1,r:1][*]",0.00017731620841686467
