run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,62,154.501878406998,"(LfqX[|]((fX[@,1:6.191,p:0.962][*]), FX), X)",0.002537270476324334
