run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,160,496.10660129999997,"LcmX[N, 4:27.359, 4:-0.117,1:-0.344]RcccX[S][S][|, 1:2.09, p:0.546][G]rLFLLX",0.006507840103322679
