run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,83,233.04653039999994,"cLf(rX[|,2:1.089] rLX[|,1:0.947][S]f(rLff(RX,),))",0.004371246609529056
