run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,93,300.6545219999998,"F(mFFX[|, 2:8.353, p:0.412], fX[@, 1:-15.576]qX[*]CCX)",0.00013246441059639203
