run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,100,239.83874286700302,"rXLXRX[G][|, 3:1][@, 4:5.676]QX[Gpart][T][|, 1:-9.557, r:0.755, p:0.275][*]",0.006673338666725578
