run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,239,696.3082405,"lLX[G][N, 2:4.723, 0:2.968,-1:-0.197,5:1,1:6.834][G]rMLcMX[*]RcmX[T, r:1,ry:0][|, 2:-2.643, p:0.516, r:0.91,r:1]RFccX[Gpart,rz:-0.233,rz:0.739,ry:0][N, -5:5.355, -3:1.545, s:-0.576, -4:0.291, -3:1, -6:0.524, -7:1.14,-5:0.489]",0.011595850768176548
