run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,238,507.90366292999533,"mXfMFF(RMXLfC(RMLCfX[G][|, 3:4.932]rMfX[@, 1:3.864]), fqX[*][*], )",0.0003593466808616318
