run,genetic_format,mutation_intensity,generations_completed,duration_seconds,hof_genotype,hof_velocity
0,1,0.0,84,258.5321395000001,"F( MXqLCX[|, p:0.466, 2:7.855]rfmX[*][Gpart, ry:0, rz:0],)",0.008139158687088966
