run,genetic_format,sample_index,parent_genotype,parent_fitness,genotype,fitness,status,mutation_attempts
29,H,0,"//H
3
j:",0.0,"//H
3
j:l=1.251
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.965
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:fr=0.639
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:y2=0.518
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:
j:-0.9908595257438719, -0.8814160702750087, 0.26160156074911356, -0.033959366381168365, -0.14405263075605035, 0.6594929420389235, fr=0.788
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:
j:-0.7539908504113555, -0.47215422708541155, 0.44334983360022306, 0.08716215239837766, -0.36658682581037283, -0.5892820516601205, fr=0.481
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:fr=0.194
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:0.302
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:
j:-0.7452347921207547, -0.6782788769342005, 0.982662895694375, -0.6166753652505577, -0.47739551588892937, 0.29064516397193074, l=1.124
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:y0=-0.161
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:
c:-0.7693610093556345, 0.13271920569241047, -0.1296750959008932, -0.18069095956161618, 0.7771279513835907, -0.8642559475265443, 0.156
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:y0=-0.019
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:y1=0.137
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:x1=-0.195
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:y1=-0.239
",0.0,feasible,20
29,H,0,"//H
3
j:",0.0,"//H
3
j:x2=-0.092
",0.0,feasible,20
