run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
48,0,0,0,"//0
p:
p:1
j:0,1",0.0,
48,0,2,1,"//0
p:
p:1.0
p:0.085, 1.376, -0.524
j:0, 1, stif=0.973
j:2, 0
",1.5639064703133615e-16,"//0
p:
p:1
j:0,1"
48,0,1,2,"//0
p:
p:1.0
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:0, 1, stif=0.973
j:2, 0
j:3, 0
",2.039037259635872e-07,"//0
p:
p:1.0
p:0.085, 1.376, -0.524
j:0, 1, stif=0.973
j:2, 0
"
48,0,2,3,"//0
p:
p:1.0
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:0, 3, stif=0.973
j:2, 0
j:1, 0
",4.0515486092353326e-07,"//0
p:
p:1.0
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:0, 1, stif=0.973
j:2, 0
j:3, 0
"
48,0,3,4,"//0
p:
p:1.0
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:0, 3, stif=0.973
j:2, 0
j:1, 0
j:2, 3
",4.4558432379722403e-07,"//0
p:
p:1.0
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:0, 3, stif=0.973
j:2, 0
j:1, 0
"
48,0,4,5,"//0
p:
p:1.0
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:2, 0
j:1, 0
j:2, 3
",1.006482012876544e-06,"//0
p:
p:1.0
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:0, 3, stif=0.973
j:2, 0
j:1, 0
j:2, 3
"
48,0,5,6,"//0
p:
p:1.0, fr=0.112
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:2, 0
j:1, 0
j:2, 3
",1.0165651895901996e-06,"//0
p:
p:1.0
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:2, 0
j:1, 0
j:2, 3
"
48,0,6,7,"//0
p:
p:1.392, 0.229, 0.096, fr=0.112
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:2, 0
j:1, 0
j:2, 3
",1.3047081344990719e-06,"//0
p:
p:1.0, fr=0.112
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:2, 0
j:1, 0
j:2, 3
"
48,0,7,8,"//0
p:
p:1.392, 0.229, 0.096, fr=0.112
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:2, 0
j:1, 0
j:2, 3
n:j=0, d=|
",1.8481898718641243e-06,"//0
p:
p:1.392, 0.229, 0.096, fr=0.112
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:2, 0
j:1, 0
j:2, 3
"
48,0,8,9,"//0
p:
p:1.392, 0.229, 0.096, fr=0.112
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:2, 0
j:1, 0
j:2, 3
n:j=0, d=|
n:d=*
c:0, 1, 0.371
",0.00011341048558884537,"//0
p:
p:1.392, 0.229, 0.096, fr=0.112
p:0.085, 1.376, -0.524
p:-1.305, 0.439, -0.671
j:2, 0
j:1, 0
j:2, 3
n:j=0, d=|
"
