run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
22,0,0,0,"//0
p:
p:1
j:0,1",0.0,
22,0,1,1,"//0
p:
p:1.0
p:0.987, 0.779, -0.964
j:0, 1
j:2, 1
",1.7347234759768072e-22,"//0
p:
p:1
j:0,1"
22,0,1,2,"//0
p:
p:1.0
p:0.987, 0.779, -0.964
j:0, 1, stif=0.952
j:2, 1
",1.2561965809594773e-10,"//0
p:
p:1.0
p:0.987, 0.779, -0.964
j:0, 1
j:2, 1
"
22,0,2,3,"//0
p:
p:1.0
p:0.987, 0.779, -0.964
p:1.003, -0.384, -0.095
j:0, 1, stif=0.952
j:2, 1
j:3, 1
",8.057550742853912e-07,"//0
p:
p:1.0
p:0.987, 0.779, -0.964
j:0, 1, stif=0.952
j:2, 1
"
22,0,3,4,"//0
p:
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
j:0, 1, stif=0.952
j:2, 1
j:3, 1
",8.889169357190724e-07,"//0
p:
p:1.0
p:0.987, 0.779, -0.964
p:1.003, -0.384, -0.095
j:0, 1, stif=0.952
j:2, 1
j:3, 1
"
22,0,4,5,"//0
p:
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1
j:4, 3
",1.057390443565478e-05,"//0
p:
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
j:0, 1, stif=0.952
j:2, 1
j:3, 1
"
22,0,5,6,"//0
p:
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095, ing=0.213
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1
j:4, 3
",1.057390443565478e-05,"//0
p:
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1
j:4, 3
"
22,0,6,7,"//0
p:
p:1.033, -0.544, 0.577, ing=0.163
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1
j:4, 3
",1.057390443565478e-05,"//0
p:
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1
j:4, 3
"
22,0,7,8,"//0
p:fr=0.247
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1
j:4, 3
",1.1392462704123621e-05,"//0
p:
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1
j:4, 3
"
22,0,8,9,"//0
p:fr=0.247
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1, stif=0.992
j:4, 3
",1.1873796750181854e-05,"//0
p:fr=0.247
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1
j:4, 3
"
22,0,9,10,"//0
p:fr=0.247
p:1.033, -0.544, 0.577, fr=0.104
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1, stif=0.992
j:4, 3
",1.474113233677969e-05,"//0
p:fr=0.247
p:1.033, -0.544, 0.577
p:0.9877185284813349, 0.7583344960694338, -0.9399292958752816
p:1.003, -0.384, -0.095
p:1.025, -0.644, -0.182
j:0, 1, stif=0.952
j:2, 1
j:3, 1, stif=0.992
j:4, 3
"
