run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
34,H,0,0,"//H
3
j:",0.0,
34,H,16,1,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.26, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.716
",3.367432304677273e-11,"//H
3
j:"
34,H,1,2,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.26, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
",8.647541567887806e-08,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.26, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.716
"
34,H,2,3,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.26, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956
",1.4949279372412806e-07,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.26, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
"
34,H,3,4,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.26, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
",4.763450934094998e-07,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.26, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956
"
34,H,4,5,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.26, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
n:0.37294070655480027, 0.5236227079294622, -0.646057890728116, 0.0836705332621932, -0.3515709047205746, 0.4993529296480119, d=|:r=0.942
",4.99860797211997e-07,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.26, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
"
34,H,5,6,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.454, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
n:0.37294070655480027, 0.5236227079294622, -0.646057890728116, 0.0836705332621932, -0.3515709047205746, 0.4993529296480119, d=|:r=0.942
",8.595171268418357e-07,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.26, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
n:0.37294070655480027, 0.5236227079294622, -0.646057890728116, 0.0836705332621932, -0.3515709047205746, 0.4993529296480119, d=|:r=0.942
"
34,H,6,7,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.454, fr=0.206, rotstif=0.986, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
n:0.37294070655480027, 0.5236227079294622, -0.646057890728116, 0.0836705332621932, -0.3515709047205746, 0.4993529296480119, d=|:r=0.942
",8.595171268418357e-07,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.454, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
n:0.37294070655480027, 0.5236227079294622, -0.646057890728116, 0.0836705332621932, -0.3515709047205746, 0.4993529296480119, d=|:r=0.942
"
34,H,7,8,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.454, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
n:0.37294070655480027, 0.5236227079294622, -0.646057890728116, 0.0836705332621932, -0.3515709047205746, 0.4993529296480119, d=|:r=0.942
n:0.6581040252931416, 0.9641056102700531, 0.050765653140842915, -0.3339684708043933, -0.9920084336772561, -0.10572121338918805, d=@:p=0.946
",8.597795664830203e-07,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.454, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
n:0.37294070655480027, 0.5236227079294622, -0.646057890728116, 0.0836705332621932, -0.3515709047205746, 0.4993529296480119, d=|:r=0.942
"
34,H,8,9,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.454, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.185, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
n:0.37294070655480027, 0.5236227079294622, -0.646057890728116, 0.0836705332621932, -0.3515709047205746, 0.4993529296480119, d=|:r=0.942
n:0.6581040252931416, 0.9641056102700531, 0.050765653140842915, -0.3339684708043933, -0.9920084336772561, -0.10572121338918805, d=@:p=0.946
",8.597795664830203e-07,"//H
3
j:x1=-0.116, -0.461, 0.423, -0.082, 0.454, fr=0.206, rotstif=0.914, l=1.211
j:0.7457625288516283, -0.8015165696851909, 0.22666534734889865, 0.8400630545802414, -0.2958622919395566, 0.5351024977862835, rotstif=0.911
j:-0.9454850433394313, -0.3680711700581014, 0.7919748364947736, 0.917886265553534, -0.18591989437118173, 0.8994833533652127, l=0.365
j:0.6900784852914512, -0.2982964348047972, -0.9654093226417899, -0.6506969342008233, 0.9778241091407835, 0.024407828226685524, rotstif=0.956, l=0.851
n:0.37294070655480027, 0.5236227079294622, -0.646057890728116, 0.0836705332621932, -0.3515709047205746, 0.4993529296480119, d=|:r=0.942
n:0.6581040252931416, 0.9641056102700531, 0.050765653140842915, -0.3339684708043933, -0.9920084336772561, -0.10572121338918805, d=@:p=0.946
"
