run,genetic_format,sample_index,parent_genotype,parent_fitness,genotype,fitness,status,mutation_attempts
33,H,0,"//H
3
j:",0.0,"//H
3
j:
n:0.7465892042964697, 0.04378639766946435, 0.7157576726749539, 0.590796877630055, -0.6148411999456584, -0.8896262338384986, d=N:s=0.098
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:
c:-0.314437547698617, -0.8546204976737499, -0.6917152516543865, 0.21065781451761723, -0.14565054280683398, -0.7030341331847012, -3.191
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:x1=-0.136
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.888
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.886
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.957
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:
n:-0.13938309624791145, -0.07110420893877745, -0.2848304258659482, 0.5858855652622879, -0.7254009153693914, 0.013820827007293701, d=*
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:y2=-0.224
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:
n:-0.8527798177674413, -0.9914127527736127, -0.7524703587405384, 0.9584623710252345, -0.4279322833754122, 0.29337796568870544, d=Gpart:rz=0.601
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:fr=0.236
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:y0=0.138
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:
c:-0.030852218624204397, -0.7403364349156618, -0.29538456443697214, 0.3143376987427473, 0.3054243694059551, 0.37297672033309937, -1.368
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:-0.135
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:
c:-0.804173834156245, -0.1250705262646079, -0.4182391674257815, -0.1734335687942803, 0.22421599412336946, -0.323682967107743, 2.364
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.887
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:l=0.999
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:
j:0.7555937194265425, 0.915500320494175, -0.34261846262961626, -0.8893881817348301, 0.7908577779307961, -0.7862101620994508, l=1.117
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:fr=0.349
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:x1=-0.023
",0.0,feasible,21
33,H,0,"//H
3
j:",0.0,"//H
3
j:l=0.975
",0.0,feasible,21
33,H,1,"//H
3
j:0.214, 0.298, -0.001, l=1.006
j:0.9466785984113812, -0.31320431223139167, -0.11264559999108315, 0.30351585848256946, 0.9670683438889682, -0.3978698728606105, fr=0.616
j:-0.32929774979129434, 0.361869630869478, -0.01822706777602434, -0.6236436795443296, 0.18168803676962852, -0.7132319249212742, l=1.122
",7.817632387948291e-15,"//H
3
j:0.214, 0.298, -0.001, l=1.006
j:0.9466785984113812, -0.217, -0.11264559999108315, 0.30351585848256946, 0.9670683438889682, -0.3978698728606105, fr=0.616
j:-0.32929774979129434, 0.361869630869478, -0.01822706777602434, -0.6236436795443296, 0.18168803676962852, -0.7132319249212742, l=1.122
",7.817632387948291e-15,feasible,21
