run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
17,0,0,0,"//0
p:
p:1
j:0,1",0.0,
17,0,1,1,"//0
p:
p:1.0
p:0.629, 0.797, 0.263
j:0, 1
j:2, 1
",1.7347234759768072e-22,"//0
p:
p:1
j:0,1"
17,0,1,2,"//0
p:
p:1.0
p:0.629, 0.797, 0.263
p:-0.374, 0.961, 1.224
j:0, 1
j:2, 1
j:3, 2
",9.793838680327076e-08,"//0
p:
p:1.0
p:0.629, 0.797, 0.263
j:0, 1
j:2, 1
"
17,0,2,3,"//0
p:
p:1.0
p:0.629, 0.797, 0.263
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543
j:3, 1
j:2, 1
j:0, 2
",5.936010838804096e-07,"//0
p:
p:1.0
p:0.629, 0.797, 0.263
p:-0.374, 0.961, 1.224
j:0, 1
j:2, 1
j:3, 2
"
17,0,3,4,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543
j:3, 1
j:2, 1
j:0, 2
",8.416722492829898e-07,"//0
p:
p:1.0
p:0.629, 0.797, 0.263
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543
j:3, 1
j:2, 1
j:0, 2
"
17,0,4,5,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543
j:3, 1, stif=0.905
j:2, 1
j:0, 2
",8.690314411413445e-07,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543
j:3, 1
j:2, 1
j:0, 2
"
17,0,5,6,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543
j:3, 1, stif=0.867
j:2, 1
j:0, 2
",9.071099322070226e-07,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543
j:3, 1, stif=0.905
j:2, 1
j:0, 2
"
17,0,6,7,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.235
j:3, 1, stif=0.867
j:2, 1
j:0, 2
",9.202119361159229e-07,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543
j:3, 1, stif=0.867
j:2, 1
j:0, 2
"
17,0,7,8,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263, fr=0.435
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.235
j:3, 1, stif=0.867
j:2, 1
j:0, 2
",9.205860396689482e-07,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.235
j:3, 1, stif=0.867
j:2, 1
j:0, 2
"
17,0,8,9,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263, fr=0.695
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.235
j:3, 1, stif=0.867
j:2, 1
j:0, 2
",9.262232291144724e-07,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263, fr=0.435
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.235
j:3, 1, stif=0.867
j:2, 1
j:0, 2
"
17,0,9,10,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263, fr=0.695
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.652
j:3, 1, stif=0.867
j:2, 1
j:0, 2
",9.27511540375947e-07,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263, fr=0.695
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.235
j:3, 1, stif=0.867
j:2, 1
j:0, 2
"
17,0,10,11,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263, fr=0.695
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.094
j:3, 1, stif=0.867
j:2, 1
j:0, 2
",9.522604874503836e-07,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263, fr=0.695
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.652
j:3, 1, stif=0.867
j:2, 1
j:0, 2
"
17,0,11,12,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263, fr=0.695
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.094
j:3, 1, stif=0.856
j:2, 1
j:0, 2
",9.57804979424944e-07,"//0
p:
p:0.789, 0.216, -0.02
p:0.629, 0.797, 0.263, fr=0.695
p:-0.32359822459492626, 0.925748103228329, 1.1791006018225543, fr=0.094
j:3, 1, stif=0.867
j:2, 1
j:0, 2
"
