run,genetic_format,sample_index,parent_genotype,parent_fitness,genotype,fitness,status,mutation_attempts
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1, rotstif=0.868
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1
n:
c:0, 0, 3.468
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:fr=0.382
p:1.0
j:0, 1
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1, stif=0.826
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1
n:j=0, d=@
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0, fr=0.172
j:0, 1
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1, rotstif=0.955
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1, stif=0.976
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:0.509, -0.059, -0.285
p:1.0
j:0, 1
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:-0.231, 0.118, 0.199
p:1.0
j:0, 1
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1, rotstif=0.94
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1, rotstif=0.905
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:fr=0.402
p:1.0
j:0, 1
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1, stif=0.864
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0, ing=0.166
j:0, 1
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:ing=0.286
p:1.0
j:0, 1
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0, fr=0.082
j:0, 1
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1, rotstif=0.961
",0.0,feasible,21
33,0,0,"//0
p:
p:1
j:0,1",0.0,"//0
p:
p:1.0
j:0, 1, stif=0.942
",0.0,feasible,21
33,0,1,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",3.918512933588411e-08,"//0
p:
p:1.0
p:1.306, -0.185, 0.747, fr=0.239
j:0, 1
j:2, 1
",3.926274869438882e-08,feasible,22
33,0,1,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",3.918512933588411e-08,"//0
p:ing=0.135
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",3.918512933588411e-08,feasible,22
33,0,1,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",3.918512933588411e-08,"//0
p:fr=0.167
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",5.3791632577638934e-08,feasible,22
33,0,1,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",3.918512933588411e-08,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 2
j:1, 2
",1.7763568394002505e-19,feasible,22
33,0,1,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",3.918512933588411e-08,"//0
p:1.0
p:1.306, -0.185, 0.747
j:1, 0
",0.0,feasible,22
33,0,1,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",3.918512933588411e-08,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
j:2, 0
",1.7763568394002505e-19,feasible,22
33,0,1,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",3.918512933588411e-08,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 1, stif=0.9
j:2, 1
",4.732258498097738e-08,feasible,22
33,0,1,"//0
p:
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",3.918512933588411e-08,"//0
p:ing=0.387
p:1.0
p:1.306, -0.185, 0.747
j:0, 1
j:2, 1
",3.918512933588411e-08,feasible,22
