run,genetic_format,sample_index,parent_genotype,parent_fitness,genotype,fitness,status,mutation_attempts
22,4,0,/*4*/X,0.0,/*4*/X>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/CX>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/<X>N:T>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/<X>X>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/mX>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/qX>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/Xq>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/XC>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/XF>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/Xr>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/LX>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/XR>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/<X>N:@>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/Xm>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/Xf>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/lX>,0.0,feasible,43
22,4,0,/*4*/X,0.0,"/*4*/X,>",0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/Xc>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/X#2>>,0.0,feasible,43
22,4,0,/*4*/X,0.0,/*4*/rX>,0.0,feasible,43
