run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
37,H,0,0,"//H
3
j:",0.0,
37,H,7,1,"//H
3
j:
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:0.14442518446594477, 0.11323755187913775, 0.7869769958779216, 0.4672521580941975, 0.10104041639715433, 0.010296898894011974, d=*
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
",7.944109290391274e-19,"//H
3
j:"
37,H,1,2,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:0.14442518446594477, 0.11323755187913775, 0.7869769958779216, 0.4672521580941975, 0.10104041639715433, 0.010296898894011974, d=*
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
",9.808515545533229e-06,"//H
3
j:
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:0.14442518446594477, 0.11323755187913775, 0.7869769958779216, 0.4672521580941975, 0.10104041639715433, 0.010296898894011974, d=*
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
"
37,H,2,3,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:0.14442518446594477, 0.11323755187913775, 0.7869769958779216, 0.4672521580941975, 0.10104041639715433, 0.010296898894011974, d=*
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
",2.9664523889176407e-05,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:0.14442518446594477, 0.11323755187913775, 0.7869769958779216, 0.4672521580941975, 0.10104041639715433, 0.010296898894011974, d=*
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
"
37,H,3,4,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:0.14442518446594477, 0.11323755187913775, 0.7869769958779216, 0.4672521580941975, 0.10104041639715433, 0.010296898894011974, d=*
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
",3.9050411569013e-05,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:0.14442518446594477, 0.11323755187913775, 0.7869769958779216, 0.4672521580941975, 0.10104041639715433, 0.010296898894011974, d=*
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
"
37,H,4,5,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
",5.502762911646434e-05,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:0.14442518446594477, 0.11323755187913775, 0.7869769958779216, 0.4672521580941975, 0.10104041639715433, 0.010296898894011974, d=*
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
"
37,H,5,6,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
j:0.6243902798742056, -0.7854293924756348, 0.6850298182107508, 0.8189807175658643, -0.2492981944233179, -0.9748728130944073, rotstif=0.903
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
",0.0013691277224180387,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
"
37,H,6,7,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
j:0.6243902798742056, -0.7854293924756348, 0.6850298182107508, 0.8189807175658643, -0.2492981944233179, -0.9748728130944073, rotstif=0.903
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.409, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
",0.001526243996227271,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
j:0.6243902798742056, -0.7854293924756348, 0.6850298182107508, 0.8189807175658643, -0.2492981944233179, -0.9748728130944073, rotstif=0.903
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.6463360525667667, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
"
37,H,7,8,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
j:0.6243902798742056, -0.7854293924756348, 0.6850298182107508, 0.8189807175658643, -0.2492981944233179, -0.9748728130944073, rotstif=0.903
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.409, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
c:0.061478774063289165, 0.017241175286471844, -0.3402090254239738, 0.6698765456676483, -0.4590481431223452, 0.30494779581204057, 2.488
",0.0017093624595615118,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
j:0.6243902798742056, -0.7854293924756348, 0.6850298182107508, 0.8189807175658643, -0.2492981944233179, -0.9748728130944073, rotstif=0.903
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.409, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
"
37,H,8,9,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
j:0.6243902798742056, -0.7854293924756348, 0.6850298182107508, 0.8189807175658643, -0.2492981944233179, -0.9748728130944073, rotstif=0.903
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=""Gpart:ry=-1.408, rz=-0.243""
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.409, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
c:0.061478774063289165, 0.017241175286471844, -0.3402090254239738, 0.6698765456676483, -0.4590481431223452, 0.30494779581204057, 2.488
",0.0018935841751093424,"//H
3
j:
j:0.8942769248969853, -0.11279614362865686, 0.5485279485583305, 0.805554011836648, 0.1526994206942618, -0.7285307245329022, fr=0.809
j:-0.361293398309499, 0.8289641989395022, 0.12324318243190646, -0.36481176130473614, 0.8831839333288372, 0.973378624767065, fr=0.415
j:0.6243902798742056, -0.7854293924756348, 0.6850298182107508, 0.8189807175658643, -0.2492981944233179, -0.9748728130944073, rotstif=0.903
n:-0.1703373440541327, -0.750409388449043, -0.29662026558071375, 0.08257158985361457, 0.4245259133167565, 0.4847154226154089, d=Gpart:rz=-0.243
n:-0.3829955025576055, 0.9955303738825023, -0.390700938180089, 0.07193812727928162, 0.9403828284703195, 0.11173467058688402, d=G
n:0.5470385942608118, 0.10918591916561127, 0.14014682453125715, 0.7743431706912816, 0.23248177533969283, -0.8866929612122476, d=Gpart:rz=-1.21
n:-0.9241896774619818, -0.7305261441506445, 0.6651773150078952, -0.43111248314380646, 0.4890204998664558, 0.7399689592421055, d=T:r=0.977
n:0.409, -0.8882729192264378, -0.6010535042732954, 0.28381972573697567, 0.8722734991461039, 0.6433180184103549, d=|:r=0.977
n:-0.572497648652643, -0.24851334653794765, 0.8079413026571274, 0.02646286692470312, 0.9221264845691621, 0.7889795023947954, d=|:r=0.981
c:0.8012245907448232, -0.933221057523042, -0.2905421042814851, -0.8084582132287323, 0.0542057529091835, -0.1923954850062728, 2.299
c:0.061478774063289165, 0.017241175286471844, -0.3402090254239738, 0.6698765456676483, -0.4590481431223452, 0.30494779581204057, 2.488
"
