run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
23,0,0,0,"//0
p:
p:1
j:0,1",0.0,
23,0,1,1,"//0
p:
p:1.0
p:0.357, -0.181, 0.686
j:0, 1
j:2, 0
",6.665410115224011e-19,"//0
p:
p:1
j:0,1"
23,0,1,2,"//0
p:
p:1.0
p:0.357, -0.181, 0.686
p:-1.276, -1.288, 0.786
j:0, 1
j:2, 0
j:3, 2
",1.9231714430860818e-07,"//0
p:
p:1.0
p:0.357, -0.181, 0.686
j:0, 1
j:2, 0
"
23,0,2,3,"//0
p:
p:1.0
p:0.357, -0.181, 0.686
p:-1.276, -1.288, 0.786
j:0, 3
j:2, 0
j:1, 2
",2.260319234775919e-06,"//0
p:
p:1.0
p:0.357, -0.181, 0.686
p:-1.276, -1.288, 0.786
j:0, 1
j:2, 0
j:3, 2
"
23,0,3,4,"//0
p:
p:1.0
p:0.357, -0.181, 0.686
p:-1.276, -1.288, 0.786
j:0, 3
j:2, 0
j:1, 2
n:j=0, d=@
",2.269506716088907e-06,"//0
p:
p:1.0
p:0.357, -0.181, 0.686
p:-1.276, -1.288, 0.786
j:0, 3
j:2, 0
j:1, 2
"
23,0,4,5,"//0
p:
p:1.0
p:0.357, -0.181, 0.686
p:-1.276, -1.288, 0.786
j:0, 3
j:2, 0
j:1, 2
n:j=0, d=@
n:j=0, d=G
c:0, 1, 1.605
",0.0001627206348000916,"//0
p:
p:1.0
p:0.357, -0.181, 0.686
p:-1.276, -1.288, 0.786
j:0, 3
j:2, 0
j:1, 2
n:j=0, d=@
"
23,0,5,6,"//0
p:-0.093, 0.051, -0.03
p:1.0
p:0.357, -0.181, 0.686
p:-1.276, -1.288, 0.786
j:0, 3
j:2, 0
j:1, 2
n:j=0, d=@
n:j=0, d=G
c:0, 1, 1.605
",0.00028405740247834194,"//0
p:
p:1.0
p:0.357, -0.181, 0.686
p:-1.276, -1.288, 0.786
j:0, 3
j:2, 0
j:1, 2
n:j=0, d=@
n:j=0, d=G
c:0, 1, 1.605
"
23,0,6,7,"//0
p:-0.093, 0.051, -0.03
p:1.0
p:0.357, -0.181, 0.686, fr=1.094
p:-1.276, -1.288, 0.786
j:0, 3
j:2, 0
j:1, 2
n:j=0, d=@
n:j=0, d=G
c:0, 1, 1.605
",0.00047914619799570735,"//0
p:-0.093, 0.051, -0.03
p:1.0
p:0.357, -0.181, 0.686
p:-1.276, -1.288, 0.786
j:0, 3
j:2, 0
j:1, 2
n:j=0, d=@
n:j=0, d=G
c:0, 1, 1.605
"
23,0,7,8,"//0
p:-0.093, 0.051, -0.03
p:1.0
p:0.357, -0.181, 0.686, fr=1.094
p:-1.276, -1.288, 0.786
p:-1.03, -1.548, 1.1
j:0, 3
j:2, 0
j:1, 2
j:4, 3
n:j=0, d=@
n:j=0, d=G
c:0, 1, 1.605
",0.0012941870214966198,"//0
p:-0.093, 0.051, -0.03
p:1.0
p:0.357, -0.181, 0.686, fr=1.094
p:-1.276, -1.288, 0.786
j:0, 3
j:2, 0
j:1, 2
n:j=0, d=@
n:j=0, d=G
c:0, 1, 1.605
"
23,0,8,9,"//0
p:-0.093, 0.051, -0.03
p:1.0
p:0.357, -0.181, 0.686, fr=1.094
p:-1.276, -1.288, 0.786
p:-1.03, -1.548, 1.1
j:0, 3
j:2, 0
j:1, 2
j:4, 3
n:j=0, d=@:p=0.845
n:j=0, d=G
c:0, 1, 1.605
",0.0024487996389555007,"//0
p:-0.093, 0.051, -0.03
p:1.0
p:0.357, -0.181, 0.686, fr=1.094
p:-1.276, -1.288, 0.786
p:-1.03, -1.548, 1.1
j:0, 3
j:2, 0
j:1, 2
j:4, 3
n:j=0, d=@
n:j=0, d=G
c:0, 1, 1.605
"
