run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
48,1,0,0,X,0.0,
48,1,112,1,"qXcMX[@,2:0.654,p:0.7,p:1][|,1:0.957][*]fffX[@,-1:-0.985,p:1]",0.00012611916920205173,"qXcMX[@,2:0.654,p:0.7][|,1:0.957][*]fffX[@,-1:-0.985,p:1]"
48,1,63,2,"qXcMX[@,2:0.654,p:0.984][|,1:0.957][*]fffX[@,-1:-2.268]",0.00013093688001527886,"qXcMX[@,2:0.645,p:0.984][|,1:0.957][*]fffX[@,-1:-2.268]"
48,1,114,3,"qX[N, 3:1]cMX[@, 2:0.654, p:0.7][|, 1:0.957][*]fffX[@, -1:-0.985, p:1]",0.000135328372655376,"qXcMX[@,2:0.654,p:0.7][|,1:0.957][*]fffX[@,-1:-0.985,p:1]"
