run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
46,H,0,0,"//H
3
j:",0.0,
46,H,4,1,"//H
3
j:x2=0.005, l=1.043
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
",2.5926194100946133e-08,"//H
3
j:"
46,H,1,2,"//H
3
j:x2=0.005, l=1.043
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
",7.123416257897432e-08,"//H
3
j:x2=0.005, l=1.043
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
"
46,H,2,3,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
",1.7857954168234185e-07,"//H
3
j:x2=0.005, l=1.043
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
"
46,H,3,4,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
j:-0.9298989311791956, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
",4.5830544312399225e-07,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
"
46,H,4,5,"//H
3
j:x2=0.005, fr=0.244, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
j:-0.9298989311791956, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
",4.5830544312399225e-07,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
j:-0.9298989311791956, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
"
46,H,5,6,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
j:-0.855, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
",4.5830544312399225e-07,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
j:-0.9298989311791956, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
"
46,H,6,7,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, fr=0.083, l=0.575
j:-0.9298989311791956, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
",8.76764676938429e-07,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, l=0.575
j:-0.9298989311791956, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
"
46,H,7,8,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.37, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, fr=0.083, l=0.575
j:-0.9298989311791956, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
",9.561744343231832e-07,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.9746034722775221, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, fr=0.083, l=0.575
j:-0.9298989311791956, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
"
46,H,8,9,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.37, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, fr=0.083, l=0.575
j:-0.9298989311791956, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, rotstif=0.95, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
",9.561744343231832e-07,"//H
3
j:x2=0.005, l=1.157
j:-0.4154102662578225, -0.6790104107931256, 0.7673732475377619, 0.7789530353620648, -0.9660475957207382, -0.335222281049937, fr=0.13
j:-0.9962609894573689, -0.37, 0.9033242790028453, 0.8959242627024651, 0.756925308611244, -0.1977446568198502, fr=0.083, l=0.575
j:-0.9298989311791956, -0.8677521175704896, -0.1485480098053813, -0.5867232764139771, -0.8303187666460872, 0.48227660497650504, l=0.849
n:-0.11893909377977252, 0.9844617531634867, -0.4237725487910211, -0.5812818324193358, 0.8764463332481682, 0.4158071088604629, d=|:r=0.915
"
