run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
44,H,0,0,"//H
3
j:",0.0,
44,H,12,1,"//H
3
j:y1=0.259, l=0.901
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=0.567
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
",3.3888678242625702e-15,"//H
3
j:"
44,H,1,2,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=0.567
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
",6.564193641540678e-11,"//H
3
j:y1=0.259, l=0.901
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=0.567
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
"
44,H,2,3,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=0.567
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
",2.088155442141612e-06,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=0.567
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
"
44,H,3,4,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=0.567
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
",2.122166436608799e-06,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=0.567
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
"
44,H,4,5,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=1.461
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
",2.1270780293133918e-06,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=0.567
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
"
44,H,5,6,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=1.461, l=0.985
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
",2.1799684194966885e-06,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=1.461
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
"
44,H,6,7,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=1.461, l=0.985
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
n:-0.18629145994782448, 0.7660954855382442, -0.7900733915157616, 0.009158830624073744, -0.9214472351595759, 0.02122231340035796, d=@:p=0.867
",2.179983711624604e-06,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=1.461, l=0.985
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
"
44,H,7,8,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=1.461, l=0.985
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
n:-0.18629145994782448, 0.7660954855382442, -0.7900733915157616, 0.009158830624073744, -0.9214472351595759, 0.02122231340035796, d=@:p=0.523
",2.1799841726550822e-06,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=1.461, l=0.985
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
n:-0.18629145994782448, 0.7660954855382442, -0.7900733915157616, 0.009158830624073744, -0.9214472351595759, 0.02122231340035796, d=@:p=0.867
"
44,H,8,9,"//H
3
j:y1=0.259, fr=0.385, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=1.461, l=0.985
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
n:-0.18629145994782448, 0.7660954855382442, -0.7900733915157616, 0.009158830624073744, -0.9214472351595759, 0.02122231340035796, d=@:p=0.523
",2.1841316978044285e-06,"//H
3
j:y1=0.259, l=0.746
j:-0.18068681517615914, 0.2981986468657851, 0.4107238226570189, -0.8365628020837903, 0.9375801319256425, -0.023772236425429583, fr=0.893, rotstif=0.914
j:0.1879100357182324, -0.8749369643628597, -0.6442243251949549, 0.8987209070473909, 0.701989880297333, 0.17216795310378075, fr=1.461, l=0.985
j:-0.5189270605333149, -0.9065144527703524, -0.6502209040336311, 0.27392365224659443, -0.47879871912300587, 0.718711765948683, fr=0.057
n:0.9853478078730404, -0.474, -0.018, -0.2486428041011095, -0.9212623913772404, -0.325, d=*
n:0.1762370471842587, 0.1685157218016684, 0.1350289024412632, 0.28308732295408845, 0.19203014532104135, 0.6544214719906449, d=*
n:-0.18629145994782448, 0.7660954855382442, -0.7900733915157616, 0.009158830624073744, -0.9214472351595759, 0.02122231340035796, d=@:p=0.523
"
