run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
26,0,0,0,"//0
p:
p:1
j:0,1",0.0,
26,0,1,1,"//0
p:
p:0.395, -0.203, 0.64
j:0, 1
",1.0719068638269225e-11,"//0
p:
p:1
j:0,1"
26,0,1,2,"//0
p:
p:0.395, -0.203, 0.64
j:0, 1, stif=0.97
",6.951669185582244e-11,"//0
p:
p:0.395, -0.203, 0.64
j:0, 1
"
26,0,2,3,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154
j:0, 1, stif=0.97
j:2, 0
",4.938520279192085e-07,"//0
p:
p:0.395, -0.203, 0.64
j:0, 1, stif=0.97
"
26,0,3,4,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
j:0, 1, stif=0.97
j:2, 0
",4.942333714801521e-07,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154
j:0, 1, stif=0.97
j:2, 0
"
26,0,4,5,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
j:0, 2, stif=0.97
j:1, 0
",7.345616453862859e-07,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
j:0, 1, stif=0.97
j:2, 0
"
26,0,5,6,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
j:0, 2, stif=0.99
j:1, 0
",7.771893609092758e-07,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
j:0, 2, stif=0.97
j:1, 0
"
26,0,6,7,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
p:1.935, -0.099, 0.676
j:0, 2, stif=0.99
j:1, 0
j:3, 1
",9.442951589823374e-07,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
j:0, 2, stif=0.99
j:1, 0
"
26,0,7,8,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
p:1.935, -0.099, 0.676, fr=1.267
j:0, 2, stif=0.99
j:1, 0
j:3, 1
",9.696258292411706e-07,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
p:1.935, -0.099, 0.676
j:0, 2, stif=0.99
j:1, 0
j:3, 1
"
26,0,8,9,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
p:1.935, -0.099, 0.676, fr=1.267
p:1.284, 0.251, 0.037
j:0, 2, stif=0.99
j:1, 0
j:3, 1
j:4, 3
",1.2413321471926025e-06,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
p:1.935, -0.099, 0.676, fr=1.267
j:0, 2, stif=0.99
j:1, 0
j:3, 1
"
26,0,9,10,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
p:1.935, -0.099, 0.676, fr=1.267
p:1.284, 0.251, 0.037
j:0, 2, stif=0.807
j:1, 0
j:3, 1
j:4, 3
",1.2644426426869223e-06,"//0
p:
p:0.395, -0.203, 0.64
p:1.325, 0.687, 0.154, fr=0.355
p:1.935, -0.099, 0.676, fr=1.267
p:1.284, 0.251, 0.037
j:0, 2, stif=0.99
j:1, 0
j:3, 1
j:4, 3
"
