run,genetic_format,sample_index,parent_genotype,parent_fitness,genotype,fitness,status,mutation_attempts
26,H,0,"//H
3
j:",0.0,"//H
3
j:y1=0.164
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.868
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:
j:0.9056418002583086, 0.46597816003486514, 0.48463757848367095, -0.26061661913990974, 0.7166218338534236, -0.8470699186436832, fr=0.274
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:
n:0.9866364975459874, -0.16374069126322865, 0.40935914032161236, 0.3524002404883504, 0.5116581949405372, 0.12550018355250359, d=N:s=0.109
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:y1=-0.072
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:fr=0.577
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:fr=0.003
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:
c:0.9278330178931355, -0.36121702240779996, -0.4041909701190889, -0.6002302709966898, 0.07874993048608303, -0.09321629395708442, 1.153
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:
j:-0.7907802411355078, -0.43995258677750826, -0.6822209511883557, 0.8463363312184811, 0.6299008876085281, 0.770613323431462, l=1.062
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.822
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:l=0.94
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:
j:-0.049205460119992495, -0.9796593366190791, 0.008222389034926891, -0.8266539643518627, -0.2043654192239046, 0.3746446310542524, rotstif=0.878
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:rotstif=0.967
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:0.204
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:y0=-0.316
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:
n:0.061467766761779785, -0.8483313587494195, -0.5111022535711527, 0.7594495345838368, 0.3364803148433566, -0.15029411483556032, d=S
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:l=0.966
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:l=0.83
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:-0.046
",0.0,feasible,20
26,H,0,"//H
3
j:",0.0,"//H
3
j:y0=0.143
",0.0,feasible,20
