run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
50,1,0,0,X,0.0,
50,1,26,1,"RLX(,MX[|,2:4.99][@,1:-11.315,p:1][T] flFX)",0.0005165267948308036,"RLX(,MX[|,2:5.003][@,1:-11.315,p:1][T] flFX)"
50,1,58,2,"RLX(,MX[|,2:7.74][@,1:-18.884,p:1][T] flFLX)",0.0009872289193624448,"RLX(,MX[|,2:7.74][@,1:-18.416,p:1][T] flFLX)"
50,1,99,3,"RLX(, MX[|, 2:8.31][@, 1:-23.622, p:1][T]flFLX[N, -1:1])",0.0010249448357969363,"RLX(,MX[|,2:8.31][@,1:-23.622,p:1][T] flFLX)"
