run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
9,0,0,0,"//0
p:
p:1
j:0,1",0.0,
9,0,2,1,"//0
p:
p:1.0
p:-0.753, -0.424, -0.134
j:0, 1
j:2, 0
",1.7763568394002505e-19,"//0
p:
p:1
j:0,1"
9,0,3,2,"//0
p:
p:1.0
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:2, 0
j:3, 0
",2.609404963120201e-07,"//0
p:
p:1.0
p:-0.753, -0.424, -0.134
j:0, 1
j:2, 0
"
9,0,4,3,"//0
p:
p:1.0
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:2, 0
j:3, 0
j:2, 3
",6.057591657543115e-07,"//0
p:
p:1.0
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:2, 0
j:3, 0
"
9,0,5,4,"//0
p:
p:1.0
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:2, 0, stif=0.944
j:3, 0
j:2, 3
",6.775465530885497e-07,"//0
p:
p:1.0
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:2, 0
j:3, 0
j:2, 3
"
9,0,6,5,"//0
p:
p:0.871, -0.132, 0.041
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:2, 0, stif=0.944
j:3, 0
j:2, 3
",4.8197505489828815e-06,"//0
p:
p:1.0
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:2, 0, stif=0.944
j:3, 0
j:2, 3
"
9,0,7,6,"//0
p:0.162, -0.201, -0.07
p:0.871, -0.132, 0.041
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:2, 0, stif=0.944
j:3, 0
j:2, 3
",6.977812963551463e-06,"//0
p:
p:0.871, -0.132, 0.041
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:2, 0, stif=0.944
j:3, 0
j:2, 3
"
9,0,8,7,"//0
p:0.162, -0.201, -0.07
p:0.871, -0.132, 0.041
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:3, 0, stif=0.944
j:2, 0
j:3, 2
",7.066829423659044e-06,"//0
p:0.162, -0.201, -0.07
p:0.871, -0.132, 0.041
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:2, 0, stif=0.944
j:3, 0
j:2, 3
"
9,0,9,8,"//0
p:0.162, -0.201, -0.07
p:0.871, -0.132, 0.041
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1, stif=0.805
j:3, 0, stif=0.944
j:2, 0
j:3, 2
",7.700391677992658e-06,"//0
p:0.162, -0.201, -0.07
p:0.871, -0.132, 0.041
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1
j:3, 0, stif=0.944
j:2, 0
j:3, 2
"
9,0,10,9,"//0
p:0.162, -0.201, -0.07
p:0.871, -0.132, 0.041
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389, fr=0.666
j:0, 1, stif=0.805
j:3, 0, stif=0.944
j:2, 0
j:3, 2
",7.706351705265916e-06,"//0
p:0.162, -0.201, -0.07
p:0.871, -0.132, 0.041
p:-0.753, -0.424, -0.134
p:-0.778, -0.39, -0.389
j:0, 1, stif=0.805
j:3, 0, stif=0.944
j:2, 0
j:3, 2
"
