run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
47,H,0,0,"//H
3
j:",0.0,
47,H,4,1,"//H
3
j:rotstif=0.946
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",4.228337293898148e-15,"//H
3
j:"
47,H,1,2,"//H
3
j:rotstif=0.946
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",3.750889585292522e-07,"//H
3
j:rotstif=0.946
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,2,3,"//H
3
j:rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",1.1360701159093036e-06,"//H
3
j:rotstif=0.946
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,3,4,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",1.5519692027574613e-06,"//H
3
j:rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,4,5,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86, rotstif=0.812
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",1.5519692027574613e-06,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,5,6,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",1.6100449737848737e-06,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,6,7,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",1.6917548800865986e-06,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,7,8,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",9.761519043645181e-05,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,8,9,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
j:-0.6893457407131791, -0.6382357636466622, 0.49586258362978697, -0.5665261088870466, -0.6624933225102723, 0.1490540886297822, l=1.175
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",0.0001715875387797985,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,9,10,"//H
3
j:y2=0.251, rotstif=0.946, l=0.401
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
j:-0.6893457407131791, -0.6382357636466622, 0.49586258362978697, -0.5665261088870466, -0.6624933225102723, 0.1490540886297822, l=1.175
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",0.0003947139571587801,"//H
3
j:y2=0.251, rotstif=0.946, l=0.498
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
j:-0.6893457407131791, -0.6382357636466622, 0.49586258362978697, -0.5665261088870466, -0.6624933225102723, 0.1490540886297822, l=1.175
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,10,11,"//H
3
j:y2=0.251, rotstif=0.946, l=0.401
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.706, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
j:-0.6893457407131791, -0.6382357636466622, 0.49586258362978697, -0.5665261088870466, -0.6624933225102723, 0.1490540886297822, l=1.175
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",0.0003947139571587801,"//H
3
j:y2=0.251, rotstif=0.946, l=0.401
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
j:-0.6893457407131791, -0.6382357636466622, 0.49586258362978697, -0.5665261088870466, -0.6624933225102723, 0.1490540886297822, l=1.175
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,11,12,"//H
3
j:y2=0.251, rotstif=0.946, l=0.401
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.562
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
j:-0.6893457407131791, -0.6382357636466622, 0.49586258362978697, -0.5665261088870466, -0.6624933225102723, 0.1490540886297822, l=1.175
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
",0.00048340799706172077,"//H
3
j:y2=0.251, rotstif=0.946, l=0.401
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.86
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
j:-0.6893457407131791, -0.6382357636466622, 0.49586258362978697, -0.5665261088870466, -0.6624933225102723, 0.1490540886297822, l=1.175
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
47,H,12,13,"//H
3
j:y2=0.251, rotstif=0.946, l=0.401
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.562
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
j:-0.6893457407131791, -0.6382357636466622, 0.49586258362978697, -0.5665261088870466, -0.6624933225102723, 0.1490540886297822, l=1.175
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
c:-0.09116712212562561, 0.934448545332998, 0.6541219060309231, -0.381215778645128, -0.0352862598374486, 0.030943038873374462, 3.63
",0.00048340799706172077,"//H
3
j:y2=0.251, rotstif=0.946, l=0.401
j:0.06608521519228816, 0.39961952716112137, -0.8069237829186022, 0.816206599585712, -0.9291122942231596, -0.09228385891765356, rotstif=0.915
j:-0.5207684198394418, -0.573633651714772, -0.528416320681572, -0.9474306632764637, 0.9442462171427906, -0.030735469423234463, fr=0.562
j:0.3849288448691368, -0.3271508226171136, 0.31366545986384153, 0.6381127466447651, 0.5114147746935487, 0.8916928195394576, rotstif=0.87, l=1.004
j:-0.6893457407131791, -0.6382357636466622, 0.49586258362978697, -0.5665261088870466, -0.6624933225102723, 0.1490540886297822, l=1.175
n:-0.1866594678722322, 0.7888901592232287, 0.07491836370900273, -0.5838151471689343, -0.636091542430222, -0.6772043174132705, d=|:p=0.237
n:0.5886594206094742, 0.1219073417596519, 0.2786547620780766, 0.5103753921575844, 0.6524698282591999, -0.4858851018361747, d=Gpart:rz=1.451
c:-0.8596452833153307, -0.06599584640935063, 0.08449794165790081, -0.6813545217737556, 0.19608916155993938, 0.011216896120458841, 1.326
"
