run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
20,0,0,0,"//0
p:
p:1
j:0,1",0.0,
20,0,1,1,"//0
p:
p:1.0
p:1.019, -0.076, -0.084
j:0, 1
j:2, 1
",7.955478135713803e-09,"//0
p:
p:1
j:0,1"
20,0,1,2,"//0
p:
p:1.0
p:1.434, -0.178, 0.609
j:0, 1
j:2, 1
",8.33554291442917e-07,"//0
p:
p:1.0
p:1.019, -0.076, -0.084
j:0, 1
j:2, 1
"
20,0,2,3,"//0
p:
p:1.0
p:1.434, -0.178, 0.609
j:0, 1, stif=0.845
j:2, 1
",9.37384616086917e-07,"//0
p:
p:1.0
p:1.434, -0.178, 0.609
j:0, 1
j:2, 1
"
20,0,3,4,"//0
p:
p:1.0
p:1.434, -0.178, 0.609
j:2, 1, stif=0.845
j:0, 1
",9.69977139728143e-07,"//0
p:
p:1.0
p:1.434, -0.178, 0.609
j:0, 1, stif=0.845
j:2, 1
"
20,0,4,5,"//0
p:
p:1.0
p:1.434, -0.178, 0.609
j:2, 1, stif=0.845
j:0, 1, stif=0.821
",1.0478053606461406e-06,"//0
p:
p:1.0
p:1.434, -0.178, 0.609
j:2, 1, stif=0.845
j:0, 1
"
20,0,5,6,"//0
p:fr=0.306
p:1.0
p:1.434, -0.178, 0.609
j:2, 1, stif=0.845
j:0, 1, stif=0.821
",1.049897087396957e-06,"//0
p:
p:1.0
p:1.434, -0.178, 0.609
j:2, 1, stif=0.845
j:0, 1, stif=0.821
"
20,0,6,7,"//0
p:fr=0.306
p:1.0
p:1.434, -0.178, 0.609
j:0, 1, stif=0.845
j:2, 1, stif=0.821
",1.1345745939009618e-06,"//0
p:fr=0.306
p:1.0
p:1.434, -0.178, 0.609
j:2, 1, stif=0.845
j:0, 1, stif=0.821
"
20,0,7,8,"//0
p:fr=0.287
p:1.0
p:1.434, -0.178, 0.609
j:0, 1, stif=0.845
j:2, 1, stif=0.821
",1.1351532016859327e-06,"//0
p:fr=0.306
p:1.0
p:1.434, -0.178, 0.609
j:0, 1, stif=0.845
j:2, 1, stif=0.821
"
20,0,8,9,"//0
p:fr=0.287
p:1.0, fr=0.149
p:1.434, -0.178, 0.609
j:0, 1, stif=0.845
j:2, 1, stif=0.821
",1.1421479886765797e-06,"//0
p:fr=0.287
p:1.0
p:1.434, -0.178, 0.609
j:0, 1, stif=0.845
j:2, 1, stif=0.821
"
