run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
49,1,0,0,X,0.0,
49,1,8,1,"RQLX[S][T][N,-1:4.309,-2:-1.621,1:-5.293][Gpart,ry:0]X[|,-3:6.826]",0.00016960357852570637,"RQLX[S][T][N,-1:4.309,-2:-0.701,1:-5.293][Gpart,ry:0]X[|,-3:6.826]"
49,1,18,2,"RQLX[S][T][N,-1:3.764,-2:-0.701,1:-5.293][Gpart,ry:0]X[|,-3:6.826]",0.00016960357852570637,"RQLX[S][T][N,-1:4.309,-2:-0.701,1:-5.293][Gpart,ry:0]X[|,-3:6.826]"
49,1,27,3,"RQLX[S][T][N,-1:4.309,-2:-0.701,1:-8.028][Gpart,ry:0]X[|,-3:6.826]",0.00016960357852570637,"RQLX[S][T][N,-1:4.309,-2:-0.701,1:-5.293][Gpart,ry:0]X[|,-3:6.826]"
