run,genetic_format,sample_index,parent_genotype,parent_fitness,genotype,fitness,status,mutation_attempts
6,1,0,X,0.0,X[@],0.0,feasible,55
6,1,0,X,0.0,X[N],0.0,feasible,55
6,1,0,X,0.0,FX,0.0,feasible,55
6,1,0,X,0.0,CX,0.0,feasible,55
6,1,0,X,0.0,XX,0.0,feasible,55
6,1,0,X,0.0,lX,0.0,feasible,55
6,1,0,X,0.0,MX,0.0,feasible,55
6,1,0,X,0.0,X[S],0.0,feasible,55
6,1,0,X,0.0,mX,0.0,feasible,55
6,1,0,X,0.0,cX,0.0,feasible,55
6,1,0,X,0.0,RX,0.0,feasible,55
6,1,0,X,0.0,rX,0.0,feasible,55
6,1,0,X,0.0,QX,0.0,feasible,55
6,1,0,X,0.0,X[*],0.0,feasible,55
6,1,0,X,0.0,X[T],0.0,feasible,55
6,1,0,X,0.0,fX,0.0,feasible,55
6,1,0,X,0.0,LX,0.0,feasible,55
6,1,0,X,0.0,qX,0.0,feasible,55
6,1,0,X,0.0,X[G],0.0,feasible,55
6,1,0,X,0.0,X[|],0.0,feasible,55
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:4.762,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:-1.192,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:3.088,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:0.081,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:1.406,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:-0.829,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:3.988,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:-0.817,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:1.526,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:2.863,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:1.442,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:-1.594,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:0.692,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:1.131,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:1.229,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:4.093,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
6,1,1,"FllFqX[T][S]FcX[@,-1:1,p:1]FLCFFX",1.9038641771460692e-06,"FllFqX[T][S]FcX[@,-1:-1.966,p:1]FLCFFX",1.9038641771460692e-06,feasible,20
