run,genetic_format,sample_index,parent_genotype,parent_fitness,genotype,fitness,status,mutation_attempts
53,4,0,/*4*/X,0.0,/*4*/XF>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/RX>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/<X>X>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/cX>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/X>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/Xf>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/LX>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/<X>N:N[0:-0.698]>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/X#2>>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/<X>N:@>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/Xl>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/<X>N:N[0:-0.058]>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/XQ>,0.0,feasible,40
53,4,0,/*4*/X,0.0,"/*4*/X,>",0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/Xr>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/XR>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/MX>,0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/XL>,0.0,feasible,40
53,4,0,/*4*/X,0.0,"/*4*/,X>",0.0,feasible,40
53,4,0,/*4*/X,0.0,/*4*/Xc>,0.0,feasible,40
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<fX><<Xrr>N:@>N:S>",0.0,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mmF,<<<Xrr>N:@>N:S>fX>",3.286672557439365e-05,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mM<X>mF,<<<Xrr>N:@>N:S>fX>",6.529272709501925e-13,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<Xrr>N:@>N:S>f<X>X>",0.0,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmcF,<<<Xrr>N:@>N:S>fX>",1.6259570163069825e-05,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<XCrr>N:@>N:S>fX>",0.0,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<Xrr>N:@[-1:1.734]>N:S>fX>",3.300005904547139e-05,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<Xrr>N:@>N:S>CfX>",3.300005904547139e-05,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<Xrr>N:@[-1:-1.327]>N:S>fX>",3.300005904547139e-05,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<Xrr>N:@>N:S>",0.0,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<X#2rr>>N:@>N:S>fX>",3.4694469519536144e-22,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<Xrr>N:@>N:S>MfX>",3.300005904547139e-05,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<Xr>N:@>N:S>fX>",3.846233223839228e-13,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMm,<<<Xrr>N:@>N:S>fX>",3.285267097579302e-05,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<Xrr>N:@[-1:-2.256]>N:S>fX>",3.300005904547139e-05,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<Xrr>N:@>fX>",3.300005904547139e-05,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<rXrr>N:@>N:S>fX>",3.928214561257371e-13,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<<<XFrr>N:@>N:S>fX>",3.2911702339798574e-05,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMCmF,<<<Xrr>N:@>N:S>fX>",0.0,feasible,23
53,4,1,"/*4*/mMmF,<<<Xrr>N:@>N:S>fX>",3.300005904547139e-05,"/*4*/mMmF,<,<<Xrr>N:@>N:S>fX>",3.4694469519536144e-22,feasible,23
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<Xrrm,>N:@>fX>",0.0,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMF,<<Xrrm>N:@>fX>",3.288285097893935e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<Xrrm>N:@>",0.0,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MMmMmF,<<Xrrm>N:@>fX>",3.288980813726018e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,q<<Xrrm>N:@>fX>",3.2899817400702894e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<Xrm>N:@>fX>",3.846233223839228e-13,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<Xrrm>QN:@>fX>",3.3032536704408866e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MfmMmF,<<Xrrm>N:@>fX>",3.294798456063799e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,,<<Xrrm>N:@>fX>",0.0,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<fX><Xrrm>N:@>",0.0,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<<X>Xrrm>N:@>fX>",0.0,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MMmF,<<Xrrm>N:@>fX>",3.289335282108993e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<Xrrm>N:@>X>",3.2994231324606595e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,f<<Xrrm>N:@>fX>",3.287989516277783e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmFc,<<Xrrm>N:@>fX>",1.6289904594827097e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMCmF,<<Xrrm>N:@>fX>",1.7763568394002505e-19,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<XLrrm>N:@>fX>",0.0,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<Xrrm>fX>",3.2921744361318025e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<Xrr>N:@>fX>",3.3032536704408866e-05,feasible,25
53,4,2,"/*4*/MmMmF,<<Xmrr>N:@>fX>",3.3032536704408866e-05,"/*4*/MmLMmF,<<Xrrm>N:@>fX>",4.839878497975292e-20,feasible,25
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<fX><Xrr>FN:@>",0.0,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<XCrr>FN:@>fX>",1.7763568394002505e-19,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<Xr>FN:@>fX>",3.846233223839228e-13,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MMmF,<<Xrr>FN:@>fX>",3.289335282108993e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMF,<<Xrr>FN:@>fX>",3.288285097893935e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,M<<Xrr>FN:@>fX>",3.293128775580465e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<<Xrr>FN:@>fX>N:T>",3.3032536704408866e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<Xrr>FN:@>X>",3.2994231324606595e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<XRrr>FN:@>fX>",3.846233223839228e-13,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/LMmMmF,<<Xrr>FN:@>fX>",4.839878497975292e-20,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMFmF,<<Xrr>FN:@>fX>",3.285590941490889e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<Xrr>FN:@>",0.0,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<R<Xrr>FN:@>fX>",3.846233223839228e-13,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmfF,<<Xrr>FN:@>fX>",3.294798456063799e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<Xrr>fX>",3.2921744361318025e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<<Xrr>FN:@>X>fX>",3.5427729688181466e-19,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<Xrr>FN:@>fXR>",3.2930773694861655e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<Xrr>FFN:@>fX>",3.3032536704408866e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmmMmF,<<Xrr>FN:@>fX>",3.279730300376925e-05,feasible,31
53,4,3,"/*4*/MmMmF,<<Xrr>FN:@>fX>",3.3032536704408866e-05,"/*4*/MmMmF,<<Xrr>,FN:@>fX>",3.3032536704408866e-05,feasible,31
