run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
16,1,0,0,X,0.0,
16,1,27,1,"RRfcX[|,1:2.809]X[Gpart]",0.00127852892250714,"RRfcX[|,1:2.599]X[Gpart]"
16,1,13,2,"RRfcX[|,1:2.599,p:0.25]X[Gpart]",0.0013512390814103628,"RRfcX[|,1:2.599]X[Gpart]"
16,1,21,3,"RRfcX[|,1:2.599]MX[Gpart]",0.0013512390814103628,"RRfcX[|,1:2.599]X[Gpart]"
