run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
42,1,0,0,X,0.0,
42,1,46,1,"MqX[@][N,s:-0.252,3:1.096,si:2]LXLX[@,2:0.955,p:1][|,-2:1][*]",0.00014142544664809843,"MqX[@][N,s:-0.271,3:1.096,si:2]LXLX[@,2:0.955,p:1][|,-2:1][*]"
42,1,104,2,"LqX[@,p:1,4:1][N,s:-0.252,3:1.177,si:2]LCXrFLLfFX[@,2:1.519,p:1][|,-2:1][*]",0.000429013605107392,"LqX[@,p:1,4:1][N,s:-0.252,3:1.177,si:2]LCXrFLLfFX[@,2:0.624,p:1][|,-2:1][*]"
42,1,156,3,"RlqX[N,3:1.151,si:2]LCXrFLLfX[@,2:3.568,p:1][|,-2:1][*]",0.0010004155703926697,"RlqX[N,3:1.151,si:2]LCXrFLLfX[@,2:2.28,p:1][|,-2:1][*]"
