run,genetic_format,iteration,sample_index,genotype,fitness,parent_genotype
24,1,0,0,X,0.0,
24,1,23,1,"(((qqX[|, 3:25.78][S][T, rz:0][T, ry:-0.604, rz:0]), ), FX[Gpart])",0.0001914227307318723,"(((qqX[|, 3:25.78][S][T, rz:0][T, ry:-0.604, rz:0]), ), FX)"
24,1,65,2,"(f((qqX[|, 3:27.633][S][T, rz:0][T, ry:-0.604, rz:0]), ), FX[@,-1:2.502])",0.0005347022735551645,"(f((qqX[|, 3:27.961][S][T, rz:0][T, ry:-0.604, rz:0]), ), FX[@,-1:2.502])"
24,1,76,3,"(f((qqX[|, 3:27.961][S][T, rz:0][T, ry:-0.604, rz:0]), ), FX[Gpart][@, -2:2.502])",0.0006114547616744685,"(f((qqX[|, 3:27.961][S][T, rz:0][T, ry:-0.604, rz:0]), ), FX[@,-1:2.502])"
